Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Vonn Bell,7,3,0.0,1,0,1,2,0,1,26.3,26.3,1.2%,CIN,4,2019
2,Erik Harris,6,1,0.0,1,1,0,0,1,1,22.3,22.3,0.0%,FA,4,2019
3,Eric Weddle,10,5,0.0,2,0,0,0,0,1,21.8,21.8,11.0%,FA,4,2019
4,Desmond King II,3,1,2.5,0,0,1,0,0,1,21.8,21.8,3.4%,FA,4,2019
5,Jermaine Whitehead,7,1,0.0,1,1,1,0,0,1,21.8,21.8,3.0%,FA,4,2019
6,Tracy Walker III,11,1,0.0,0,0,0,0,0,1,19.8,19.8,0.2%,SF,4,2019
7,Janoris Jenkins,3,1,0.0,3,2,0,0,0,1,19.8,19.8,1.0%,FA,4,2019
8,Jabrill Peppers,2,2,0.0,2,1,0,0,1,1,18.5,18.5,4.0%,NE,4,2019
9,Quinton Dunbar,3,0,0.0,2,2,0,0,0,1,17.5,17.5,0.0%,FA,4,2019
10,Tavon Wilson,10,0,0.0,0,0,0,0,0,1,17.5,17.5,0.0%,FA,4,2019
11,Justin Coleman,4,0,0.0,2,0,1,1,0,1,17.0,17.0,0.0%,FA,4,2019
12,Lamarcus Joyner,7,0,0.0,1,0,0,0,0,1,17.0,17.0,0.0%,FA,4,2019
13,Khari Willis,8,1,0.0,1,0,0,0,0,1,16.8,16.8,0.1%,FA,4,2019
14,Chidobe Awuzie,5,1,0.0,2,1,0,0,0,1,16.3,16.3,0.4%,TEN,4,2019
15,Bashaud Breeland,2,0,0.0,2,0,0,1,1,1,16.0,16.0,1.0%,FA,4,2019
16,Carlton Davis III,7,0,0.0,0,0,0,0,0,1,15.5,15.5,1.1%,DET,4,2019
17,J.C. Jackson,1,1,0.0,2,2,0,0,0,1,15.3,15.3,0.1%,FA,4,2019
18,Xavier Rhodes,7,1,0.0,1,0,0,0,0,1,15.3,15.3,0.0%,FA,4,2019
19,Marcus Peters,0,1,0.0,2,1,0,0,1,1,14.8,14.8,2.0%,FA,4,2019
20,Tyrann Mathieu,5,1,1.0,0,0,0,0,0,1,14.8,14.8,3.1%,NO,4,2019
21,Kendall Fuller,6,2,0.0,1,0,0,0,0,1,14.5,14.5,2.0%,MIA,4,2019
22,Justin Reid,9,1,0.0,0,0,0,0,0,1,14.3,14.3,32.1%,KC,4,2019
23,M.J. Stewart Jr.,8,1,0.0,1,0,0,0,0,1,14.3,14.3,7.6%,HOU,4,2019
24,Devin McCourty,5,0,0.0,1,1,0,0,0,1,14.0,14.0,4.4%,FA,4,2019
25,Andrew Sendejo,5,3,0.0,1,0,0,0,0,1,13.8,13.8,0.0%,FA,4,2019
26,Rodney McLeod Jr.,6,4,0.0,1,0,0,0,0,1,13.5,13.5,0.6%,CLE,4,2019
27,Rayshawn Jenkins,5,1,0.0,0,0,0,0,0,1,13.3,13.3,6.4%,SEA,4,2019
28,Karl Joseph,3,1,0.0,1,0,0,1,0,1,13.3,13.3,0.0%,FA,4,2019
29,Eric Reid,4,2,0.0,1,0,0,1,0,1,13.0,13.0,0.0%,FA,4,2019
30,John Johnson III,6,5,0.0,0,0,0,0,0,1,12.8,12.8,0.4%,LAR,4,2019
31,Reshad Jones,6,3,0.0,1,0,0,0,0,1,12.8,12.8,0.0%,FA,4,2019
32,Avonte Maddox,5,3,0.0,2,0,0,0,0,1,12.8,12.8,0.1%,PHI,4,2019
33,Ronnie Harrison Jr.,3,2,0.0,1,1,0,0,0,1,12.5,12.5,3.1%,FA,4,2019
34,Jordan Whitehead,2,0,0.0,3,1,0,0,0,1,12.5,12.5,6.6%,TB,4,2019
35,Mike Hilton,4,1,0.0,2,0,0,0,0,1,12.3,12.3,4.2%,CIN,4,2019
36,Montae Nicholson,5,1,0.0,0,0,0,1,0,1,12.3,12.3,0.0%,FA,4,2019
37,Jordan Poyer,5,1,0.0,0,0,1,0,0,1,12.3,12.3,3.1%,MIA,4,2019
38,Ross Cockrell,2,1,0.0,2,1,0,0,0,1,11.8,11.8,0.0%,FA,4,2019
39,Jessie Bates III,4,2,0.0,0,0,0,1,0,1,11.5,11.5,67.6%,ATL,4,2019
40,Justin Simmons,4,3,0.0,2,0,0,0,0,1,11.3,11.3,2.8%,ATL,4,2019
41,Clayton Geathers,6,3,0.0,0,0,0,0,0,1,11.3,11.3,0.0%,FA,4,2019
42,De'Vante Bausby,5,3,0.0,1,0,0,0,0,1,11.3,11.3,0.0%,FA,4,2019
43,Micah Hyde,3,0,0.0,1,1,0,0,0,1,11.0,11.0,4.1%,FA,4,2019
44,Michael Davis,3,0,0.0,1,1,0,0,0,1,11.0,11.0,0.1%,WAS,4,2019
