Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Eric Reid,11,4,0.0,1,0,0,0,0,1,23.5,23.5,0.0%,FA,12,2019
2,Fabian Moreau,5,1,0.0,2,2,0,0,0,1,21.3,21.3,0.1%,MIN,12,2019
3,Adoree' Jackson,10,2,0.0,1,0,0,0,0,1,20.5,20.5,0.3%,NYG,12,2019
4,Carlton Davis III,5,0,0.0,5,1,0,0,0,1,20.0,20.0,1.1%,DET,12,2019
5,Rodney McLeod Jr.,3,1,1.0,1,1,1,0,0,1,19.8,19.8,0.6%,CLE,12,2019
6,Tre Flowers,6,1,0.0,3,1,0,0,0,1,19.3,19.3,0.0%,JAC,12,2019
7,Landon Collins,8,2,0.0,0,0,0,0,0,1,18.5,18.5,0.0%,FA,12,2019
8,Justin Simmons,7,1,0.0,1,1,0,0,0,1,17.8,17.8,2.8%,ATL,12,2019
9,Jimmy Smith,3,0,1.0,1,1,0,0,0,1,17.5,17.5,0.0%,FA,12,2019
10,Marcus Peters,6,2,0.0,1,1,0,0,0,1,17.0,17.0,2.0%,FA,12,2019
11,Vonn Bell,8,1,0.0,1,0,0,0,0,1,16.8,16.8,1.2%,CIN,12,2019
12,Arthur Maulet,5,2,0.0,0,0,0,0,0,1,16.5,16.5,0.1%,BAL,12,2019
13,Malcolm Jenkins,2,4,2.0,0,0,0,0,0,1,16.5,16.5,15.0%,FA,12,2019
14,Kenny Moore II,5,3,0.0,1,1,0,0,0,1,16.3,16.3,15.8%,IND,12,2019
15,Bradley McDougald,6,0,0.0,1,1,0,0,0,1,15.5,15.5,0.0%,FA,12,2019
16,Ryan Lewis,4,0,0.0,3,1,0,0,0,1,15.5,15.5,0.0%,FA,12,2019
17,Amani Oruwariye,5,0,0.0,2,1,0,0,0,1,15.5,15.5,0.0%,DAL,12,2019
18,Tre'Davious White,3,0,0.0,4,1,0,0,0,1,15.5,15.5,0.5%,LAR,12,2019
19,Stephon Gilmore,4,1,0.0,2,1,0,0,0,1,14.8,14.8,1.3%,MIN,12,2019
20,Eric Weddle,8,1,0.0,1,0,0,0,0,1,14.3,14.3,11.0%,FA,12,2019
21,Kenny Vaccaro,5,0,1.0,0,0,0,0,0,1,14.0,14.0,4.0%,FA,12,2019
22,Taylor Rapp,6,4,0.0,1,0,0,0,0,1,13.5,13.5,5.6%,BUF,12,2019
23,Brian Poole,0,1,0.0,1,1,0,0,1,1,13.3,13.3,0.0%,FA,12,2019
24,Ricardo Allen,3,6,0.0,1,0,0,0,0,1,13.0,13.0,0.0%,FA,12,2019
25,Corey Ballentine,8,1,0.0,0,0,0,0,0,1,12.8,12.8,0.1%,GB,12,2019
26,T.J. Carrie,4,0,1.0,0,0,0,0,0,1,12.5,12.5,1.0%,FA,12,2019
27,Tre Boston,3,2,0.0,1,1,0,0,0,1,12.5,12.5,1.0%,FA,12,2019
28,Tavon Wilson,3,5,0.0,0,0,0,1,0,1,12.3,12.3,0.0%,FA,12,2019
