Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Kareem Jackson,6,5,0,3,1,0,0,1,1,30.8,30.8,0.1%,BUF,14,2019
2,Quandre Diggs,4,1,0,2,2,0,0,1,1,25.8,25.8,0.7%,TEN,14,2019
3,Adrian Amos,5,1,1,2,1,0,0,0,1,22.8,22.8,0.1%,FA,14,2019
4,Vonn Bell,8,4,1,0,0,0,0,0,1,21.5,21.5,1.2%,CIN,14,2019
5,Antoine Bethea,10,3,0,1,0,0,0,0,1,21.3,21.3,28.0%,FA,14,2019
6,Darian Thompson,7,2,1,0,0,0,0,0,1,21.0,21.0,3.0%,FA,14,2019
7,Denzel Ward,4,1,0,2,1,0,0,1,1,20.8,20.8,1.3%,CLE,14,2019
8,Malik Hooker,9,1,0,1,1,0,0,0,1,20.8,20.8,0.5%,DAL,14,2019
9,Earl Thomas III,6,1,1,0,0,1,0,0,1,20.3,20.3,1.1%,FA,14,2019
10,Tracy Walker III,9,4,0,0,0,0,0,0,1,19.0,19.0,0.2%,SF,14,2019
11,Joe Haden,4,0,0,2,2,0,0,0,1,19.0,19.0,1.0%,FA,14,2019
12,Eric Reid,7,4,0,1,0,0,0,0,1,17.5,17.5,0.0%,FA,14,2019
13,Malcolm Jenkins,4,0,0,2,0,1,0,0,1,15.5,15.5,15.0%,FA,14,2019
14,Damontae Kazee,1,1,0,2,2,0,0,0,1,15.3,15.3,0.6%,PIT,14,2019
15,Khari Willis,9,2,0,0,0,0,0,0,1,15.0,15.0,0.1%,FA,14,2019
16,Harrison Smith,3,0,0,2,1,0,0,0,1,15.0,15.0,5.9%,MIN,14,2019
17,Eric Rowe,5,4,0,0,0,1,0,0,1,14.5,14.5,0.0%,FA,14,2019
18,Richard Sherman,7,0,0,1,0,0,0,0,1,14.5,14.5,0.1%,FA,14,2019
19,Devin McCourty,7,0,0,0,0,1,0,0,1,14.5,14.5,4.4%,FA,14,2019
20,Tye Smith,5,3,0,0,0,1,0,0,1,13.8,13.8,0.0%,FA,14,2019
21,Jordan Whitehead,6,3,0,0,0,0,0,0,1,13.8,13.8,6.6%,TB,14,2019
22,Tavon Wilson,7,4,0,0,0,0,0,0,1,13.5,13.5,0.0%,FA,14,2019
23,Marlon Humphrey,4,2,0,2,0,0,0,0,1,13.0,13.0,1.2%,BAL,14,2019
24,Kyle Fuller,6,1,0,2,0,0,0,0,1,12.8,12.8,0.0%,FA,14,2019
25,Jordan Poyer,5,5,0,1,0,0,0,0,1,12.8,12.8,3.1%,MIA,14,2019
26,Bashaud Breeland,3,0,0,2,1,0,0,0,1,12.5,12.5,1.0%,FA,14,2019
27,Jimmy Moreland,6,1,0,0,0,0,0,0,1,12.3,12.3,0.0%,FA,14,2019
28,Chuck Clark,5,1,0,1,0,0,0,0,1,12.3,12.3,1.5%,NYJ,14,2019
29,Terrell Edmunds,6,1,0,0,0,0,0,0,1,12.3,12.3,0.6%,JAC,14,2019
30,Stephon Gilmore,4,1,0,1,0,0,1,0,1,12.3,12.3,1.3%,MIN,14,2019
31,Carlton Davis III,5,0,0,3,0,0,0,0,1,12.0,12.0,1.1%,DET,14,2019
32,Daryl Worley,6,2,0,1,0,0,0,0,1,12.0,12.0,0.0%,FA,14,2019
33,Trae Waynes,8,0,0,0,0,0,0,0,1,12.0,12.0,0.0%,FA,14,2019
34,Sheldrick Redwine,6,2,0,1,0,0,0,0,1,12.0,12.0,0.0%,FA,14,2019
35,Troy Hill,2,1,0,2,1,0,0,0,1,11.8,11.8,0.3%,CAR,14,2019
36,Jessie Bates III,1,1,0,3,1,0,0,0,1,11.8,11.8,67.6%,ATL,14,2019
37,Jourdan Lewis,2,3,0,1,1,0,0,0,1,11.8,11.8,0.4%,DAL,14,2019
38,Julian Love,6,0,0,0,0,0,0,0,1,11.5,11.5,31.7%,SEA,14,2019
39,Marcell Harris,2,4,0,1,0,1,0,0,1,11.5,11.5,0.0%,FA,14,2019
40,Tyrann Mathieu,6,0,0,0,0,0,0,0,1,11.5,11.5,3.1%,NO,14,2019
41,Rock Ya-Sin,4,0,0,1,0,0,1,0,1,11.5,11.5,0.1%,SF,14,2019
42,T.J. Carrie,4,2,0,0,0,1,0,0,1,11.5,11.5,1.0%,FA,14,2019
43,Derwin James Jr.,4,2,0,1,0,0,0,0,1,11.5,11.5,48.4%,LAC,14,2019
44,George Odum,5,0,0,0,0,1,0,0,1,11.5,11.5,0.1%,SF,14,2019
45,Budda Baker,7,1,0,0,0,0,0,0,1,11.3,11.3,20.2%,ARI,14,2019
46,Tashaun Gipson Sr.,2,0,0,2,1,0,0,0,1,11.0,11.0,0.0%,JAC,14,2019
47,Will Parks,2,2,0,1,1,0,0,0,1,11.0,11.0,0.0%,FA,14,2019
48,Ricardo Allen,5,1,0,0,0,0,0,0,1,10.8,10.8,0.0%,FA,14,2019
49,Bradley McDougald,5,1,0,0,0,0,0,0,1,10.8,10.8,0.0%,FA,14,2019
50,Kevin Toliver II,5,2,0,1,0,0,0,0,1,10.5,10.5,0.0%,FA,14,2019
51,Nik Needham,4,2,0,2,0,0,0,0,1,10.5,10.5,0.0%,MIA,14,2019
52,Eric Weddle,6,2,0,0,0,0,0,0,1,10.5,10.5,11.0%,FA,14,2019
53,Erik Harris,7,0,0,0,0,0,0,0,1,10.5,10.5,0.0%,FA,14,2019
54,Justin Simmons,2,4,0,3,0,0,0,0,1,10.5,10.5,2.8%,ATL,14,2019
55,Ryan Lewis,5,2,0,1,0,0,0,0,1,10.5,10.5,0.0%,FA,14,2019
56,Darryl Roberts,7,0,0,0,0,0,0,0,1,10.5,10.5,0.0%,FA,14,2019
57,K'Waun Williams,3,1,0,0,0,0,0,0,1,10.3,10.3,0.0%,FA,14,2019
58,Marcus Peters,3,1,0,3,0,0,0,0,1,9.8,9.8,2.0%,FA,14,2019
59,Kevin Byard III,5,3,0,0,0,0,0,0,1,9.8,9.8,20.7%,CHI,14,2019
60,Sam Beal,6,1,0,0,0,0,0,0,1,9.8,9.8,0.0%,FA,14,2019
61,Steven Nelson,6,1,0,0,0,0,0,0,1,9.8,9.8,0.2%,FA,14,2019
62,Nate Hairston,1,0,0,2,1,0,0,0,1,9.5,9.5,0.0%,FA,14,2019
63,J.C. Jackson,2,0,0,1,1,0,0,0,1,9.5,9.5,0.1%,FA,14,2019
64,Brandon Facyson,4,1,0,0,0,0,0,0,1,9.3,9.3,0.1%,FA,14,2019
65,Ronald Darby,4,1,0,0,0,0,0,0,1,9.3,9.3,0.4%,JAC,14,2019
66,Jalen Mills,5,0,0,1,0,0,0,0,1,9.0,9.0,0.1%,FA,14,2019
67,Micah Hyde,5,2,0,0,0,0,0,0,1,9.0,9.0,4.1%,FA,14,2019
68,Tre Flowers,6,0,0,0,0,0,0,0,1,9.0,9.0,0.0%,JAC,14,2019
69,Chris Harris Jr.,5,2,0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,14,2019
70,Logan Ryan,3,6,0,0,0,0,0,0,1,9.0,9.0,0.5%,FA,14,2019
71,Byron Jones,6,0,0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,14,2019
72,Shawn Williams,5,2,0,0,0,0,0,0,1,9.0,9.0,10.0%,FA,14,2019
73,Jimmie Ward,5,2,0,0,0,0,0,0,1,9.0,9.0,1.6%,HOU,14,2019
74,Andrew Adams,4,0,0,0,0,0,0,0,1,8.5,8.5,4.0%,FA,14,2019
75,Byron Murphy Jr.,4,0,0,0,0,0,0,0,1,8.5,8.5,2.8%,MIN,14,2019
76,Ahkello Witherspoon,4,1,0,1,0,0,0,0,1,8.3,8.3,0.1%,FA,14,2019
77,Kendall Sheffield,4,1,0,1,0,0,0,0,1,8.3,8.3,0.0%,NYJ,14,2019
78,Eddie Jackson,1,0,1,0,0,0,0,0,1,8.0,8.0,0.4%,BAL,14,2019
79,Steven Parker,1,0,0,1,1,0,0,0,1,8.0,8.0,0.0%,FA,14,2019
80,Darnell Savage Jr.,2,1,0,0,0,1,0,0,1,7.8,7.8,0.9%,JAC,14,2019
81,Marcus Maye,3,1,0,0,0,0,0,0,1,7.8,7.8,0.2%,MIA,14,2019
82,Darius Slay Jr.,4,0,0,1,0,0,0,0,1,7.5,7.5,2.7%,PHI,14,2019
83,Jonathan Jones,5,0,0,0,0,0,0,0,1,7.5,7.5,0.2%,NE,14,2019
84,Taylor Rapp,4,2,0,0,0,0,0,0,1,7.5,7.5,5.6%,BUF,14,2019
85,Ha Ha Clinton-Dix,4,2,0,0,0,0,0,0,1,7.5,7.5,0.0%,FA,14,2019
86,D.J. Swearinger Sr.,4,2,0,0,0,0,0,0,1,7.5,7.5,0.0%,FA,14,2019
87,Chandon Sullivan,4,0,0,1,0,0,0,0,1,7.5,7.5,0.0%,FA,14,2019
88,Ross Cockrell,3,0,0,2,0,0,0,0,1,7.5,7.5,0.0%,FA,14,2019
89,Kyron Brown,5,0,0,0,0,0,0,0,1,7.5,7.5,0.0%,FA,14,2019
90,Kevin Johnson,4,2,0,0,0,0,0,0,1,7.5,7.5,0.0%,FA,14,2019
91,Avonte Maddox,3,0,0,0,0,0,0,0,1,7.0,7.0,0.1%,PHI,14,2019
92,Mike Edwards,1,2,0,0,0,0,1,0,1,7.0,7.0,0.3%,BUF,14,2019
93,Marshon Lattimore,3,1,0,1,0,0,0,0,1,6.8,6.8,1.4%,NO,14,2019
94,Patrick Chung,4,1,0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,14,2019
95,Bless Austin,4,1,0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,14,2019
96,Mike Hilton,4,1,0,0,0,0,0,0,1,6.8,6.8,4.2%,CIN,14,2019
97,Damarious Randall,4,1,0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,14,2019
98,Jalen Thompson,4,1,0,0,0,0,0,0,1,6.8,6.8,8.1%,ARI,14,2019
99,Janoris Jenkins,3,3,0,0,0,0,0,0,1,6.8,6.8,1.0%,FA,14,2019
100,Patrick Peterson,4,1,0,0,0,0,0,0,1,6.8,6.8,0.6%,FA,14,2019
101,Andrew Sendejo,0,0,0,1,1,0,0,0,1,6.5,6.5,0.0%,FA,14,2019
102,Greedy Williams,4,0,0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,14,2019
103,Holton Hill,4,0,0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,14,2019
104,Emmanuel Moseley,4,0,0,0,0,0,0,0,1,6.0,6.0,0.1%,DET,14,2019
105,Donte Jackson,4,0,0,0,0,0,0,0,1,6.0,6.0,0.3%,PIT,14,2019
106,Gareon Conley,3,2,0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,14,2019
107,Marcus Williams,2,2,0,1,0,0,0,0,1,6.0,6.0,2.8%,BAL,14,2019
108,Landon Collins,4,0,0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,14,2019
109,DeAndre Baker,1,0,0,3,0,0,0,0,1,6.0,6.0,0.0%,FA,14,2019
110,Deon Bush,3,0,0,1,0,0,0,0,1,6.0,6.0,0.0%,KC,14,2019
111,Jarrod Wilson,2,2,0,1,0,0,0,0,1,6.0,6.0,0.0%,FA,14,2019
112,Casey Hayward Jr.,3,0,0,1,0,0,0,0,1,6.0,6.0,0.0%,FA,14,2019
113,Mike Hughes,3,0,0,1,0,0,0,0,1,6.0,6.0,0.1%,ATL,14,2019
114,James Bradberry IV,3,2,0,0,0,0,0,0,1,6.0,6.0,0.2%,PHI,14,2019
115,Levi Wallace,4,0,0,0,0,0,0,0,1,6.0,6.0,0.2%,DEN,14,2019
116,Justin Reid,2,4,0,0,0,0,0,0,1,6.0,6.0,32.1%,KC,14,2019
117,Jalen Ramsey,4,0,0,0,0,0,0,0,1,6.0,6.0,4.2%,MIA,14,2019
118,Juan Thornhill,3,1,0,0,0,0,0,0,1,5.3,5.3,0.8%,CLE,14,2019
119,Chidobe Awuzie,2,3,0,0,0,0,0,0,1,5.3,5.3,0.4%,TEN,14,2019
120,Eli Apple,3,1,0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,14,2019
121,Isaac Yiadom,3,1,0,0,0,0,0,0,1,5.3,5.3,0.1%,SF,14,2019
122,Mackensie Alexander,3,1,0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,14,2019
123,Pierre Desir,1,3,0,1,0,0,0,0,1,5.3,5.3,0.0%,FA,14,2019
124,Adrian Phillips,3,1,0,0,0,0,0,0,1,5.3,5.3,0.1%,FA,14,2019
125,Jimmy Smith,2,1,0,1,0,0,0,0,1,5.3,5.3,0.0%,FA,14,2019
126,Johnathan Joseph,3,1,0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,14,2019
127,Xavier Woods,3,0,0,0,0,0,0,0,1,4.5,4.5,1.6%,CAR,14,2019
128,P.J. Williams,3,0,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,14,2019
129,Jamal Perry,2,2,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,14,2019
130,Lamarcus Joyner,3,0,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,14,2019
131,Desmond King II,3,0,0,0,0,0,0,0,1,4.5,4.5,3.4%,FA,14,2019
132,Maurice Canady,2,0,0,1,0,0,0,0,1,4.5,4.5,0.0%,FA,14,2019
133,Bradley Roby,3,0,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,14,2019
134,Rolan Milligan,3,0,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,14,2019
135,Montae Nicholson,3,0,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,14,2019
136,Trayvon Mullen Jr.,3,0,0,0,0,0,0,0,1,4.5,4.5,0.0%,BAL,14,2019
137,Jaire Alexander,3,0,0,0,0,0,0,0,1,4.5,4.5,2.9%,GB,14,2019
138,Isaiah Oliver,3,0,0,0,0,0,0,0,1,4.5,4.5,0.1%,NYJ,14,2019
139,Andrew Wingard,2,2,0,0,0,0,0,0,1,4.5,4.5,0.1%,JAC,14,2019
140,Shaq Griffin,2,2,0,0,0,0,0,0,1,4.5,4.5,0.1%,MIN,14,2019
141,Minkah Fitzpatrick,1,0,0,0,0,0,0,0,1,4.0,4.0,22.8%,PIT,14,2019
