Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Budda Baker,11,2,0.0,3,0,0,0,0,1,27.5,27.5,20.2%,ARI,9,2019
2,Eric Reid,9,2,1.0,0,0,1,0,0,1,23.0,23.0,0.0%,FA,9,2019
3,Antoine Bethea,7,2,0.0,1,1,0,1,0,1,22.5,22.5,28.0%,FA,9,2019
4,Minkah Fitzpatrick,4,3,0.0,1,1,0,0,1,1,20.8,20.8,22.8%,PIT,9,2019
5,Harrison Smith,6,2,1.0,1,0,1,0,0,1,20.0,20.0,5.9%,MIN,9,2019
6,Jabrill Peppers,7,5,0.0,1,0,1,0,0,1,19.8,19.8,4.0%,NE,9,2019
7,Marlon Humphrey,5,1,0.0,0,0,0,1,1,1,18.3,18.3,1.2%,BAL,9,2019
8,Kenny Moore II,7,1,0.0,1,1,0,0,0,1,17.8,17.8,15.8%,IND,9,2019
9,Nik Needham,6,3,1.0,0,0,0,0,0,1,17.8,17.8,0.0%,MIA,9,2019
10,Erik Harris,8,2,0.0,1,0,0,0,0,1,17.5,17.5,0.0%,FA,9,2019
11,Jordan Whitehead,6,0,0.0,1,0,0,1,0,1,17.0,17.0,6.6%,TB,9,2019
12,Josh Norman,6,1,0.0,2,0,1,0,0,1,16.8,16.8,3.0%,FA,9,2019
13,Jourdan Lewis,3,3,0.0,0,0,0,1,1,1,16.8,16.8,0.4%,DAL,9,2019
14,Gareon Conley,8,0,0.0,3,0,0,0,0,1,16.5,16.5,0.0%,FA,9,2019
15,Eddie Jackson,10,1,0.0,0,0,0,0,0,1,15.8,15.8,0.4%,BAL,9,2019
16,Mike Hilton,6,0,1.0,0,0,0,0,0,1,15.5,15.5,4.2%,CIN,9,2019
17,Justin Simmons,6,2,0.0,0,0,0,0,0,1,15.5,15.5,2.8%,ATL,9,2019
18,Jamal Perry,4,4,0.0,1,1,0,0,0,1,15.5,15.5,0.0%,FA,9,2019
19,Xavier Woods,3,0,0.0,1,1,1,0,0,1,15.0,15.0,1.6%,CAR,9,2019
20,Jamal Adams,4,0,1.0,0,0,0,0,0,1,15.0,15.0,3.5%,TEN,9,2019
21,Jamel Dean,5,1,0.0,4,0,0,0,0,1,14.3,14.3,6.1%,TB,9,2019
22,Briean Boddy-Calhoun,2,0,1.0,0,0,1,0,0,1,13.5,13.5,0.0%,FA,9,2019
23,Shaq Griffin,7,2,0.0,1,0,0,0,0,1,13.5,13.5,0.1%,MIN,9,2019
24,Landon Collins,5,4,0.0,0,0,0,0,0,1,13.0,13.0,0.0%,FA,9,2019
25,Breon Borders,6,0,0.0,0,0,0,1,0,1,13.0,13.0,0.0%,FA,9,2019
26,Marcus Peters,7,1,0.0,1,0,0,0,0,1,12.8,12.8,2.0%,FA,9,2019
27,Jordan Poyer,4,3,0.0,0,0,1,0,0,1,12.3,12.3,3.1%,MIA,9,2019
28,Donte Jackson,1,0,0.0,1,1,0,1,0,1,12.0,12.0,0.3%,PIT,9,2019
