Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Vonn Bell,7,1,0,1,0,1,1,0,1,20.8,20.8,1.2%,CIN,7,2019
2,Marlon Humphrey,4,1,0,0,0,0,1,1,1,19.3,19.3,1.2%,BAL,7,2019
3,Tracy Walker III,6,1,0,0,0,1,0,0,1,18.8,18.8,0.2%,SF,7,2019
4,Patrick Peterson,7,0,1,0,0,1,0,0,1,18.5,18.5,0.6%,FA,7,2019
5,Logan Ryan,5,3,0,3,0,1,0,0,1,18.3,18.3,0.5%,FA,7,2019
6,Roderic Teamer,6,0,0,1,1,0,0,0,1,18.0,18.0,0.0%,FA,7,2019
7,Pierre Desir,6,1,0,2,1,0,0,0,1,17.8,17.8,0.0%,FA,7,2019
8,Tre'Davious White,4,1,0,1,1,1,0,0,1,17.3,17.3,0.5%,LAR,7,2019
9,Jordan Poyer,7,2,0,0,0,0,0,0,1,17.0,17.0,3.1%,MIA,7,2019
10,C.J. Gardner-Johnson,6,0,0,2,0,0,0,0,1,17.0,17.0,7.9%,PHI,7,2019
11,Shawn Williams,7,1,0,0,0,0,0,0,1,16.3,16.3,10.0%,FA,7,2019
12,Ronnie Harrison Jr.,2,1,0,2,1,0,1,0,1,15.8,15.8,3.1%,FA,7,2019
13,Damontae Kazee,6,2,0,0,0,0,0,0,1,15.5,15.5,0.6%,PIT,7,2019
14,Jalen Mills,4,4,0,1,1,0,0,0,1,15.5,15.5,0.1%,FA,7,2019
15,Jessie Bates III,8,4,0,0,0,0,0,0,1,15.0,15.0,67.6%,ATL,7,2019
16,Troy Apke,5,1,0,1,1,0,0,0,1,14.8,14.8,0.0%,FA,7,2019
17,Justin Simmons,7,1,0,2,0,0,0,0,1,14.3,14.3,2.8%,ATL,7,2019
18,Marcus Peters,1,0,0,1,1,0,0,1,1,14.0,14.0,2.0%,FA,7,2019
19,Adrian Amos,6,2,0,2,0,0,0,0,1,13.5,13.5,0.1%,FA,7,2019
20,Brian Poole,6,0,0,1,0,0,0,0,1,13.0,13.0,0.0%,FA,7,2019
21,Daryl Worley,7,0,0,0,0,0,0,0,1,13.0,13.0,0.0%,FA,7,2019
22,Brandon Carr,6,0,0,1,0,0,0,0,1,13.0,13.0,0.0%,FA,7,2019
23,Jourdan Lewis,4,0,1,0,0,0,0,0,1,12.5,12.5,0.4%,DAL,7,2019
24,Trae Waynes,4,0,0,1,1,0,0,0,1,12.5,12.5,0.0%,FA,7,2019
25,Kemal Ishmael,6,1,0,0,0,0,0,0,1,12.3,12.3,0.0%,FA,7,2019
26,Darryl Roberts,8,0,0,0,0,0,0,0,1,12.0,12.0,0.0%,FA,7,2019
27,Blidi Wreh-Wilson,8,0,0,0,0,0,0,0,1,12.0,12.0,0.0%,FA,7,2019
28,Antoine Bethea,5,4,0,1,0,0,0,0,1,12.0,12.0,28.0%,FA,7,2019
29,Levi Wallace,7,0,0,1,0,0,0,0,1,12.0,12.0,0.2%,DEN,7,2019
30,Trumaine Johnson,3,1,0,1,1,0,0,0,1,11.8,11.8,0.0%,FA,7,2019
31,Kevin King,3,1,0,1,1,0,0,0,1,11.8,11.8,0.0%,ATL,7,2019
32,Jabrill Peppers,4,4,0,0,0,0,0,0,1,11.5,11.5,4.0%,NE,7,2019
33,Harrison Smith,7,1,0,0,0,0,0,0,1,11.3,11.3,5.9%,MIN,7,2019
34,Phillip Gaines,6,1,0,1,0,0,0,0,1,11.3,11.3,0.0%,FA,7,2019
35,Justin Coleman,4,1,0,0,0,1,0,0,1,10.8,10.8,0.0%,FA,7,2019
36,Marcus Williams,3,1,0,1,0,1,0,0,1,10.8,10.8,2.8%,BAL,7,2019
37,Anthony Harris,5,2,0,1,0,0,0,0,1,10.5,10.5,0.0%,FA,7,2019
38,Rashaan Melvin,7,0,0,0,0,0,0,0,1,10.5,10.5,0.0%,FA,7,2019
39,Will Redmond,7,0,0,0,0,0,0,0,1,10.5,10.5,0.0%,FA,7,2019
40,Darqueze Dennard,5,0,0,2,0,0,0,0,1,10.5,10.5,0.0%,FA,7,2019
41,A.J. Bouye,6,0,0,1,0,0,0,0,1,10.5,10.5,0.0%,FA,7,2019
42,Budda Baker,4,4,0,1,0,0,0,0,1,10.5,10.5,20.2%,ARI,7,2019
43,Lonnie Johnson Jr.,7,0,0,0,0,0,0,0,1,10.5,10.5,0.1%,CAR,7,2019
44,Jalen Ramsey,4,0,0,0,0,1,0,0,1,10.0,10.0,4.2%,MIA,7,2019
45,Darious Williams,0,0,0,0,0,0,1,1,1,10.0,10.0,2.2%,LAR,7,2019
46,Jamal Adams,5,0,0,0,0,0,0,0,1,10.0,10.0,3.5%,TEN,7,2019
47,Rock Ya-Sin,6,1,0,0,0,0,0,0,1,9.8,9.8,0.1%,SF,7,2019
48,Kevin Byard III,5,1,0,1,0,0,0,0,1,9.8,9.8,20.7%,CHI,7,2019
49,Michael Davis,4,3,0,1,0,0,0,0,1,9.8,9.8,0.1%,WAS,7,2019
50,Grant Haley,6,1,0,0,0,0,0,0,1,9.8,9.8,0.0%,FA,7,2019
51,Devin McCourty,1,2,0,1,1,0,0,0,1,9.5,9.5,4.4%,FA,7,2019
52,Jarrod Wilson,4,1,0,0,0,0,0,0,1,9.3,9.3,0.0%,FA,7,2019
53,Eli Apple,6,0,0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,7,2019
54,Maurice Alexander,5,2,0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,7,2019
55,Prince Amukamara,4,2,0,1,0,0,0,0,1,9.0,9.0,0.0%,FA,7,2019
56,D.J. Hayden,3,0,0,0,0,1,0,0,1,8.5,8.5,0.0%,FA,7,2019
57,Marqui Christian,3,2,0,0,0,0,0,0,1,8.5,8.5,0.0%,FA,7,2019
58,Jeff Heath,5,1,0,0,0,0,0,0,1,8.3,8.3,1.0%,FA,7,2019
59,Malcolm Butler,3,3,0,1,0,0,0,0,1,8.3,8.3,0.0%,FA,7,2019
60,Taylor Rapp,5,1,0,0,0,0,0,0,1,8.3,8.3,5.6%,BUF,7,2019
61,Tre Flowers,4,1,0,1,0,0,0,0,1,8.3,8.3,0.0%,JAC,7,2019
62,Chuck Clark,2,5,0,1,0,0,0,0,1,8.3,8.3,1.5%,NYJ,7,2019
63,Marquise Blair,3,3,0,1,0,0,0,0,1,8.3,8.3,0.0%,SEA,7,2019
64,Armani Watts,1,0,1,0,0,0,0,0,1,8.0,8.0,0.0%,FA,7,2019
65,Xavier Woods,1,0,0,1,1,0,0,0,1,8.0,8.0,1.6%,CAR,7,2019
66,Michael J. Thomas,3,1,0,0,0,0,0,0,1,7.8,7.8,0.1%,FA,7,2019
67,Byron Jones,1,1,0,1,0,1,0,0,1,7.8,7.8,0.0%,FA,7,2019
68,Byron Murphy Jr.,5,0,0,0,0,0,0,0,1,7.5,7.5,2.8%,MIN,7,2019
