RANK,PLAYER,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,WEEK
36,Derrick Brown (CAR),4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.3,8.3,10.9%,2.0
37,James Smith-Williams (WAS),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.1%,2.0
38,Morgan Fox (LAC),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,1.6%,2.0
39,Taven Bryan (IND),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.1%,2.0
40,Dexter Lawrence II (NYG),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.8,7.8,11.3%,2.0
41,Greg Rousseau (BUF),2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.8,7.8,7.3%,2.0
42,Michael Hoecht (LAR),4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,8.5%,2.0
43,Kenny Clark (GB),1.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,7.3,7.3,2.5%,2.0
44,Shelby Harris (CLE),1.0,3.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,7.3,7.3,0.2%,2.0
45,Darrell Taylor (SEA),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,1.2%,2.0
46,DeMarcus Lawrence (DAL),2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.6%,2.0
47,Montravius Adams (PIT),1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,7.0,0.1%,2.0
48,Ed Oliver (BUF),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3,6.3,8.0%,2.0
49,Justin Jones (CHI),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3,6.3,1.1%,2.0
50,Jarran Reed (SEA),1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.3,6.3,4.1%,2.0
51,Gervon Dexter Sr. (CHI),4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0%,2.0
52,Jermaine Johnson II (NYJ),4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,2.4%,2.0
53,Maurice Hurst II Jr. (CLE),0.0,3.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,5.8,5.8,0.1%,2.0
54,Andrew Billings (CHI),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,1.1%,2.0
55,Jalen Carter (PHI),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,4.0%,2.0
56,A'Shawn Robinson (NYG),1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,1.7%,2.0
57,Mario Edwards Jr. (SEA),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,0.0%,2.0
58,Teair Tart (TEN),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,0.1%,2.0
59,Grover Stewart (IND),2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,1.0%,2.0
60,Khalen Saunders (NO),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,0.7%,2.0
61,Matt Henningsen (DEN),1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,1.0%,2.0
62,Arik Armstead (SF),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,1.5%,2.0
63,Jonah Williams (LAR),2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,0.1%,2.0
64,Travis Jones (BAL),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,0.0%,2.0
65,Fletcher Cox (PHI),0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.8,4.8,1.0%,2.0
66,Dayo Odeyingbo (IND),0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.8,4.8,0.6%,2.0
67,Zach Carter (FA),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,0.1%,2.0
68,Lukas Van Ness (GB),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,1.2%,2.0
69,Travon Walker (JAC),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,3.8%,2.0
70,Al Woods (NYJ),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,0.0%,2.0
71,Cameron Young (SEA),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,0.0%,2.0
72,Nick Bosa (SF),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,46.0%,2.0
73,Austin Johnson (LAC),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,0.5%,2.0
74,Sheldon Rankins (HOU),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,1.0%,2.0
75,David Onyemata (ATL),0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,2.0%,2.0
76,Micheal Clemons (NYJ),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,0.6%,2.0
77,Sam Hubbard (CIN),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,14.2%,2.0
78,Aidan Hutchinson (DET),2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,32.3%,2.0
79,Victor Dimukeje (ARI),1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,4.3,4.3,0.1%,2.0
80,Logan Hall (TB),0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,4.3,4.3,1.1%,2.0
81,DeMarcus Walker (CHI),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.6%,2.0
82,Isaac Rochell (FA),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.1%,2.0
83,Bryce Huff (NYJ),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.2%,2.0
84,Karl Brooks (GB),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0%,2.0
85,DaQuan Jones (BUF),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.2%,2.0
86,DeShawn Williams (CAR),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,0.1%,2.0
87,T.J. Slaton (GB),1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,0.5%,2.0
88,D.J. Wonnum (MIN),1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,4.8%,2.0
89,Derrick Nnadi (KC),0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,0.1%,2.0
90,Jonathan Harris (DEN),1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,0.6%,2.0
91,Kingsley Enagbare (GB),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,0.1%,2.0
92,Cameron Jordan (NO),1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,7.6%,2.0
93,Bilal Nichols (LV),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,0.4%,2.0
94,Will Anderson Jr. (HOU),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,7.0%,2.0
95,Adam Gotsis (JAC),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,1.1%,2.0
96,Zach Sieler (MIA),1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,8.7%,2.0
97,John Ridgeway (WAS),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,0.0%,2.0
98,Carlos Watkins (ARI),1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,0.0%,2.0
99,B.J. Hill (CIN),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,2.7%,2.0
100,Drake Jackson (SF),1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,0.7%,2.0
101,Quinton Jefferson (NYJ),1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,2.8%,2.0
102,Mike Danna (KC),0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,3.5,3.5,3.5%,2.0
103,Yetur Gross-Matos (CAR),0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,3.5,3.5,0.6%,2.0
104,Davon Godchaux (NE),1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.9%,2.0
105,Jonathan Greenard (HOU),1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,9.9%,2.0
106,Zach Harrison (ATL),1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.1%,2.0
107,Jerry Hughes (HOU),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.6%,2.0
108,Jonathan Allen (WAS),1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,18.4%,2.0
109,David Ojabo (BAL),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.4%,2.0
110,John Franklin-Myers (NYJ),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.2%,2.0
111,Tyquan Lewis (IND),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.1%,2.0
112,D.J. Reader (CIN),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.5%,2.0
113,Sebastian Joseph-Day (LAC),0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.7%,2.0
114,Grady Jarrett (ATL),1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.5%,2.0
115,Calais Campbell (ATL),1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.6%,2.0
116,Charles Harris (DET),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.4%,2.0
117,Jonathan Ledbetter (ARI),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.9%,2.0
118,Shy Tuttle (CAR),0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.4%,2.0
119,Armon Watts (PIT),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.1%,2.0
120,Greg Gaines (TB),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.1%,2.0
121,Michael Pierce (BAL),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.8%,2.0
122,Dorance Armstrong Jr. (DAL),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.2%,2.0
123,Roy Robertson-Harris (JAC),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.9%,2.0
124,Kobie Turner (LAR),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.6%,2.0
125,Derick Hall (SEA),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.1%,2.0
126,Pat Jones II (MIN),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.1%,2.0
127,Angelo Blackson (JAC),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.1%,2.0
128,Trey Hendrickson (CIN),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,13.7%,2.0
129,Bobby Brown III (LAR),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.0%,2.0
130,Devonte Wyatt (GB),0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.7%,2.0
131,Tyree Wilson (LV),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.9%,2.0
132,Zacch Pickens (CHI),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.1%,2.0
133,Yannick Ngakoue (CHI),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,2.6%,2.0
134,John Jenkins (LV),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.8%,2.0
135,Deatrich Wise Jr. (NE),0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,1.6%,2.0
136,Carl Lawson (NYJ),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.6%,2.0
137,Dante Fowler Jr. (DAL),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.1%,2.0
138,Nick Thurman (CAR),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.0%,2.0
139,Jerry Tillery (LV),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.0%,2.0
140,Javon Kinlaw (SF),0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.1%,2.0
141,Arnold Ebiketie (ATL),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.2%,2.0
142,Dominique Robinson (CHI),0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.1%,2.0
143,Keeanu Benton (PIT),0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.2%,2.0
144,Malcolm Roach (NO),0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.1%,2.0
145,Shaq Lawson (BUF),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.1%,2.0
146,Brian Burns (CAR),0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,19.3%,2.0
147,Kevin Strong (ARI),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.7%,2.0
148,YaYa Diaby (TB),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.1%,2.0
149,Rasheem Green (CHI),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,3.1%,2.0
150,Jihad Ward (NYG),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.1%,2.0
151,Christian Barmore (NE),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.8%,2.0
152,Eric Banks (FA),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0%,2.0
153,Dante Stills (ARI),0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.2%,2.0
154,Maliek Collins (HOU),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.2%,2.0
155,Kyle Peko (TEN),0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0%,2.0
156,Zach Allen (DEN),0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,6.5%,2.0
157,Milton Williams (PHI),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.1%,2.0
158,Malcolm Koonce (LV),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0%,2.0
159,A.J. Epenesa (BUF),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,4.1%,2.0
160,Josh Tupou (CIN),0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0%,2.0
161,Cameron Thomas (FA),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.1%,2.0
162,Nick Williams (LAC),0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,3.0%,2.0
163,Josh Allen (JAC),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,18.2%,2.0
164,Myles Garrett (CLE),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,53.2%,2.0
165,Justin Madubuike (BAL),0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,15.4%,2.0
166,Tavius Robinson (BAL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.1%,2.0
167,Brent Urban (BAL),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0%,2.0
168,Boogie Basham Jr. (NYG),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.1%,2.0
169,Tyler Lacy (JAC),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0%,2.0
170,Tyreke Smith (SEA),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0%,2.0
171,Tanoh Kpassagnon (NO),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0%,2.0
172,Johnathan Hankins (DAL),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.1%,2.0
173,Javon Hargrave (SF),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,10.9%,2.0
174,Rashad Weaver (TEN),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0%,2.0
175,D.J. Jones (DEN),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.2%,2.0
176,Chauncey Golston (DAL),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.1%,2.0
177,Adam Butler (LV),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0%,2.0
178,Eric Johnson II (IND),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0%,2.0
179,Alex Wright (CLE),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0%,2.0
180,Romeo Okwara (DET),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.1%,2.0
181,D.J. Davidson (FA),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0%,2.0
182,Ta'Quon Graham (ATL),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0%,2.0
183,Naquan Jones (ARI),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0%,2.0
184,Michael Dogbe (FA),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,2.0%,2.0
185,Lawrence Guy Sr. (NE),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,2.2%,2.0
186,Dean Lowry (MIN),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.6%,2.0
187,Neville Gallimore (DAL),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.1%,2.0
188,Jordan Elliott (CLE),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.1%,2.0
189,Matt Dickerson (KC),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0%,2.0
190,Larrell Murchison (LAR),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0%,2.0
191,Mike Greene (TB),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0%,2.0
192,Jonathan Bullard (MIN),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,2.1%,2.0
193,Khalil Davis (HOU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
194,Ross Blacklock (TEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
195,Bravvion Roy (BAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
196,Benning Potoa'e (WAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
197,Jay Tufele (CIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
198,McTelvin Agim (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
199,Leki Fotu (ARI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,2.0
200,Joe Gaziano (ATL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0%,2.0
201,Trevis Gipson (TEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6%,2.0
202,Bradlee Anae (NYJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
203,Alex Highsmith (PIT),5.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,22.8%,2.0
204,Raequan Williams (CAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
