RANK,PLAYER,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,WEEK
1,Kayvon Thibodeaux (NYG),6.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,34.8,34.8,14.2%,8.0
2,George Karlaftis III (KC),4.0,3.0,2.5,0.0,0.0,1.0,0.0,0.0,1.0,24.8,24.8,3.2%,8.0
3,Jeffery Simmons (TEN),5.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,24.5,24.5,13.3%,8.0
4,Jonathan Greenard (HOU),4.0,2.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,22.5,22.5,9.9%,8.0
5,Maxx Crosby (LV),5.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,20.3,20.3,64.7%,8.0
6,Jermaine Johnson II (NYJ),3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,19.8,19.8,2.4%,8.0
7,Maliek Collins (HOU),3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,19.8,19.8,0.2%,8.0
8,Josh Allen (JAC),3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,19.0,18.2%,8.0
9,Alim McNeill (DET),2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,19.0,1.6%,8.0
10,Boye Mafe (SEA),3.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,18.8,18.8,13.3%,8.0
11,Michael Pierce (BAL),4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,18.8,18.8,0.8%,8.0
12,Aaron Donald (LAR),3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,18.3,18.3,31.1%,8.0
13,Jaelan Phillips (MIA),7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.8,17.8,11.0%,8.0
14,Arik Armstead (SF),2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,17.5,17.5,1.5%,8.0
15,Danielle Hunter (MIN),3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,16.5,16.5,41.2%,8.0
16,Anthony Nelson (TB),4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,15.0,0.1%,8.0
17,Montez Sweat (CHI),3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,15.0,17.0%,8.0
18,T.J. Slaton (GB),4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.8,14.8,0.5%,8.0
19,Dante Stills (ARI),3.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,14.5,14.5,0.2%,8.0
20,Sam Hubbard (CIN),4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,14.2%,8.0
21,D.J. Wonnum (MIN),1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,13.5,13.5,4.8%,8.0
22,Myles Garrett (CLE),2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,13.5,13.5,53.2%,8.0
23,Mike Danna (KC),3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.5,13.5,3.5%,8.0
24,Denico Autry (TEN),1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,13.3,13.3,4.5%,8.0
25,Christian Wilkins (MIA),4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.3,13.3,31.8%,8.0
26,Carl Granderson (NO),3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,12.5,16.3%,8.0
27,Haason Reddick (PHI),3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,12.5,12.5,14.6%,8.0
28,Christian Barmore (NE),3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,12.5,0.8%,8.0
29,DeForest Buckner (IND),2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,11.8,11.8,25.6%,8.0
30,Bryce Huff (NYJ),2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.8,11.8,1.2%,8.0
31,Justin Jones (CHI),3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.8,11.8,1.1%,8.0
32,Quinnen Williams (NYJ),5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.5,11.5,13.6%,8.0
33,Joey Bosa (LAC),2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,16.7%,8.0
34,Harrison Phillips (MIN),4.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,17.5%,8.0
35,Justin Madubuike (BAL),3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,15.4%,8.0
36,Darrell Taylor (SEA),2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.3,10.3,1.2%,8.0
37,Dexter Lawrence II (NYG),2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.3,10.3,11.3%,8.0
38,Kwity Paye (IND),4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,6.5%,8.0
39,Zach Allen (DEN),3.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,9.8,9.8,6.5%,8.0
40,Clelin Ferrell (SF),0.0,5.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,9.8,9.8,0.6%,8.0
41,Trey Hendrickson (CIN),1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9.5,9.5,13.7%,8.0
42,Nathan Shepherd (NO),1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,0.1%,8.0
43,BJ Ojulari (ARI),2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,0.3%,8.0
44,Arnold Ebiketie (ATL),2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,0.2%,8.0
45,William Gholston (TB),0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,9.5,9.5,3.0%,8.0
46,Julian Okwara (DET),2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,0.0%,8.0
47,Kenny Clark (GB),1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,2.5%,8.0
48,Jonathon Cooper (DEN),1.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,9.0,9.0,9.6%,8.0
49,Travon Walker (JAC),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,8.8,3.8%,8.0
50,Ed Oliver (BUF),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,8.8,8.0%,8.0
51,Maurice Hurst II Jr. (CLE),1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.8,8.8,0.1%,8.0
52,A.J. Epenesa (BUF),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,8.8,4.1%,8.0
53,Dorance Armstrong Jr. (DAL),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,8.8,0.2%,8.0
54,Michael Hoecht (LAR),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,8.8,8.5%,8.0
55,Charles Omenihu (KC),3.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.2%,8.0
56,YaYa Diaby (TB),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.1%,8.0
57,Quinton Jefferson (NYJ),2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,2.8%,8.0
58,Brian Burns (CAR),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,19.3%,8.0
59,Dayo Odeyingbo (IND),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,8.0,0.6%,8.0
60,Montravius Adams (PIT),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.8,7.8,0.1%,8.0
61,Mario Edwards Jr. (SEA),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.8,7.8,0.0%,8.0
62,B.J. Hill (CIN),1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,7.8,7.8,2.7%,8.0
63,John Jenkins (LV),0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,0.8%,8.0
64,Adam Butler (LV),1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0%,8.0
65,Travis Jones (BAL),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0%,8.0
66,Chris Jones (KC),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,14.4%,8.0
67,Kobie Turner (LAR),1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.6%,8.0
68,David Onyemata (ATL),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,2.0%,8.0
69,Derrick Brown (CAR),2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,10.9%,8.0
70,Will Anderson Jr. (HOU),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3,6.3,7.0%,8.0
71,John Franklin-Myers (NYJ),1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3,6.3,0.2%,8.0
72,Keion White (NE),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3,6.3,0.2%,8.0
73,Zacch Pickens (CHI),1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.3,6.3,0.1%,8.0
74,Larry Ogunjobi (PIT),3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.8%,8.0
75,Cameron Jordan (NO),3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,7.6%,8.0
76,Jihad Ward (NYG),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5,5.5,0.1%,8.0
77,Calais Campbell (ATL),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5,5.5,3.6%,8.0
78,Dre'Mont Jones (SEA),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,5.4%,8.0
79,Ben Stille (ARI),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,0.0%,8.0
80,Kingsley Enagbare (GB),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,0.1%,8.0
81,Jordan Elliott (CLE),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,0.1%,8.0
82,Devonte Wyatt (GB),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5,5.5,0.7%,8.0
83,Andrew Billings (CHI),1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,1.1%,8.0
84,DeMarcus Lawrence (DAL),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,7.6%,8.0
