RANK,PLAYER,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,WEEK
1,Sheldon Rankins (HOU),5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,28.5,28.5,1.0%,10.0
2,Dayo Odeyingbo (IND),4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,25.5,25.5,0.6%,10.0
3,BJ Ojulari (ARI),4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,22.0,0.3%,10.0
4,Nick Bosa (SF),2.0,1.0,1.5,1.0,0.0,1.0,1.0,0.0,1.0,21.8,21.8,46.0%,10.0
5,Derrick Brown (CAR),9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.3,19.3,10.9%,10.0
6,Jadeveon Clowney (BAL),2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,19.0,2.2%,10.0
7,Boye Mafe (SEA),4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.8,14.8,13.3%,10.0
8,Greg Rousseau (BUF),4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,7.3%,10.0
9,Odafe Oweh (BAL),4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,14.0,1.2%,10.0
10,Javon Hargrave (SF),3.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,13.8,13.8,10.9%,10.0
11,Jonathan Greenard (HOU),3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.5,13.5,9.9%,10.0
12,Teair Tart (TEN),2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.8,12.8,0.1%,10.0
13,YaYa Diaby (TB),2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,0.1%,10.0
14,D.J. Wonnum (MIN),3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.8,11.8,4.8%,10.0
15,Myles Garrett (CLE),1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,11.5,11.5,53.2%,10.0
16,A.J. Epenesa (BUF),1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,11.5,11.5,4.1%,10.0
17,DeForest Buckner (IND),4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.5,11.5,25.6%,10.0
18,Denico Autry (TEN),3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,4.5%,10.0
19,Justin Jones (CHI),3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,1.1%,10.0
20,Malcolm Koonce (LV),2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,11.0,0.0%,10.0
21,Quinnen Williams (NYJ),2.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,10.5,10.5,13.6%,10.0
22,Dorance Armstrong Jr. (DAL),2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.3,10.3,0.2%,10.0
23,Neville Gallimore (DAL),2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.3,10.3,0.1%,10.0
24,Sam Williams (DAL),2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.3,10.3,0.6%,10.0
25,Jonathan Bullard (MIN),1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,10.3,10.3,2.1%,10.0
26,Jonathan Allen (WAS),4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,18.4%,10.0
27,Yannick Ngakoue (CHI),2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,2.6%,10.0
28,Calijah Kancey (TB),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,0.4%,10.0
29,Vita Vea (TB),2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,2.7%,10.0
30,Danielle Hunter (MIN),2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,41.2%,10.0
31,Leonard Williams (SEA),2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,4.0%,10.0
32,Dante Fowler Jr. (DAL),2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,0.1%,10.0
33,Solomon Thomas (NYJ),1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,0.6%,10.0
34,Tyquan Lewis (IND),2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,0.1%,10.0
35,Justin Madubuike (BAL),1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,15.4%,10.0
36,Davon Godchaux (NE),4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,0.9%,10.0
37,T.J. Slaton (GB),4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,0.5%,10.0
38,John Franklin-Myers (NYJ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,8.8,0.2%,10.0
39,DeMarcus Lawrence (DAL),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,8.8,7.6%,10.0
40,Kevin Strong (ARI),3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.5,8.5,0.7%,10.0
41,Rakeem Nunez-Roches (NYG),3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.5,8.5,0.0%,10.0
42,Keeanu Benton (PIT),3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.3,8.3,0.2%,10.0
43,Clelin Ferrell (SF),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.6%,10.0
44,Rasheem Green (CHI),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,3.1%,10.0
45,Adam Butler (LV),2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.8,7.8,0.0%,10.0
46,Kwity Paye (IND),2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.8,7.8,6.5%,10.0
47,Amare Barno (CAR),5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,0.6%,10.0
48,Malcolm Roach (NO),3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,0.1%,10.0
49,D.J. Jones (DEN),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.2%,10.0
50,Christian Barmore (NE),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.8%,10.0
51,Mazi Smith (DAL),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.3%,10.0
52,D.J. Reader (CIN),2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,7.0,0.5%,10.0
53,Trey Hendrickson (CIN),2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,6.5,6.5,13.7%,10.0
54,Lukas Van Ness (GB),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3,6.3,1.2%,10.0
55,Cameron Heyward (PIT),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3,6.3,14.1%,10.0
56,Jeffery Simmons (TEN),2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,13.3%,10.0
57,John Jenkins (LV),2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.8%,10.0
58,Roy Lopez (ARI),3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0%,10.0
59,Cam Sample (CIN),3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.1%,10.0
60,Benito Jones (DET),3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.1%,10.0
61,Alim McNeill (DET),2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1.6%,10.0
62,Dexter Lawrence II (NYG),3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,11.3%,10.0
63,Harrison Phillips (MIN),3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,17.5%,10.0
64,Arik Armstead (SF),2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,5.8,5.8,1.5%,10.0
65,A'Shawn Robinson (NYG),1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,1.7%,10.0
66,Khalen Saunders (NO),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,0.7%,10.0
67,Taven Bryan (IND),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,0.1%,10.0
68,Ed Oliver (BUF),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,8.0%,10.0
69,Kyle Peko (TEN),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,0.0%,10.0
70,Jonathan Ledbetter (ARI),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,0.9%,10.0
71,Jerry Tillery (LV),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,0.0%,10.0
72,Daron Payne (WAS),2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,11.9%,10.0
73,Michael Pierce (BAL),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,0.8%,10.0
74,Jermaine Johnson II (NYJ),0.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,2.4%,10.0
75,Kenny Clark (GB),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,2.5%,10.0
76,Deatrich Wise Jr. (NE),1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,1.6%,10.0
77,Maliek Collins (HOU),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,0.2%,10.0
78,Dre'Mont Jones (SEA),1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,4.3,4.3,5.4%,10.0
79,Osa Odighizuwa (DAL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,2.1%,10.0
80,Bryan Bresee (NO),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.3%,10.0
81,Joey Bosa (LAC),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,16.7%,10.0
82,B.J. Hill (CIN),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,2.7%,10.0
83,Nick Williams (LAC),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,3.0%,10.0
