RANK,PLAYER,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,WEEK
1,Myles Garrett (CLE),4.0,1.0,3.5,0.0,0.0,1.0,0.0,0.0,1.0,32.3,32.3,53.2%,3.0
2,Aidan Hutchinson (DET),3.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,26.8,26.8,32.3%,3.0
3,Jarran Reed (SEA),5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,24.3,24.3,4.1%,3.0
4,A.J. Epenesa (BUF),1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,20.5,20.5,4.1%,3.0
5,Danielle Hunter (MIN),3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,18.3,18.3,41.2%,3.0
6,Aaron Donald (LAR),5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,31.1%,3.0
7,Brian Burns (CAR),3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.8,16.8,19.3%,3.0
8,Trey Hendrickson (CIN),2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,13.7%,3.0
9,Emmanuel Ogbah (MIA),1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,16.0,16.0,1.1%,3.0
10,DeMarcus Lawrence (DAL),4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.8,15.8,7.6%,3.0
11,Ed Oliver (BUF),2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,15.5,15.5,8.0%,3.0
12,Kwity Paye (IND),3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,15.0,6.5%,3.0
13,Sam Hubbard (CIN),5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.8,14.8,14.2%,3.0
14,Charles Harris (DET),3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.5,13.5,2.4%,3.0
15,Denico Autry (TEN),2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,13.5,13.5,4.5%,3.0
16,Sebastian Joseph-Day (LAC),2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.5,13.5,1.7%,3.0
17,DaQuan Jones (BUF),1.0,4.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,0.2%,3.0
18,Nik Bonitto (DEN),4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,12.5,1.1%,3.0
19,Tuli Tuipulotu (LAC),4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,12.5,1.0%,3.0
20,Zach Allen (DEN),3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,12.5,6.5%,3.0
21,Jalen Carter (PHI),1.0,1.0,0.5,0.0,0.0,2.0,0.0,0.0,1.0,12.3,12.3,4.0%,3.0
22,Alex Wright (CLE),3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.8,11.8,0.0%,3.0
23,Kenny Clark (GB),3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.8,11.8,2.5%,3.0
24,Victor Dimukeje (ARI),3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,0.1%,3.0
25,Mike Danna (KC),3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,3.5%,3.0
26,Alim McNeill (DET),2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.3,10.3,1.6%,3.0
27,Nick Bosa (SF),2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.3,10.3,46.0%,3.0
28,Yetur Gross-Matos (CAR),2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.3,10.3,0.6%,3.0
29,Christian Barmore (NE),1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.3,10.3,0.8%,3.0
30,Taven Bryan (IND),1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,10.3,10.3,0.1%,3.0
31,Travon Walker (JAC),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.3,10.3,3.8%,3.0
32,Joey Bosa (LAC),1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,16.7%,3.0
33,Maxx Crosby (LV),1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,64.7%,3.0
34,Greg Rousseau (BUF),2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,7.3%,3.0
35,D.J. Reader (CIN),2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,0.5%,3.0
36,B.J. Hill (CIN),2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,2.7%,3.0
37,Javon Hargrave (SF),1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,10.9%,3.0
38,Kayvon Thibodeaux (NYG),1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,14.2%,3.0
39,Leonard Williams (SEA),4.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,4.0%,3.0
40,Marlon Tuipulotu (PHI),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,8.8,0.0%,3.0
41,Byron Young (LAR),4.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,8.8,8.8,9.6%,3.0
42,Benito Jones (DET),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,8.8,0.1%,3.0
43,Daron Payne (WAS),3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.5,8.5,11.9%,3.0
44,John Jenkins (LV),2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.5,8.5,0.8%,3.0
45,Justin Madubuike (BAL),4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.5,8.5,15.4%,3.0
46,Bilal Nichols (LV),3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.5,8.5,0.4%,3.0
47,Jonathan Harris (DEN),3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.5,8.5,0.6%,3.0
48,Dexter Lawrence II (NYG),4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.3,8.3,11.3%,3.0
49,Morgan Fox (LAC),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,1.6%,3.0
50,Chris Jones (KC),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,14.4%,3.0
51,Boye Mafe (SEA),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,13.3%,3.0
52,Keeanu Benton (PIT),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.2%,3.0
53,Kingsley Enagbare (GB),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.8,7.8,0.1%,3.0
54,Teair Tart (TEN),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.1%,3.0
55,Nick Williams (LAC),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,3.0%,3.0
56,Chase Young (SF),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,11.3%,3.0
57,Grady Jarrett (ATL),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,1.5%,3.0
58,Jonathon Cooper (DEN),3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,9.6%,3.0
59,Dominique Robinson (CHI),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3,6.3,0.1%,3.0
