Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Team,Week,Year
39,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,9,2023
40,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PIT,9,2023
41,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,9,2023
42,Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,9,2023
43,Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,9,2023
44,Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CLE,9,2023
45,Graham Gano,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,NYG,9,2023
46,Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,9,2023
47,Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,9,2023
48,Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,9,2023
49,Matt Prater,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.7%,ARI,9,2023
50,Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,9,2023
51,MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,9,2023
52,Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,9,2023
53,Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,9,2023
54,Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,9,2023
55,Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0%,LAR,9,2023
56,Randy Bullock,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,9,2023
57,Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WAS,9,2023
58,Alex Hale,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,9,2023
