Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Harrison Butker,6,6,100.0,54,0,2,0,3,1,1,1,1,24.0,24.0,98.8%,KC,17,2023
2,Ka'imi Fairbairn,4,4,100.0,51,0,2,1,0,1,2,2,1,16.0,16.0,89.8%,HOU,17,2023
3,Cairo Santos,3,4,75.0,42,0,1,0,2,0,4,4,1,15.0,15.0,28.4%,CHI,17,2023
4,Brandon McManus,4,4,100.0,35,0,2,2,0,0,2,2,1,14.0,14.0,0.1%,FA,17,2023
5,Jason Myers,3,3,100.0,43,0,1,0,2,0,2,2,1,13.0,13.0,8.8%,SEA,17,2023
6,Cameron Dicker,3,4,75.0,52,0,0,1,0,2,0,0,1,13.0,13.0,51.9%,LAC,17,2023
7,Matt Gay,3,3,100.0,45,0,0,2,1,0,2,2,1,12.0,12.0,30.7%,IND,17,2023
8,Chris Boswell,3,3,100.0,39,0,2,1,0,0,3,3,1,12.0,12.0,4.4%,PIT,17,2023
9,Blake Grupe,3,3,100.0,45,0,1,1,1,0,2,2,1,12.0,12.0,1.9%,NO,17,2023
10,Brandon Aubrey,2,2,100.0,51,0,0,0,1,1,2,2,1,11.0,11.0,99.0%,DAL,17,2023
11,Wil Lutz,3,4,75.0,43,0,1,1,1,0,1,1,1,11.0,11.0,1.5%,DEN,17,2023
12,Greg Zuerlein,2,3,66.7,46,0,0,0,2,0,2,2,1,10.0,10.0,52.1%,NYJ,17,2023
13,Tyler Bass,2,2,100.0,35,0,1,1,0,0,3,3,1,9.0,9.0,40.1%,BUF,17,2023
14,Daniel Carlson,2,2,100.0,40,0,0,1,1,0,2,2,1,9.0,9.0,9.8%,LV,17,2023
15,Jake Moody,2,2,100.0,38,0,1,1,0,0,3,3,1,9.0,9.0,81.0%,SF,17,2023
16,Matt Prater,2,2,100.0,34,0,1,1,0,0,3,3,1,9.0,9.0,3.7%,ARI,17,2023
17,Anders Carlson,2,2,100.0,37,0,0,2,0,0,3,4,1,9.0,9.0,0.4%,FA,17,2023
18,Michael Badgley,2,2,100.0,41,0,0,1,1,0,1,1,1,8.0,8.0,1.1%,DET,17,2023
19,Justin Tucker,0,0,0.0,0,0,0,0,0,0,8,8,1,8.0,8.0,99.8%,BAL,17,2023
20,Jake Elliott,1,1,100.0,43,0,0,0,1,0,4,4,1,8.0,8.0,95.3%,PHI,17,2023
21,Mason Crosby,2,3,66.7,32,0,0,2,0,0,1,2,1,7.0,7.0,0.1%,FA,17,2023
22,Jason Sanders,2,2,100.0,38,0,1,1,0,0,1,1,1,7.0,7.0,49.7%,MIA,17,2023
23,Riley Patterson,1,1,100.0,33,0,0,1,0,0,4,5,1,7.0,7.0,0.1%,FA,17,2023
24,Greg Joseph,1,1,100.0,54,0,0,0,0,1,1,1,1,6.0,6.0,0.1%,FA,17,2023
25,Evan McPherson,1,1,100.0,34,0,0,1,0,0,2,2,1,5.0,5.0,88.7%,CIN,17,2023
26,Younghoe Koo,1,3,33.3,38,0,0,1,0,0,2,2,1,5.0,5.0,79.8%,ATL,17,2023
27,Nick Folk,1,1,100.0,53,0,0,0,0,1,0,0,1,5.0,5.0,2.5%,TEN,17,2023
28,Joey Slye,1,1,100.0,47,0,0,0,1,0,1,1,1,5.0,5.0,0.2%,NE,17,2023
29,Chad Ryland,0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,0.1%,FA,17,2023
30,Lucas Havrisik,0,0,0.0,0,0,0,0,0,0,2,4,1,2.0,2.0,0.1%,FA,17,2023
31,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,3.7%,TB,17,2023
32,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.8%,CAR,17,2023
33,Spencer Shrader,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,17,2023
34,Jude McAtamney,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,17,2023
35,Cade York,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,WAS,17,2023
36,Brayden Narveson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,GB,17,2023
37,Joshua Karty,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.3%,LAR,17,2023
38,Cam Little,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6%,JAC,17,2023
