Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Greg Zuerlein,5,5,100.0,49,0,3,1,1,0,2,2,1,18.0,18.0,52.1%,NYJ,5,2023
2,Cairo Santos,4,4,100.0,43,0,1,2,1,0,4,4,1,17.0,17.0,28.4%,CHI,5,2023
3,Ka'imi Fairbairn,4,4,100.0,43,0,1,1,2,0,1,1,1,15.0,15.0,89.8%,HOU,5,2023
4,Blake Grupe,2,2,100.0,54,0,0,0,0,2,4,4,1,14.0,14.0,1.9%,NO,5,2023
5,Graham Gano,3,4,75.0,51,0,0,1,1,1,1,1,1,13.0,13.0,1.0%,NYG,5,2023
6,Matt Gay,3,3,100.0,43,0,1,1,1,0,2,2,1,12.0,12.0,30.7%,IND,5,2023
7,Evan McPherson,2,2,100.0,40,0,0,0,2,0,4,4,1,12.0,12.0,88.7%,CIN,5,2023
8,Nick Folk,3,3,100.0,53,0,1,1,0,1,1,1,1,12.0,12.0,2.5%,TEN,5,2023
9,Jake Elliott,3,3,100.0,34,0,2,1,0,0,2,2,1,11.0,11.0,95.3%,PHI,5,2023
10,Chris Boswell,3,3,100.0,43,0,1,0,2,0,0,0,1,11.0,11.0,4.4%,PIT,5,2023
11,Harrison Butker,2,2,100.0,40,0,0,1,1,0,3,3,1,10.0,10.0,98.8%,KC,5,2023
12,Greg Joseph,2,2,100.0,40,0,1,0,1,0,2,2,1,9.0,9.0,0.1%,FA,5,2023
13,Jason Sanders,1,1,100.0,40,0,0,0,1,0,4,4,1,8.0,8.0,49.7%,MIA,5,2023
14,Joey Slye,2,3,66.7,51,0,0,1,0,1,0,0,1,8.0,8.0,0.2%,NE,5,2023
15,Younghoe Koo,2,2,100.0,37,0,0,2,0,0,1,1,1,7.0,7.0,79.8%,ATL,5,2023
16,Anders Carlson,2,2,100.0,37,0,1,1,0,0,1,1,1,7.0,7.0,0.4%,FA,5,2023
17,Wil Lutz,2,2,100.0,23,0,2,0,0,0,1,1,1,7.0,7.0,1.5%,DEN,5,2023
18,Jake Moody,0,0,0.0,0,0,0,0,0,0,6,6,1,6.0,6.0,81.0%,SF,5,2023
19,Brandon McManus,1,1,100.0,44,0,0,0,1,0,2,2,1,6.0,6.0,0.1%,FA,5,2023
20,Eddy Pineiro,1,1,100.0,33,0,0,1,0,0,3,3,1,6.0,6.0,2.8%,CAR,5,2023
21,Brandon Aubrey,1,1,100.0,50,0,0,0,0,1,1,1,1,6.0,6.0,99.0%,DAL,5,2023
22,Riley Patterson,0,0,0.0,0,0,0,0,0,0,6,6,1,6.0,6.0,0.1%,FA,5,2023
23,Daniel Carlson,1,3,33.3,26,0,1,0,0,0,2,2,1,5.0,5.0,9.8%,LV,5,2023
24,Justin Tucker,1,1,100.0,23,0,1,0,0,0,1,1,1,4.0,4.0,99.8%,BAL,5,2023
