Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Ka'imi Fairbairn,4,4,100.0,54,0,2,0,0,2,1,1,1,17.0,17.0,89.8%,HOU,15,2023
2,Matt Prater,3,3,100.0,58,0,1,0,1,1,2,2,1,14.0,14.0,3.7%,ARI,15,2023
3,Matt Gay,3,5,60.0,42,0,1,1,1,0,3,3,1,13.0,13.0,30.7%,IND,15,2023
4,Jason Sanders,3,3,100.0,37,0,1,2,0,0,3,3,1,12.0,12.0,49.7%,MIA,15,2023
5,Justin Tucker,3,3,100.0,43,0,1,1,1,0,2,2,1,12.0,12.0,99.8%,BAL,15,2023
6,Chase McLaughlin,2,2,100.0,46,0,0,1,1,0,4,4,1,11.0,11.0,3.7%,TB,15,2023
7,Harrison Butker,2,3,66.7,54,0,1,0,0,1,3,3,1,11.0,11.0,98.8%,KC,15,2023
8,Jake Moody,1,1,100.0,43,0,0,0,1,0,6,6,1,10.0,10.0,81.0%,SF,15,2023
9,Evan McPherson,2,2,100.0,34,0,1,1,0,0,3,3,1,9.0,9.0,88.7%,CIN,15,2023
10,Eddy Pineiro,3,3,100.0,34,0,2,1,0,0,0,0,1,9.0,9.0,2.8%,CAR,15,2023
11,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,9,9,1,9.0,9.0,9.8%,LV,15,2023
12,Jason Myers,2,2,100.0,43,0,1,0,1,0,2,2,1,9.0,9.0,8.8%,SEA,15,2023
13,Blake Grupe,1,1,100.0,50,0,0,0,0,1,3,3,1,8.0,8.0,1.9%,NO,15,2023
14,Dustin Hopkins,2,2,100.0,34,0,0,2,0,0,2,2,1,8.0,8.0,20.7%,CLE,15,2023
15,Lucas Havrisik,2,3,66.7,27,0,2,0,0,0,2,2,1,8.0,8.0,0.1%,FA,15,2023
16,Anders Carlson,2,2,100.0,36,0,0,2,0,0,2,2,1,8.0,8.0,0.4%,FA,15,2023
17,Tyler Bass,1,1,100.0,23,0,1,0,0,0,4,4,1,7.0,7.0,40.1%,BUF,15,2023
18,Cairo Santos,1,1,100.0,41,0,0,0,1,0,2,2,1,6.0,6.0,28.4%,CHI,15,2023
19,Greg Joseph,1,1,100.0,39,0,0,1,0,0,3,3,1,6.0,6.0,0.1%,FA,15,2023
20,Michael Badgley,0,0,0.0,0,0,0,0,0,0,6,6,1,6.0,6.0,1.1%,DET,15,2023
21,Randy Bullock,1,1,100.0,56,0,0,0,0,1,0,0,1,5.0,5.0,0.0%,FA,15,2023
22,Nick Folk,1,1,100.0,45,0,0,0,1,0,1,2,1,5.0,5.0,2.5%,TEN,15,2023
23,Jake Elliott,1,1,100.0,27,0,1,0,0,0,2,2,1,5.0,5.0,95.3%,PHI,15,2023
24,Chad Ryland,1,2,50.0,25,0,1,0,0,0,2,2,1,5.0,5.0,0.1%,FA,15,2023
25,Wil Lutz,1,1,100.0,23,0,1,0,0,0,2,2,1,5.0,5.0,1.5%,DEN,15,2023
26,Brandon Aubrey,1,1,100.0,32,0,0,1,0,0,1,1,1,4.0,4.0,99.0%,DAL,15,2023
27,Cameron Dicker,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,51.9%,LAC,15,2023
28,Joey Slye,0,0,0.0,0,0,0,0,0,0,2,3,1,2.0,2.0,0.2%,NE,15,2023
29,Chris Boswell,0,0,0.0,0,0,0,0,0,0,1,2,1,1.0,1.0,4.4%,PIT,15,2023
30,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,79.8%,ATL,15,2023
31,Brandon McManus,0,2,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,0.1%,FA,15,2023
32,Brayden Narveson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,GB,15,2023
33,Joshua Karty,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.3%,LAR,15,2023
34,Charlie Smyth,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NO,15,2023
35,Cam Little,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6%,JAC,15,2023
36,Jude McAtamney,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,15,2023
37,Spencer Shrader,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,15,2023
38,Jake Bates,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,25.0%,DET,15,2023
39,Cade York,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,WAS,15,2023
40,Will Reichard,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.6%,MIN,15,2023
41,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,15,2023
42,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PIT,15,2023
43,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,15,2023
44,Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,15,2023
45,Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,15,2023
46,Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CLE,15,2023
47,Graham Gano,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,NYG,15,2023
48,Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,15,2023
49,Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,15,2023
50,Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,15,2023
51,Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,15,2023
52,MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,15,2023
53,Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,15,2023
54,Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,15,2023
55,Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,15,2023
