Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Kyle Hamilton,8,0,0.0,2,1,0,0,1,1,26.0,26.0,37.1%,BAL,10,2023
2,Derwin James Jr.,8,5,0.0,0,0,0,0,0,1,20.8,20.8,48.4%,LAC,10,2023
3,Cam Taylor-Britt,7,2,0.0,2,1,0,0,0,1,20.0,20.0,6.3%,CIN,10,2023
4,Jessie Bates III,11,2,0.0,0,0,0,0,0,1,18.0,18.0,67.6%,ATL,10,2023
5,Kyler Gordon,7,1,0.0,1,0,0,0,0,1,17.8,17.8,2.3%,CHI,10,2023
6,DeAndre Houston-Carson,7,0,0.0,1,1,0,0,0,1,17.0,17.0,0.0%,FA,10,2023
7,Greg Newsome II,1,1,0.5,1,1,0,0,1,1,16.8,16.8,0.9%,CLE,10,2023
8,Byron Murphy Jr.,3,0,0.0,3,1,0,0,0,1,16.5,16.5,2.8%,MIN,10,2023
9,Jordan Whitehead,4,5,0.0,1,1,0,0,0,1,16.3,16.3,6.6%,TB,10,2023
10,Justin Simmons,2,3,0.0,1,1,1,0,0,1,15.8,15.8,2.8%,ATL,10,2023
11,Keanu Neal,4,4,0.0,1,1,0,0,0,1,15.5,15.5,0.1%,FA,10,2023
12,Talanoa Hufanga,5,2,0.0,1,1,0,0,0,1,15.5,15.5,4.1%,SF,10,2023
13,Kerby Joseph,5,2,0.0,1,1,0,0,0,1,15.5,15.5,13.6%,DET,10,2023
14,Devon Witherspoon,4,1,0.0,3,0,1,0,0,1,15.3,15.3,36.5%,SEA,10,2023
15,Percy Butler,6,3,0.0,1,0,0,0,0,1,15.3,15.3,0.6%,WAS,10,2023
16,Ja'Quan McMillian,4,1,0.0,0,0,1,1,0,1,14.8,14.8,0.2%,DEN,10,2023
17,Jaquan Brisker,5,4,0.0,1,0,0,0,0,1,14.5,14.5,25.3%,CHI,10,2023
18,Mike Hilton,6,2,0.0,0,0,0,1,0,1,14.5,14.5,4.2%,CIN,10,2023
19,Darnay Holmes,5,0,0.0,1,1,0,0,0,1,14.0,14.0,0.1%,LV,10,2023
20,Julian Blackmon,4,0,0.0,2,1,0,0,0,1,14.0,14.0,6.1%,IND,10,2023
21,Paulson Adebo,5,4,0.0,2,0,0,0,0,1,13.5,13.5,10.7%,NO,10,2023
