Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Kenny Moore II,7,1,0.0,2,2,0,0,2,1,36.3,36.3,15.8%,IND,9,2023
2,Paulson Adebo,5,2,0.0,3,2,1,1,0,1,31.5,31.5,10.7%,NO,9,2023
3,Trent McDuffie,8,3,0.0,0,0,1,0,0,1,18.3,18.3,17.3%,KC,9,2023
4,Grant Delpit,8,2,0.5,0,0,0,0,0,1,18.0,18.0,11.3%,CLE,9,2023
5,Jonathan Owens,4,4,1.0,0,0,1,0,0,1,17.0,17.0,0.7%,CHI,9,2023
6,Tavierre Thomas,5,4,0.0,0,0,1,0,0,1,17.0,17.0,0.1%,TB,9,2023
7,Derwin James Jr.,7,3,0.0,0,0,0,1,0,1,16.8,16.8,48.4%,LAC,9,2023
8,Jordan Poyer,8,3,0.0,0,0,0,0,0,1,16.8,16.8,3.1%,MIA,9,2023
9,Amik Robertson,3,0,0.0,2,1,1,0,0,1,16.5,16.5,0.1%,DET,9,2023
10,Alohi Gilman,4,0,0.0,1,0,1,1,0,1,15.5,15.5,6.9%,LAC,9,2023
11,Reed Blankenship,4,3,0.0,2,0,0,1,0,1,15.3,15.3,27.8%,PHI,9,2023
12,Jaire Alexander,6,1,0.0,2,0,0,0,0,1,15.3,15.3,2.9%,GB,9,2023
13,Mike Hilton,10,0,0.0,0,0,0,0,0,1,15.0,15.0,4.2%,CIN,9,2023
14,Byron Murphy Jr.,3,0,0.0,2,1,0,0,0,1,15.0,15.0,2.8%,MIN,9,2023
15,Kyle Dugger,5,1,0.0,1,1,0,0,0,1,14.8,14.8,17.4%,NE,9,2023
16,Tre'von Moehrig,5,0,1.0,0,0,0,0,0,1,14.0,14.0,1.1%,LV,9,2023
17,Nate Hobbs,3,4,0.0,1,1,0,0,0,1,14.0,14.0,18.6%,LV,9,2023
18,Akayleb Evans,5,2,0.0,0,0,1,0,0,1,13.0,13.0,0.1%,MIN,9,2023
19,Xavier McKinney,7,3,0.0,0,0,0,0,0,1,12.8,12.8,39.0%,GB,9,2023
20,Jaylen Watson,3,2,1.0,0,0,0,0,0,1,12.5,12.5,0.4%,KC,9,2023
21,Joshua Metellus,3,2,0.0,0,0,0,1,0,1,12.5,12.5,38.3%,MIN,9,2023
22,Richie Grant,4,4,0.0,2,0,0,0,0,1,12.0,12.0,1.7%,ATL,9,2023
23,Denzel Ward,2,1,0.0,2,1,0,0,0,1,11.8,11.8,1.3%,CLE,9,2023
24,Jalen Pitre,4,2,0.0,1,0,0,0,0,1,11.5,11.5,12.7%,HOU,9,2023
25,Darius Slay Jr.,5,3,0.0,1,0,0,0,0,1,11.3,11.3,2.7%,PHI,9,2023
26,Jessie Bates III,5,3,0.0,1,0,0,0,0,1,11.3,11.3,67.6%,ATL,9,2023
27,Marcus Maye,3,0,0.0,1,1,0,0,0,1,11.0,11.0,0.2%,MIA,9,2023
28,Kristian Fulton,4,1,0.0,1,0,0,0,0,1,10.8,10.8,0.2%,LAC,9,2023
29,Jordan Fuller,2,5,0.0,0,0,1,0,0,1,10.8,10.8,4.7%,CAR,9,2023
30,Malik Hooker,3,3,0.0,0,0,1,0,0,1,10.8,10.8,0.5%,DAL,9,2023
31,Ahkello Witherspoon,3,1,0.0,1,0,0,1,0,1,10.8,10.8,0.1%,FA,9,2023
32,Budda Baker,4,6,0.0,0,0,0,0,0,1,10.5,10.5,20.2%,ARI,9,2023
33,Kevin Byard III,5,4,0.0,0,0,0,0,0,1,10.5,10.5,20.7%,CHI,9,2023
34,James Bradberry IV,6,0,0.0,1,0,0,0,0,1,10.5,10.5,0.2%,PHI,9,2023
35,Bryan Cook,2,2,0.0,0,0,0,0,1,1,10.5,10.5,0.5%,KC,9,2023
36,Markquese Bell,6,2,0.0,0,0,0,0,0,1,10.5,10.5,1.0%,DAL,9,2023
37,Alex Cook,3,4,0.0,0,0,0,0,0,1,10.0,10.0,1.1%,FA,9,2023
38,Duke Shelley,4,0,0.0,0,0,0,1,0,1,10.0,10.0,0.0%,NYG,9,2023
39,Taron Johnson,5,0,0.0,0,0,0,0,0,1,10.0,10.0,17.2%,BUF,9,2023
40,Tyrann Mathieu,5,1,0.0,1,0,0,0,0,1,9.8,9.8,3.1%,NO,9,2023
41,Deonte Banks,4,3,0.0,1,0,0,0,0,1,9.8,9.8,2.5%,NYG,9,2023
42,Zyon McCollum,5,1,0.0,1,0,0,0,0,1,9.8,9.8,1.1%,TB,9,2023
43,Myles Bryant,6,1,0.0,0,0,0,0,0,1,9.8,9.8,0.7%,HOU,9,2023
44,Amani Hooker,6,1,0.0,0,0,0,0,0,1,9.8,9.8,19.7%,TEN,9,2023
45,Geno Stone,1,0,0.0,2,1,0,0,0,1,9.5,9.5,1.5%,CIN,9,2023
46,Anthony Johnson Jr.,1,0,0.0,2,1,0,0,0,1,9.5,9.5,5.1%,NYG,9,2023
47,A.J. Terrell,3,0,0.0,0,0,0,0,0,1,9.5,9.5,0.9%,ATL,9,2023
48,Nick Scott,3,1,0.0,0,0,0,1,0,1,9.3,9.3,0.1%,CAR,9,2023
49,Dean Marlowe,3,1,1.0,0,0,0,0,0,1,9.3,9.3,0.0%,FA,9,2023
50,Devon Witherspoon,4,2,0.0,1,0,0,0,0,1,9.0,9.0,36.5%,SEA,9,2023
51,Riq Woolen,6,0,0.0,0,0,0,0,0,1,9.0,9.0,1.0%,SEA,9,2023
52,Emmanuel Forbes Jr.,3,0,0.0,3,0,0,0,0,1,9.0,9.0,0.7%,WAS,9,2023
53,Benjamin St-Juste,3,0,0.0,3,0,0,0,0,1,9.0,9.0,3.0%,WAS,9,2023
54,Jaylon Jones,5,0,0.0,1,0,0,0,0,1,9.0,9.0,0.1%,IND,9,2023
55,Jeff Okudah,4,2,0.0,1,0,0,0,0,1,9.0,9.0,0.6%,HOU,9,2023
56,Darrell Baker Jr.,4,2,0.0,1,0,0,0,0,1,9.0,9.0,0.0%,TEN,9,2023
57,Dane Jackson,3,0,0.0,3,0,0,0,0,1,9.0,9.0,0.3%,CAR,9,2023
58,Cam Taylor-Britt,1,1,0.0,1,1,0,0,0,1,8.8,8.8,6.3%,CIN,9,2023
59,D.J. Reed Jr.,3,0,0.0,0,0,1,0,0,1,8.5,8.5,3.4%,NYJ,9,2023
60,Percy Butler,3,0,0.0,1,0,0,0,0,1,8.5,8.5,0.6%,WAS,9,2023
61,Quandre Diggs,5,1,0.0,0,0,0,0,0,1,8.3,8.3,0.7%,TEN,9,2023
62,Kendall Fuller,5,1,0.0,0,0,0,0,0,1,8.3,8.3,2.0%,MIA,9,2023
63,Russ Yeast,4,3,0.0,0,0,0,0,0,1,8.3,8.3,0.1%,LAR,9,2023
64,Julian Blackmon,5,1,0.0,0,0,0,0,0,1,8.3,8.3,6.1%,IND,9,2023
65,Ja'Sir Taylor,3,1,0.0,2,0,0,0,0,1,8.3,8.3,0.1%,LAC,9,2023
66,Eddie Jackson,5,1,0.0,0,0,0,0,0,1,8.3,8.3,0.4%,BAL,9,2023
67,Quentin Lake,5,1,0.0,0,0,0,0,0,1,8.3,8.3,1.2%,LAR,9,2023
68,Antoine Winfield Jr.,2,1,0.0,0,0,0,1,0,1,7.8,7.8,66.8%,TB,9,2023
69,Tre Brown,2,1,0.0,0,0,1,0,0,1,7.8,7.8,0.1%,SEA,9,2023
70,Sydney Brown,2,1,0.0,0,0,1,0,0,1,7.8,7.8,1.1%,PHI,9,2023
71,Jalen Thompson,5,0,0.0,0,0,0,0,0,1,7.5,7.5,8.1%,ARI,9,2023
72,Jevon Holland,2,6,0.0,0,0,0,0,0,1,7.5,7.5,9.3%,MIA,9,2023
73,Kader Kohou,4,0,0.0,1,0,0,0,0,1,7.5,7.5,0.6%,MIA,9,2023
74,Kamren Curl,4,2,0.0,0,0,0,0,0,1,7.5,7.5,13.3%,LAR,9,2023
75,Jordan Whitehead,4,0,0.0,1,0,0,0,0,1,7.5,7.5,6.6%,TB,9,2023
76,Keanu Neal,3,4,0.0,0,0,0,0,0,1,7.5,7.5,0.1%,FA,9,2023
77,Carrington Valentine,2,0,0.0,3,0,0,0,0,1,7.5,7.5,0.1%,GB,9,2023
