Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Ifeatu Melifonwu,5,3,1,2,0,1,0,0,1,23.3,23.3,0.9%,DET,15,2023
2,Charvarius Ward,2,1,0,2,2,0,0,1,1,22.8,22.8,15.4%,SF,15,2023
3,Julian Love,5,3,0,2,2,0,0,0,1,22.8,22.8,31.7%,SEA,15,2023
4,Desmond King II,6,5,1,0,0,0,0,0,1,21.8,21.8,3.4%,FA,15,2023
5,L'Jarius Sneed,8,1,0,2,0,0,0,0,1,20.8,20.8,14.1%,TEN,15,2023
6,Brandon Jones,5,0,0,2,2,0,0,0,1,20.5,20.5,9.2%,DEN,15,2023
7,Rayshawn Jenkins,4,2,1,1,1,0,0,0,1,20.5,20.5,6.4%,SEA,15,2023
8,Jack Jones,4,1,0,1,1,0,0,1,1,19.3,19.3,1.1%,LV,15,2023
9,Elijah Molden,3,0,0,2,1,0,0,1,1,18.5,18.5,2.6%,LAC,15,2023
10,Kendall Fuller,5,6,0,0,0,0,1,0,1,18.5,18.5,2.0%,MIA,15,2023
11,Jason Pinnock,7,1,1,0,0,0,0,0,1,17.8,17.8,3.5%,NYG,15,2023
12,Antoine Winfield Jr.,8,2,0,0,0,1,0,0,1,17.5,17.5,66.8%,TB,15,2023
13,Quan Martin,7,3,1,0,0,0,0,0,1,16.8,16.8,2.4%,WAS,15,2023
14,Deommodore Lenoir,8,1,0,1,0,0,0,0,1,16.8,16.8,4.5%,SF,15,2023
15,Andrew Wingard,10,1,0,0,0,0,0,0,1,15.8,15.8,0.1%,JAC,15,2023
16,Fabian Moreau,7,1,0,1,0,0,0,0,1,15.3,15.3,0.1%,MIN,15,2023
17,Xavier Woods,2,1,0,1,1,0,0,0,1,15.3,15.3,1.6%,CAR,15,2023
18,Mike Hilton,3,0,0,2,1,0,0,0,1,15.0,15.0,4.2%,CIN,15,2023
19,Byron Murphy Jr.,5,1,0,0,0,1,0,0,1,14.8,14.8,2.8%,MIN,15,2023
20,Tyrique Stevenson,4,1,0,2,1,0,0,0,1,14.8,14.8,9.3%,CHI,15,2023
21,Roger McCreary,7,0,0,1,0,0,0,0,1,14.5,14.5,4.4%,TEN,15,2023
22,D'Anthony Bell,3,1,0,1,1,0,0,0,1,14.3,14.3,0.0%,CLE,15,2023
23,Greg Newsome II,4,0,0,2,0,0,0,0,1,14.0,14.0,0.9%,CLE,15,2023
24,Joshua Metellus,5,0,1,0,0,0,0,0,1,14.0,14.0,38.3%,MIN,15,2023
25,Michael Davis,5,1,0,2,0,0,0,0,1,13.8,13.8,0.1%,WAS,15,2023
26,Kyle Hamilton,6,1,0,1,0,0,0,0,1,13.8,13.8,37.1%,BAL,15,2023
27,Julian Blackmon,2,0,0,1,1,0,1,0,1,13.5,13.5,6.1%,IND,15,2023
28,Akayleb Evans,3,1,0,2,1,0,0,0,1,13.3,13.3,0.1%,MIN,15,2023
29,Taylor Rapp,6,2,0,0,0,0,0,0,1,13.0,13.0,5.6%,BUF,15,2023
30,Jonathan Owens,6,5,0,0,0,0,0,0,1,12.8,12.8,0.7%,CHI,15,2023
31,Camryn Bynum,8,1,0,0,0,0,0,0,1,12.8,12.8,48.3%,MIN,15,2023
32,Justin Reid,6,1,0,0,0,0,0,0,1,12.3,12.3,32.1%,KC,15,2023
33,Taron Johnson,7,0,0,1,0,0,0,0,1,12.0,12.0,17.2%,BUF,15,2023
34,Amani Hooker,8,0,0,0,0,0,0,0,1,12.0,12.0,19.7%,TEN,15,2023
35,Michael Jackson Sr.,4,0,0,2,0,0,0,0,1,11.5,11.5,0.1%,CAR,15,2023
36,Percy Butler,1,8,0,0,0,1,0,0,1,11.5,11.5,0.6%,WAS,15,2023
37,Jessie Bates III,5,5,0,0,0,0,0,0,1,11.3,11.3,67.6%,ATL,15,2023
38,Eddie Jackson,3,0,0,1,1,0,0,0,1,11.0,11.0,0.4%,BAL,15,2023
39,Steven Nelson,2,0,0,2,1,0,0,0,1,11.0,11.0,0.2%,FA,15,2023
40,Christian Izien,5,1,0,0,0,0,0,0,1,10.8,10.8,2.1%,TB,15,2023
41,Jaycee Horn,5,1,0,0,0,0,0,0,1,10.8,10.8,2.1%,CAR,15,2023
42,Justin Simmons,4,1,0,1,0,0,0,0,1,10.8,10.8,2.8%,ATL,15,2023
43,Rudy Ford,4,4,0,1,0,0,0,0,1,10.5,10.5,0.1%,FA,15,2023
44,Jordan Whitehead,5,4,0,0,0,0,0,0,1,10.5,10.5,6.6%,TB,15,2023
45,John Johnson III,2,1,0,1,1,0,0,0,1,10.3,10.3,0.4%,LAR,15,2023
46,Artie Burns,3,2,0,1,0,0,0,0,1,10.0,10.0,0.0%,SEA,15,2023
47,Michael Carter II,5,0,0,0,0,0,0,0,1,10.0,10.0,0.0%,NYJ,15,2023
48,Alontae Taylor,4,2,0,0,0,0,0,0,1,10.0,10.0,0.4%,NO,15,2023
49,Jordan Battle,3,7,0,0,0,0,0,0,1,9.8,9.8,12.4%,CIN,15,2023
50,Quentin Lake,4,1,0,2,0,0,0,0,1,9.8,9.8,1.2%,LAR,15,2023
51,Quandre Diggs,6,1,0,0,0,0,0,0,1,9.8,9.8,0.7%,TEN,15,2023
52,Kyler Gordon,6,1,0,0,0,0,0,0,1,9.8,9.8,2.3%,CHI,15,2023
53,Donovan Wilson,5,3,0,0,0,0,0,0,1,9.8,9.8,11.1%,DAL,15,2023
54,Christian Benford,1,0,0,2,1,0,0,0,1,9.5,9.5,3.2%,BUF,15,2023
55,Garrett Williams,4,1,0,0,0,0,0,0,1,9.3,9.3,0.1%,ARI,15,2023
56,Starling Thomas V,5,0,0,1,0,0,0,0,1,9.0,9.0,0.1%,ARI,15,2023
57,Kyle Dugger,5,2,0,0,0,0,0,0,1,9.0,9.0,17.4%,NE,15,2023
58,Dax Hill,4,2,0,1,0,0,0,0,1,9.0,9.0,4.2%,CIN,15,2023
59,Jordan Poyer,4,2,0,1,0,0,0,0,1,9.0,9.0,3.1%,MIA,15,2023
60,Martin Emerson Jr.,4,2,0,1,0,0,0,0,1,9.0,9.0,0.6%,CLE,15,2023
61,Jabrill Peppers,5,2,0,0,0,0,0,0,1,9.0,9.0,4.0%,NE,15,2023
62,K'Von Wallace,4,0,0,2,0,0,0,0,1,9.0,9.0,0.2%,SEA,15,2023
63,Harrison Smith,5,0,0,1,0,0,0,0,1,9.0,9.0,5.9%,MIN,15,2023
64,Kamren Curl,1,4,0,0,0,0,1,0,1,8.5,8.5,13.3%,LAR,15,2023
