Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT.1,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Trevor Lawrence,30,42,71.4,368,8.8,3,0,0,3,7,1,0,1,33.4,33.4,66.9%,JAC,14,2022
2,Jalen Hurts,21,31,67.7,217,7.0,2,0,4,7,77,1,0,1,30.4,30.4,99.9%,PHI,14,2022
3,Russell Wilson,23,36,63.9,247,6.9,3,1,6,4,57,0,0,1,26.6,26.6,6.9%,PIT,14,2022
4,Jared Goff,27,39,69.2,330,8.5,3,0,0,2,9,0,0,1,26.1,26.1,73.4%,DET,14,2022
5,Kirk Cousins,31,41,75.6,425,10.4,2,0,3,0,0,0,0,1,25.0,25.0,64.2%,ATL,14,2022
6,Patrick Mahomes II,28,42,66.7,352,8.4,3,3,2,3,-3,0,0,1,22.8,22.8,99.9%,KC,14,2022
7,Geno Smith,21,36,58.3,264,7.3,3,2,3,3,20,0,0,1,22.6,22.6,21.9%,SEA,14,2022
8,Brock Purdy,16,21,76.2,185,8.8,2,0,0,2,3,1,0,1,21.7,21.7,92.4%,SF,14,2022
9,Josh Allen,16,27,59.3,147,5.4,1,0,3,10,47,1,0,1,20.6,20.6,100.0%,BUF,14,2022
10,Justin Herbert,39,51,76.5,367,7.2,1,0,4,4,8,0,0,1,19.5,19.5,65.1%,LAC,14,2022
11,Daniel Jones,18,27,66.7,169,6.3,1,0,4,4,26,1,0,1,19.4,19.4,7.4%,NYG,14,2022
12,Ryan Tannehill,25,38,65.8,254,6.7,2,1,4,2,16,0,1,1,18.8,18.8,0.1%,FA,14,2022
13,Joe Burrow,18,33,54.5,239,7.2,2,1,1,6,10,0,0,1,17.6,17.6,98.2%,CIN,14,2022
14,Deshaun Watson,26,42,61.9,276,6.6,1,1,2,6,33,0,0,1,17.3,17.3,38.9%,CLE,14,2022
15,Dak Prescott,24,39,61.5,284,7.3,1,2,1,6,23,0,0,1,15.7,15.7,96.3%,DAL,14,2022
16,Baker Mayfield,22,35,62.9,230,6.6,1,0,4,4,10,0,0,1,14.2,14.2,31.7%,TB,14,2022
17,Tua Tagovailoa,10,28,35.7,145,5.2,1,0,2,3,28,0,0,1,12.6,12.6,80.1%,MIA,14,2022
18,Tom Brady,34,55,61.8,253,4.6,1,2,0,2,0,0,0,1,12.1,12.1,2.7%,FA,14,2022
19,Mitchell Trubisky,22,30,73.3,276,9.2,1,3,1,0,0,0,0,1,12.0,12.0,0.1%,BUF,14,2022
20,Sam Darnold,14,24,58.3,120,5.0,1,0,2,4,30,0,0,1,11.8,11.8,6.3%,MIN,14,2022
21,Colt McCoy,27,40,67.5,246,6.2,0,1,6,5,24,0,0,1,11.2,11.2,0.0%,FA,14,2022
22,Mike White,27,44,61.4,268,6.1,0,0,3,0,0,0,0,1,10.7,10.7,0.1%,BUF,14,2022
23,Tyrod Taylor,5,5,100.0,47,9.4,1,0,3,2,40,0,1,1,9.9,9.9,0.2%,NYJ,14,2022
24,Jeff Driskel,4,6,66.7,38,6.3,1,0,0,7,36,0,0,1,9.1,9.1,0.0%,WAS,14,2022
25,Mac Jones,24,35,68.6,235,6.7,0,1,1,5,-1,0,0,1,8.3,8.3,0.1%,JAC,14,2022
26,Tyler Huntley,8,12,66.7,88,7.3,0,0,1,9,31,0,0,1,6.6,6.6,0.0%,BAL,14,2022
27,Davis Mills,16,21,76.2,175,8.3,0,1,0,1,2,0,0,1,6.2,6.2,0.1%,HOU,14,2022
28,Derek Carr,11,20,55.0,137,6.9,0,2,0,4,11,0,0,1,4.6,4.6,7.1%,NO,14,2022
29,Brett Rypien,4,8,50.0,16,2.0,1,1,0,1,0,0,0,1,3.6,3.6,0.0%,MIN,14,2022
30,Kenny Pickett,0,1,0.0,0,0.0,0,0,1,2,16,0,0,1,1.6,1.6,0.2%,PHI,14,2022
31,Kyler Murray,1,1,100.0,9,9.0,0,0,0,1,3,0,0,1,0.7,0.7,94.7%,ARI,14,2022
32,Josh Johnson,1,2,50.0,10,5.0,0,0,0,2,3,0,0,1,0.7,0.7,0.1%,BAL,14,2022
33,Anthony Brown Jr.,3,5,60.0,16,3.2,0,0,1,3,-5,0,0,1,0.1,0.1,0.0%,FA,14,2022
34,Matt Corral,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,FA,14,2022
35,Jacoby Brissett,0,1,0.0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.9%,NE,14,2022
36,Gardner Minshew II,0,0,0.0,0,0.0,0,0,0,1,-1,0,0,1,-0.1,-0.1,3.9%,LV,14,2022
37,Joe Flacco,1,3,33.3,1,0.3,0,0,1,0,0,0,1,1,-2.0,-2.0,0.7%,IND,14,2022
