Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
15,Ezekiel Elliott,16,92,5.8,22,1,1,1,1,3,3.0,0,0,1,16.5,16.5,81.8%,DAL,12,2022
16,Isiah Pacheco,22,69,3.1,9,0,1,1,1,17,17.0,0,0,1,15.6,15.6,99.9%,KC,12,2022
17,Saquon Barkley,11,39,3.5,10,0,1,4,6,13,3.3,0,0,1,15.2,15.2,100.0%,PHI,12,2022
18,Ty Johnson,5,62,12.4,32,1,1,1,2,16,16.0,0,0,1,14.8,14.8,0.9%,BUF,12,2022
19,Derrick Henry,17,38,2.2,9,0,0,3,3,79,26.3,0,0,1,14.7,14.7,99.9%,BAL,12,2022
20,Ameer Abdullah,3,16,5.3,7,0,0,3,3,39,13.0,1,0,1,14.5,14.5,0.4%,LV,12,2022
21,David Montgomery,14,79,5.6,14,0,0,3,4,34,11.3,0,0,1,14.3,14.3,95.7%,DET,12,2022
22,Benny Snell Jr.,12,62,5.2,16,0,1,1,1,6,6.0,0,0,1,13.8,13.8,0.0%,FA,12,2022
23,Travis Homer,2,8,4.0,4,0,0,2,3,45,22.5,1,0,1,13.3,13.3,0.0%,CHI,12,2022
24,Zonovan Knight,14,69,4.9,19,0,0,3,3,34,11.3,0,0,1,13.3,13.3,0.0%,FA,12,2022
25,Jeff Wilson Jr.,13,39,3.0,9,0,1,1,3,13,13.0,0,0,1,12.2,12.2,0.1%,MIA,12,2022
26,Kenneth Gainwell,8,39,4.9,10,0,1,1,1,7,7.0,0,0,1,11.6,11.6,3.0%,PHI,12,2022
27,D'Onta Foreman,24,113,4.7,18,0,0,0,0,0,0.0,0,0,1,11.3,11.3,2.4%,CLE,12,2022
28,Najee Harris,10,35,3.5,8,0,1,1,1,4,4.0,0,0,1,10.9,10.9,93.3%,PIT,12,2022
29,Latavius Murray,13,92,7.1,52,1,0,1,1,6,6.0,0,0,1,10.8,10.8,0.0%,FA,12,2022
30,Jamaal Williams,18,66,3.7,27,1,1,0,0,0,0.0,0,1,1,10.6,10.6,5.0%,NO,12,2022
31,D'Andre Swift,5,19,3.8,7,0,0,4,8,24,6.0,0,0,1,10.3,10.3,94.7%,CHI,12,2022
32,Cordarrelle Patterson,11,52,4.7,21,1,0,3,5,19,6.3,0,0,1,10.1,10.1,1.7%,PIT,12,2022
33,Dalvin Cook,22,42,1.9,6,0,0,4,5,14,3.5,0,0,1,9.6,9.6,12.7%,DAL,12,2022
34,Gus Edwards,16,52,3.3,16,0,1,0,1,0,0.0,0,1,1,9.2,9.2,78.0%,LAC,12,2022
35,Devin Singletary,14,72,5.1,19,0,0,1,1,8,8.0,0,0,1,9.0,9.0,87.8%,NYG,12,2022
36,Kyren Williams,11,35,3.2,9,0,0,3,3,25,8.3,0,0,1,9.0,9.0,99.9%,LAR,12,2022
37,Dare Ogunbowale,4,14,3.5,9,0,1,1,2,6,6.0,0,0,1,9.0,9.0,0.2%,HOU,12,2022
38,Christian McCaffrey,11,32,2.9,9,0,0,4,6,17,4.3,0,0,1,8.9,8.9,100.0%,SF,12,2022
39,Antonio Gibson,9,32,3.6,10,0,0,3,3,22,7.3,0,0,1,8.4,8.4,34.1%,NE,12,2022
40,Tony Pollard,18,60,3.3,13,0,0,2,2,1,0.5,0,0,1,8.1,8.1,90.8%,TEN,12,2022
41,Darrynton Evans,9,34,3.8,8,0,0,1,1,33,33.0,0,0,1,7.7,7.7,0.0%,BUF,12,2022
42,Alvin Kamara,7,13,1.9,6,0,0,6,7,37,6.2,0,2,1,7.0,7.0,98.5%,NO,12,2022
43,Gary Brightwell,5,31,6.2,15,0,0,2,2,18,9.0,0,0,1,6.9,6.9,0.0%,CLE,12,2022
44,Chuba Hubbard,17,65,3.8,12,0,0,0,0,0,0.0,0,0,1,6.5,6.5,61.7%,CAR,12,2022
45,Elijah Mitchell,7,35,5.0,12,0,0,2,2,8,4.0,0,0,1,6.3,6.3,5.6%,SF,12,2022
46,Anthony McFarland Jr.,6,30,5.0,14,0,0,2,2,11,5.5,0,0,1,6.1,6.1,0.0%,FA,12,2022
47,Kene Nwangwu,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,6.0,6.0,0.1%,FA,12,2022
48,Michael Carter,6,21,3.5,6,0,0,2,2,15,7.5,0,0,1,5.6,5.6,0.3%,ARI,12,2022
49,Jerick McKinnon,0,0,0.0,0,0,0,3,6,26,8.7,0,0,1,5.6,5.6,0.1%,FA,12,2022
50,Tyler Allgeier,11,54,4.9,15,0,0,0,0,0,0.0,0,0,1,5.4,5.4,48.2%,ATL,12,2022
51,Trayveon Williams,2,18,9.0,16,0,0,1,1,24,24.0,0,0,1,5.2,5.2,0.3%,CIN,12,2022
52,Dontrell Hilliard,2,16,8.0,11,0,0,3,3,3,1.0,0,0,1,4.9,4.9,0.0%,FA,12,2022
53,Dameon Pierce,5,8,1.6,4,0,0,3,6,8,2.7,0,0,1,4.6,4.6,6.1%,HOU,12,2022
54,Ronald Jones II,4,12,3.0,5,0,0,1,1,22,22.0,0,0,1,4.4,4.4,0.0%,FA,12,2022
55,Joshua Kelley,2,4,2.0,4,0,0,2,3,16,8.0,0,0,1,4.0,4.0,0.0%,FA,12,2022
56,James Cook,2,4,2.0,5,0,0,2,5,14,7.0,0,0,1,3.8,3.8,99.1%,BUF,12,2022
57,Cam Akers,8,37,4.6,15,0,0,0,0,0,0.0,0,0,1,3.7,3.7,1.5%,HOU,12,2022
58,DeeJay Dallas,1,2,2.0,2,0,0,2,2,13,6.5,0,0,1,3.5,3.5,0.1%,ARI,12,2022
59,Patrick Ricard,0,0,0.0,0,0,0,2,3,14,7.0,0,0,1,3.4,3.4,0.1%,BAL,12,2022
60,Kareem Hunt,5,15,3.0,9,0,0,1,2,6,6.0,0,0,1,3.1,3.1,0.2%,FA,12,2022
61,Myles Gaskin,6,17,2.8,10,0,0,1,1,4,4.0,0,0,1,3.1,3.1,0.0%,MIN,12,2022
62,Justin Jackson,4,4,1.0,11,0,0,1,2,15,15.0,0,0,1,2.9,2.9,0.0%,FA,12,2022
63,Zamir White,2,28,14.0,17,0,0,0,0,0,0.0,0,0,1,2.8,2.8,93.2%,LV,12,2022
64,Jordan Mason,5,25,5.0,9,0,0,0,0,0,0.0,0,0,1,2.5,2.5,21.4%,SF,12,2022
65,Matt Breida,2,6,3.0,5,0,0,1,1,9,9.0,0,0,1,2.5,2.5,0.0%,FA,12,2022
66,Boston Scott,3,24,8.0,19,0,0,0,0,0,0.0,0,0,1,2.4,2.4,0.0%,PIT,12,2022
67,Caleb Huntley,1,12,12.0,12,0,0,1,1,1,1.0,0,0,1,2.3,2.3,0.0%,FA,12,2022
68,Kyle Juszczyk,0,0,0.0,0,0,0,2,2,2,1.0,0,0,1,2.2,2.2,0.6%,SF,12,2022
69,Marlon Mack,2,7,3.5,7,0,0,1,1,5,5.0,0,0,1,2.2,2.2,0.0%,FA,12,2022
70,Jonathan Williams,4,22,5.5,9,0,0,0,0,0,0.0,0,0,1,2.2,2.2,0.0%,FA,12,2022
71,Corey Clement,0,0,0.0,0,0,0,1,1,8,8.0,0,0,1,1.8,1.8,0.0%,FA,12,2022
72,Damien Harris,5,16,3.2,7,0,0,0,0,0,0.0,0,0,1,1.6,1.6,9.0%,FA,12,2022
73,Rex Burkhead,0,0,0.0,0,0,0,1,2,5,5.0,0,0,1,1.5,1.5,10.0%,FA,12,2022
74,Derek Watt,1,4,4.0,4,0,0,1,1,1,1.0,0,0,1,1.5,1.5,0.0%,FA,12,2022
75,Isaiah Spiller,2,3,1.5,3,0,0,1,1,2,2.0,0,0,1,1.5,1.5,0.1%,FA,12,2022
76,Ke'Shawn Vaughn,4,15,3.8,6,0,0,0,0,0,0.0,0,0,1,1.5,1.5,0.0%,SF,12,2022
77,Devine Ozigbo,0,0,0.0,0,0,0,1,1,3,3.0,0,0,1,1.3,1.3,0.0%,FA,12,2022
78,Alexander Mattison,3,11,3.7,8,0,0,0,0,0,0.0,0,0,1,1.1,1.1,7.9%,LV,12,2022
79,Snoop Conner,3,11,3.7,5,0,0,0,0,0,0.0,0,0,1,1.1,1.1,0.0%,FA,12,2022
80,Mark Ingram II,4,10,2.5,5,0,0,0,1,0,0.0,0,0,1,1.0,1.0,0.1%,FA,12,2022
81,Alec Ingold,0,0,0.0,0,0,0,1,1,0,0.0,0,0,1,1.0,1.0,0.1%,MIA,12,2022
82,Keaontay Ingram,2,5,2.5,4,0,0,0,0,0,0.0,0,0,1,0.5,0.5,0.1%,KC,12,2022
83,Justice Hill,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,3.1%,BAL,12,2022
84,Travis Etienne Jr.,2,3,1.5,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,99.9%,JAC,12,2022
85,Nyheim Hines,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.3%,CLE,12,2022
86,Zack Moss,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,85.3%,CIN,12,2022
87,Kenyan Drake,2,2,1.0,6,0,0,0,1,0,0.0,0,0,1,0.2,0.2,0.0%,FA,12,2022
88,Raheem Blackshear,0,0,0.0,0,0,0,1,2,11,11.0,0,1,1,0.1,0.1,0.2%,CAR,12,2022
89,Jakob Johnson,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,12,2022
90,Khari Blasingame,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,CHI,12,2022
91,Reggie Gilliam,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,BUF,12,2022
92,Jashaun Corbin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,12,2022
93,Jerome Ford,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,80.4%,CLE,12,2022
94,Chris Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CIN,12,2022
95,Hassan Haskins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,LAC,12,2022
96,Pierre Strong Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.8%,CLE,12,2022
97,Adam Prentice,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,NO,12,2022
98,Avery Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,ATL,12,2022
99,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,WAS,12,2022
100,Royce Freeman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,FA,12,2022
101,Dwayne Washington,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,12,2022
