Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Joe Mixon,22,153,7.0,29,2,4,4,5,58,14.5,1,0,1,55.1,55.1,99.1%,HOU,9,2022
2,Kenneth Walker III,26,109,4.2,15,0,2,3,4,20,6.7,0,0,1,27.9,27.9,98.0%,SEA,9,2022
3,Travis Etienne Jr.,28,109,3.9,18,0,2,2,2,17,8.5,0,0,1,26.6,26.6,99.9%,JAC,9,2022
4,Kenyan Drake,24,93,3.9,18,0,2,2,2,16,8.0,0,0,1,24.9,24.9,0.0%,FA,9,2022
5,Austin Ekeler,14,47,3.4,9,0,1,7,8,24,3.4,1,1,1,24.1,24.1,87.4%,WAS,9,2022
6,Derrick Henry,17,115,6.8,56,2,2,0,0,0,0.0,0,0,1,23.5,23.5,99.9%,BAL,9,2022
7,Cordarrelle Patterson,13,44,3.4,7,0,2,1,1,9,9.0,0,0,1,18.3,18.3,1.7%,PIT,9,2022
8,Jeff Wilson Jr.,9,51,5.7,28,1,0,3,3,21,7.0,1,0,1,16.2,16.2,0.1%,MIA,9,2022
9,Rhamondre Stevenson,15,60,4.0,16,0,0,3,7,10,3.3,1,0,1,16.0,16.0,95.2%,NE,9,2022
10,Michael Carter,12,76,6.3,25,1,1,1,1,10,10.0,0,0,1,15.6,15.6,0.3%,ARI,9,2022
11,Raheem Blackshear,5,13,2.6,5,0,1,4,4,40,10.0,0,0,1,15.3,15.3,0.2%,CAR,9,2022
12,Miles Sanders,17,93,5.5,25,1,1,0,0,0,0.0,0,0,1,15.3,15.3,8.5%,CAR,9,2022
13,Dameon Pierce,27,139,5.1,36,1,0,0,0,0,0.0,0,0,1,13.9,13.9,6.1%,HOU,9,2022
14,Dalvin Cook,17,47,2.8,9,0,0,2,6,9,4.5,1,0,1,13.6,13.6,12.7%,DAL,9,2022
15,Tyler Allgeier,10,99,9.9,44,1,0,1,1,24,24.0,0,0,1,13.3,13.3,48.2%,ATL,9,2022
16,James Robinson,13,48,3.7,16,0,0,2,2,5,2.5,1,0,1,13.3,13.3,0.0%,FA,9,2022
17,Kenneth Gainwell,4,22,5.5,8,0,1,3,3,16,5.3,0,0,1,12.8,12.8,3.0%,PHI,9,2022
18,Josh Jacobs,17,67,3.9,15,0,0,3,3,20,6.7,0,0,1,11.7,11.7,99.4%,GB,9,2022
19,James Conner,7,45,6.4,14,0,0,5,5,19,3.8,0,0,1,11.4,11.4,94.4%,ARI,9,2022
20,Leonard Fournette,9,19,2.1,6,0,0,5,7,41,8.2,0,0,1,11.0,11.0,2.1%,FA,9,2022
21,Jerick McKinnon,3,4,1.3,3,0,0,6,8,40,6.7,0,0,1,10.4,10.4,0.1%,FA,9,2022
22,Jamaal Williams,24,81,3.4,14,0,0,0,0,0,0.0,0,0,1,10.1,10.1,5.0%,NO,9,2022
23,Alvin Kamara,9,30,3.3,10,0,0,3,4,32,10.7,0,0,1,9.2,9.2,98.5%,NO,9,2022
24,Devin Singletary,8,24,3.0,5,0,0,4,5,24,6.0,0,0,1,8.8,8.8,87.8%,NYG,9,2022
25,Raheem Mostert,9,26,2.9,14,0,1,0,2,0,0.0,0,0,1,8.6,8.6,92.7%,MIA,9,2022
26,D'Andre Swift,2,10,5.0,7,0,0,3,4,40,13.3,0,0,1,8.0,8.0,94.7%,CHI,9,2022
27,Jordan Wilkins,3,13,4.3,5,0,0,4,5,15,3.8,0,0,1,6.8,6.8,0.0%,FA,9,2022
28,Antonio Gibson,11,36,3.3,9,0,0,2,3,11,5.5,0,0,1,6.7,6.7,34.1%,NE,9,2022
29,Aaron Jones,9,25,2.8,9,0,0,2,2,20,10.0,0,0,1,6.5,6.5,96.1%,MIN,9,2022
30,Samaje Perine,6,51,8.5,29,1,0,1,2,3,3.0,0,0,1,6.4,6.4,2.1%,KC,9,2022
31,Rachaad White,8,27,3.4,7,0,0,3,3,7,2.3,0,0,1,6.4,6.4,99.0%,TB,9,2022
32,AJ Dillon,11,34,3.1,9,0,0,2,4,10,5.0,0,0,1,6.4,6.4,1.9%,GB,9,2022
33,Travis Homer,1,7,7.0,7,0,0,3,3,25,8.3,0,0,1,6.2,6.2,0.0%,CHI,9,2022
34,Brian Robinson Jr.,13,44,3.4,6,0,0,2,2,-6,-3.0,0,0,1,5.8,5.8,90.8%,WAS,9,2022
35,Deon Jackson,11,23,2.1,5,0,0,2,3,13,6.5,0,0,1,5.6,5.6,0.0%,FA,9,2022
36,Darrell Henderson Jr.,12,56,4.7,23,1,0,0,1,0,0.0,0,0,1,5.6,5.6,5.0%,FA,9,2022
37,David Montgomery,14,36,2.6,8,0,0,1,2,8,8.0,0,0,1,5.4,5.4,95.7%,DET,9,2022
38,James Cook,4,15,3.8,6,0,0,2,4,18,9.0,0,0,1,5.3,5.3,99.1%,BUF,9,2022
39,Spencer Brown,3,16,5.3,7,0,0,2,3,10,5.0,0,0,1,4.6,4.6,0.0%,FA,9,2022
40,D'Onta Foreman,7,23,3.3,6,0,0,2,3,-2,-1.0,0,0,1,4.1,4.1,2.4%,CLE,9,2022
41,Eno Benjamin,4,12,3.0,5,0,0,1,1,15,15.0,0,0,1,3.7,3.7,0.0%,FA,9,2022
42,Caleb Huntley,7,34,4.9,9,0,0,0,0,0,0.0,0,0,1,3.4,3.4,0.0%,FA,9,2022
43,Justice Hill,4,11,2.8,9,0,0,1,1,8,8.0,0,0,1,2.9,2.9,3.1%,BAL,9,2022
44,Clyde Edwards-Helaire,4,5,1.3,3,0,0,1,2,14,14.0,0,0,1,2.9,2.9,7.3%,KC,9,2022
45,Malcolm Brown,2,9,4.5,6,0,0,1,1,10,10.0,0,0,1,2.9,2.9,0.0%,FA,9,2022
46,Isaiah Spiller,7,29,4.1,7,0,0,0,0,0,0.0,0,0,1,2.9,2.9,0.1%,FA,9,2022
47,Justin Jackson,4,27,6.8,11,0,0,0,0,0,0.0,0,0,1,2.7,2.7,0.0%,FA,9,2022
48,J.J. Taylor,10,9,0.9,5,0,0,1,1,8,8.0,0,0,1,2.7,2.7,0.1%,HOU,9,2022
49,Rex Burkhead,1,9,9.0,9,0,0,1,2,6,6.0,0,0,1,2.5,2.5,10.0%,FA,9,2022
50,Dwayne Washington,3,7,2.3,5,0,0,1,1,7,7.0,0,0,1,2.4,2.4,0.0%,FA,9,2022
51,Khalil Herbert,7,23,3.3,5,0,0,0,0,0,0.0,0,0,1,2.3,2.3,26.2%,CHI,9,2022
52,JaMycal Hasty,3,6,2.0,4,0,0,1,1,5,5.0,0,0,1,2.1,2.1,0.2%,NE,9,2022
53,Brandon Bolden,1,5,5.0,5,0,0,1,1,5,5.0,0,0,1,2.0,2.0,0.0%,FA,9,2022
54,Michael Burton,1,0,0.0,0,0,0,1,1,9,9.0,0,0,1,1.9,1.9,0.0%,DEN,9,2022
55,Isiah Pacheco,5,5,1.0,2,0,0,1,1,4,4.0,0,0,1,1.9,1.9,99.9%,KC,9,2022
56,Ameer Abdullah,0,0,0.0,0,0,0,1,3,8,8.0,0,0,1,1.8,1.8,0.4%,LV,9,2022
57,Dontrell Hilliard,3,12,4.0,5,0,0,1,1,-4,-4.0,0,0,1,1.8,1.8,0.0%,FA,9,2022
58,Hassan Haskins,1,5,5.0,5,0,0,1,1,2,2.0,0,0,1,1.7,1.7,0.1%,LAC,9,2022
59,Ty Johnson,2,17,8.5,12,0,0,0,0,0,0.0,0,0,1,1.7,1.7,0.9%,BUF,9,2022
60,Mike Davis,0,0,0.0,0,0,0,1,1,7,7.0,0,0,1,1.7,1.7,1.0%,FA,9,2022
61,Patrick Ricard,1,2,2.0,2,0,0,1,1,4,4.0,0,0,1,1.6,1.6,0.1%,BAL,9,2022
62,Avery Williams,0,0,0.0,0,0,0,1,1,2,2.0,0,0,1,1.2,1.2,0.0%,ATL,9,2022
63,Sony Michel,1,12,12.0,12,0,0,0,1,0,0.0,0,0,1,1.2,1.2,0.0%,FA,9,2022
64,Alexander Mattison,2,1,0.5,2,0,0,1,1,0,0.0,0,0,1,1.1,1.1,7.9%,LV,9,2022
65,Kylin Hill,1,7,7.0,7,0,0,0,0,0,0.0,0,0,1,0.7,0.7,0.0%,FA,9,2022
