Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
19,Dameon Pierce,17,94,5.5,44,1,0,2,3,28,14.0,0,1,1,12.2,12.2,6.1%,HOU,10,2022
20,Jamaal Williams,16,59,3.7,13,0,1,0,0,0,0.0,0,0,1,11.9,11.9,5.0%,NO,10,2022
21,Jerick McKinnon,1,2,2.0,2,0,0,6,8,56,9.3,0,0,1,11.8,11.8,0.1%,FA,10,2022
22,Leonard Fournette,14,57,4.1,10,0,1,1,1,1,1.0,0,0,1,11.8,11.8,2.1%,FA,10,2022
23,Melvin Gordon III,7,24,3.4,11,0,0,4,6,46,11.5,0,0,1,11.0,11.0,0.0%,FA,10,2022
24,Jaylen Warren,9,37,4.1,21,1,0,3,3,40,13.3,0,0,1,10.7,10.7,87.9%,PIT,10,2022
25,Rachaad White,22,105,4.8,29,1,0,0,0,0,0.0,0,0,1,10.5,10.5,99.0%,TB,10,2022
26,Travis Etienne Jr.,11,45,4.1,10,0,0,3,3,28,9.3,0,0,1,10.3,10.3,99.9%,JAC,10,2022
27,Darrell Henderson Jr.,6,21,3.5,6,0,1,1,1,11,11.0,0,0,1,10.2,10.2,5.0%,FA,10,2022
28,Najee Harris,20,99,5.0,36,1,0,0,1,0,0.0,0,0,1,9.9,9.9,93.3%,PIT,10,2022
29,Elijah Mitchell,18,89,4.9,12,0,0,1,2,-1,-1.0,0,0,1,9.8,9.8,5.6%,SF,10,2022
30,Derrick Henry,19,53,2.8,10,0,0,2,3,14,7.0,0,0,1,8.7,8.7,99.9%,BAL,10,2022
31,D'Andre Swift,6,6,1.0,9,0,1,1,3,6,6.0,0,0,1,8.2,8.2,94.7%,CHI,10,2022
32,Latavius Murray,9,24,2.7,10,0,0,3,3,23,7.7,0,0,1,7.7,7.7,0.0%,FA,10,2022
33,Alvin Kamara,8,26,3.3,14,0,0,3,4,19,6.3,0,0,1,7.5,7.5,98.5%,NO,10,2022
34,Ameer Abdullah,0,0,0.0,0,0,0,4,4,33,8.3,0,0,1,7.3,7.3,0.4%,LV,10,2022
35,Kyren Williams,1,9,9.0,9,0,0,3,3,30,10.0,0,0,1,6.9,6.9,99.9%,LAR,10,2022
36,AJ Dillon,13,65,5.0,17,0,0,0,0,0,0.0,0,0,1,6.5,6.5,1.9%,GB,10,2022
37,C.J. Ham,1,3,3.0,3,0,1,0,0,0,0.0,0,0,1,6.3,6.3,0.1%,MIN,10,2022
38,Isiah Pacheco,16,82,5.1,13,0,0,0,0,0,0.0,0,1,1,6.2,6.2,99.9%,KC,10,2022
39,Khalil Herbert,10,57,5.7,12,0,0,0,0,0,0.0,0,0,1,5.7,5.7,26.2%,CHI,10,2022
40,Miles Sanders,12,54,4.5,8,0,0,0,1,0,0.0,0,0,1,5.4,5.4,8.5%,CAR,10,2022
41,David Montgomery,9,37,4.1,9,0,0,1,1,7,7.0,0,0,1,5.4,5.4,95.7%,DET,10,2022
42,Rex Burkhead,1,2,2.0,2,0,0,2,2,28,14.0,0,0,1,5.0,5.0,10.0%,FA,10,2022
43,Justin Jackson,4,14,3.5,9,0,0,2,3,14,7.0,0,0,1,4.8,4.8,0.0%,FA,10,2022
44,Malik Davis,5,38,7.6,17,0,0,0,0,0,0.0,0,0,1,3.8,3.8,0.0%,DAL,10,2022
45,Tyler Allgeier,8,20,2.5,6,0,0,3,3,-17,-5.7,0,0,1,3.3,3.3,48.2%,ATL,10,2022
46,Caleb Huntley,5,32,6.4,15,0,0,0,0,0,0.0,0,0,1,3.2,3.2,0.0%,FA,10,2022
47,Raheem Blackshear,6,32,5.3,12,0,0,0,0,0,0.0,0,0,1,3.2,3.2,0.2%,CAR,10,2022
48,Cordarrelle Patterson,5,18,3.6,9,0,0,1,1,2,2.0,0,0,1,3.0,3.0,1.7%,PIT,10,2022
49,Alexander Mattison,3,11,3.7,9,0,0,1,1,8,8.0,0,0,1,2.9,2.9,7.9%,LV,10,2022
50,Kareem Hunt,6,9,1.5,7,0,0,1,1,10,10.0,0,0,1,2.9,2.9,0.2%,FA,10,2022
51,Avery Williams,4,25,6.3,12,0,0,0,0,0,0.0,0,0,1,2.5,2.5,0.0%,ATL,10,2022
52,Ke'Shawn Vaughn,2,2,1.0,2,0,0,1,1,11,11.0,0,0,1,2.3,2.3,0.0%,SF,10,2022
53,Dare Ogunbowale,0,0,0.0,0,0,0,1,1,13,13.0,0,0,1,2.3,2.3,0.2%,HOU,10,2022
54,James Cook,5,22,4.4,8,0,0,0,0,0,0.0,0,0,1,2.2,2.2,99.1%,BUF,10,2022
55,Cam Akers,6,22,3.7,10,0,0,0,1,0,0.0,0,0,1,2.2,2.2,1.5%,HOU,10,2022
56,Kenneth Gainwell,1,7,7.0,7,0,0,1,2,5,5.0,0,0,1,2.2,2.2,3.0%,PHI,10,2022
57,Matt Breida,6,20,3.3,9,0,0,0,0,0,0.0,0,0,1,2.0,2.0,0.0%,FA,10,2022
58,Nyheim Hines,0,0,0.0,0,0,0,1,1,9,9.0,0,0,1,1.9,1.9,0.3%,CLE,10,2022
59,Chase Edmonds,2,9,4.5,10,0,0,1,2,0,0.0,0,0,1,1.9,1.9,0.3%,TB,10,2022
60,Jordan Wilkins,3,18,6.0,9,0,0,0,0,0,0.0,0,0,1,1.8,1.8,0.0%,FA,10,2022
61,Dontrell Hilliard,1,2,2.0,2,0,0,1,2,6,6.0,0,0,1,1.8,1.8,0.0%,FA,10,2022
62,Chuba Hubbard,5,14,2.8,5,0,0,0,0,0,0.0,0,0,1,1.4,1.4,61.7%,CAR,10,2022
63,JaMycal Hasty,1,4,4.0,4,0,0,1,2,-1,-1.0,0,0,1,1.3,1.3,0.2%,NE,10,2022
64,Salvon Ahmed,3,11,3.7,7,0,0,0,0,0,0.0,0,0,1,1.1,1.1,0.0%,FA,10,2022
65,Zander Horvath,0,0,0.0,0,0,0,1,1,1,1.0,0,0,1,1.1,1.1,0.0%,FA,10,2022
66,D'Ernest Johnson,0,0,0.0,0,0,0,1,1,-2,-2.0,0,0,1,0.8,0.8,0.4%,JAC,10,2022
67,Keaontay Ingram,1,5,5.0,5,0,0,0,0,0,0.0,0,0,1,0.5,0.5,0.1%,KC,10,2022
68,Derek Watt,2,5,2.5,3,0,0,0,0,0,0.0,0,0,1,0.5,0.5,0.0%,FA,10,2022
69,Boston Scott,1,5,5.0,5,0,0,0,0,0,0.0,0,0,1,0.5,0.5,0.0%,PIT,10,2022
70,Duke Johnson Jr.,2,4,2.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.0%,FA,10,2022
71,Zack Moss,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,85.3%,CIN,10,2022
72,Isaiah Spiller,4,3,0.8,4,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.1%,FA,10,2022
73,Sony Michel,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,10,2022
74,Jordan Howard,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.0%,FA,10,2022
75,Eno Benjamin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2022
76,Clyde Edwards-Helaire,0,0,0.0,0,0,0,0,2,0,0.0,0,0,1,0.0,0.0,7.3%,KC,10,2022
77,Larry Rountree III,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2022
78,DeeJay Dallas,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,ARI,10,2022
79,Travis Homer,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CHI,10,2022
80,Jakob Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2022
81,Benny Snell Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2022
82,Sandro Platzgummer,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2022
83,Troy Hairston II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,HOU,10,2022
84,Jerome Ford,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,80.4%,CLE,10,2022
85,Hassan Haskins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,LAC,10,2022
86,Gary Brightwell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CLE,10,2022
87,Kene Nwangwu,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,10,2022
88,Qadree Ollison,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2022
89,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,WAS,10,2022
90,Jason Cabinda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2022
91,Keith Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2022
92,Michael Burton,1,-1,-1.0,0,0,0,0,0,0,0.0,0,0,1,-0.1,-0.1,0.0%,DEN,10,2022
93,Zamir White,2,-1,-0.5,1,0,0,0,0,0,0.0,0,0,1,-0.1,-0.1,93.2%,LV,10,2022
