Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
72,Patrick Taylor Jr.,1,6,6.0,6,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.0%,SF,13,2022
73,Snoop Conner,1,6,6.0,6,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.0%,FA,13,2022
74,Zamir White,2,6,3.0,3,0,0,0,0,0,0.0,0,0,1,0.6,0.6,93.2%,LV,13,2022
75,Deon Jackson,2,6,3.0,5,0,0,0,1,0,0.0,0,0,1,0.6,0.6,0.0%,FA,13,2022
76,Ameer Abdullah,1,4,4.0,4,0,0,0,1,0,0.0,0,0,1,0.4,0.4,0.4%,LV,13,2022
77,Jeff Wilson Jr.,1,3,3.0,3,0,0,0,2,0,0.0,0,0,1,0.3,0.3,0.1%,MIA,13,2022
78,Jerome Ford,3,3,1.0,4,0,0,0,0,0,0.0,0,0,1,0.3,0.3,80.4%,CLE,13,2022
79,Trayveon Williams,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.3%,CIN,13,2022
80,Adam Prentice,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,NO,13,2022
81,Jonathan Williams,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.0%,FA,13,2022
82,Demetric Felton Jr.,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2022
83,Troy Hairston II,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,HOU,13,2022
84,Bryant Koback,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2022
85,Trestan Ebner,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2022
86,Gary Brightwell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CLE,13,2022
87,Avery Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,ATL,13,2022
88,C.J. Ham,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,MIN,13,2022
89,Jason Cabinda,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2022
90,Keith Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2022
91,Michael Burton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,DEN,13,2022
92,Kevin Harris,1,-1,-1.0,0,0,0,0,0,0,0.0,0,0,1,-0.1,-0.1,0.0%,NE,13,2022
