Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
29,Brian Robinson Jr.,20,73,3.7,24,1,0,2,2,13,6.5,0,0,1,10.6,10.6,90.8%,WAS,7,2022
30,Latavius Murray,8,24,3.0,5,0,1,2,3,-1,-0.5,0,0,1,10.3,10.3,0.0%,FA,7,2022
31,Michael Carter,13,29,2.2,5,0,0,2,2,45,22.5,0,0,1,9.4,9.4,0.3%,ARI,7,2022
32,Nyheim Hines,4,2,0.5,2,0,0,5,5,41,8.2,0,0,1,9.3,9.3,0.3%,CLE,7,2022
33,Clyde Edwards-Helaire,6,32,5.3,16,0,1,0,1,0,0.0,0,0,1,9.2,9.2,7.3%,KC,7,2022
34,Christian McCaffrey,8,38,4.8,12,0,0,2,2,24,12.0,0,0,1,8.2,8.2,100.0%,SF,7,2022
35,Kareem Hunt,5,4,0.8,6,0,1,1,2,4,4.0,0,0,1,7.8,7.8,0.2%,FA,7,2022
36,Jamaal Williams,15,79,5.3,20,1,0,1,1,4,4.0,0,1,1,7.3,7.3,5.0%,NO,7,2022
37,Melvin Gordon III,11,33,3.0,7,0,0,2,4,17,8.5,0,0,1,7.0,7.0,0.0%,FA,7,2022
38,Rex Burkhead,2,8,4.0,4,0,0,5,6,11,2.2,0,0,1,6.9,6.9,10.0%,FA,7,2022
39,Jerick McKinnon,2,12,6.0,9,0,0,2,3,36,18.0,0,0,1,6.8,6.8,0.1%,FA,7,2022
40,Kyle Juszczyk,0,0,0.0,0,0,0,3,4,34,11.3,0,0,1,6.4,6.4,0.6%,SF,7,2022
41,DeeJay Dallas,6,35,5.8,11,0,0,2,2,6,3.0,0,0,1,6.1,6.1,0.1%,ARI,7,2022
42,Craig Reynolds,4,12,3.0,8,0,0,3,3,18,6.0,0,0,1,6.0,6.0,0.3%,DET,7,2022
43,Jeff Wilson Jr.,7,54,7.7,15,0,0,0,1,0,0.0,0,0,1,5.4,5.4,0.1%,MIA,7,2022
44,Mark Ingram II,4,6,1.5,5,0,0,3,3,16,5.3,0,0,1,5.2,5.2,0.1%,FA,7,2022
45,Leonard Fournette,8,19,2.4,9,0,0,2,3,7,3.5,0,0,1,4.6,4.6,2.1%,FA,7,2022
46,Jaylen Warren,2,7,3.5,4,0,0,2,2,17,8.5,0,0,1,4.4,4.4,87.9%,PIT,7,2022
47,Isiah Pacheco,8,43,5.4,17,0,0,0,0,0,0.0,0,0,1,4.3,4.3,99.9%,KC,7,2022
48,Matt Breida,4,19,4.8,6,0,0,1,1,14,14.0,0,0,1,4.3,4.3,0.0%,FA,7,2022
49,Rachaad White,6,24,4.0,11,0,0,1,2,8,8.0,0,0,1,4.2,4.2,99.0%,TB,7,2022
50,Patrick Ricard,1,0,0.0,0,0,0,2,2,20,10.0,0,0,1,4.0,4.0,0.1%,BAL,7,2022
51,Samaje Perine,1,0,0.0,0,0,0,2,2,8,4.0,0,0,1,2.8,2.8,2.1%,KC,7,2022
52,Ameer Abdullah,0,0,0.0,0,0,0,2,2,7,3.5,0,0,1,2.7,2.7,0.4%,LV,7,2022
53,Mike Boone,4,23,5.8,15,0,0,0,0,0,0.0,0,0,1,2.3,2.3,0.0%,CAR,7,2022
54,Sony Michel,2,5,2.5,4,0,0,1,3,8,8.0,0,0,1,2.3,2.3,0.0%,FA,7,2022
55,Caleb Huntley,6,22,3.7,10,0,0,0,0,0,0.0,0,0,1,2.2,2.2,0.0%,FA,7,2022
56,Damien Harris,3,8,2.7,4,0,0,1,2,2,2.0,0,0,1,2.0,2.0,9.0%,FA,7,2022
57,Ty Johnson,1,3,3.0,3,0,0,1,1,6,6.0,0,0,1,1.9,1.9,0.9%,BUF,7,2022
58,Chase Edmonds,7,17,2.4,9,0,0,0,2,0,0.0,0,0,1,1.7,1.7,0.3%,TB,7,2022
59,Hassan Haskins,0,0,0.0,0,0,0,1,1,5,5.0,0,0,1,1.5,1.5,0.1%,LAC,7,2022
60,AJ Dillon,4,15,3.8,7,0,0,0,0,0,0.0,0,0,1,1.5,1.5,1.9%,GB,7,2022
61,Trestan Ebner,3,8,2.7,5,0,0,0,0,0,0.0,0,0,1,0.8,0.8,0.0%,FA,7,2022
62,JaMycal Hasty,1,6,6.0,6,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.2%,NE,7,2022
63,Justice Hill,5,26,5.2,9,0,0,0,0,0,0.0,0,1,1,0.6,0.6,3.1%,BAL,7,2022
64,Kenyan Drake,11,5,0.5,4,0,0,0,1,0,0.0,0,0,1,0.5,0.5,0.0%,FA,7,2022
65,Dontrell Hilliard,1,4,4.0,4,0,0,0,2,0,0.0,0,0,1,0.4,0.4,0.0%,FA,7,2022
66,Tyrion Davis-Price,2,4,2.0,3,0,0,0,2,0,0.0,0,0,1,0.4,0.4,0.0%,PHI,7,2022
67,J.D. McKissic,1,4,4.0,4,0,0,0,2,0,0.0,0,0,1,0.4,0.4,0.0%,FA,7,2022
68,Avery Williams,1,4,4.0,4,0,0,0,1,0,0.0,0,0,1,0.4,0.4,0.0%,ATL,7,2022
69,Deon Jackson,2,3,1.5,4,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,FA,7,2022
70,Zamir White,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,93.2%,LV,7,2022
71,Justin Jackson,3,2,0.7,5,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,7,2022
72,D'Ernest Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.4%,JAC,7,2022
73,James Robinson,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2022
74,Benny Snell Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2022
75,Jakob Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2022
76,Andrew Beck,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,GB,7,2022
77,Troy Hairston II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,HOU,7,2022
78,Chris Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CIN,7,2022
79,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,WAS,7,2022
80,Brandon Bolden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2022
81,Dwayne Washington,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2022
82,Derek Watt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,7,2022
83,Michael Burton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,DEN,7,2022
84,Isaiah Spiller,1,-5,-5.0,0,0,0,0,0,0,0.0,0,0,1,-0.5,-0.5,0.1%,FA,7,2022
85,Raheem Blackshear,2,-5,-2.5,0,0,0,0,0,0,0.0,0,0,1,-0.5,-0.5,0.2%,CAR,7,2022
