Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
46,Matt Breida,3,6,2.0,5,0,0,2,4,9,4.5,0,0,1,3.5,3.5,0.0%,FA,14,2022
47,Travis Etienne Jr.,17,32,1.9,7,0,0,0,0,0,0.0,0,0,1,3.2,3.2,99.9%,JAC,14,2022
48,Kareem Hunt,4,6,1.5,4,0,0,2,4,6,3.0,0,0,1,3.2,3.2,0.2%,FA,14,2022
49,Corey Clement,0,0,0.0,0,0,0,1,1,21,21.0,0,0,1,3.1,3.1,0.0%,FA,14,2022
50,Rhamondre Stevenson,3,8,2.7,4,0,0,2,3,2,1.0,0,0,1,3.0,3.0,95.2%,NE,14,2022
51,Michael Carter,5,5,1.0,5,0,0,3,6,15,5.0,0,1,1,3.0,3.0,0.3%,ARI,14,2022
52,Julius Chestnut,0,0,0.0,0,0,0,2,2,8,4.0,0,0,1,2.8,2.8,0.2%,TEN,14,2022
53,Kyle Juszczyk,0,0,0.0,0,0,0,2,2,7,3.5,0,0,1,2.7,2.7,0.6%,SF,14,2022
54,Jeff Wilson Jr.,4,26,6.5,20,1,0,0,0,0,0.0,0,0,1,2.6,2.6,0.1%,MIA,14,2022
55,James Cook,4,6,1.5,4,0,0,1,1,9,9.0,0,0,1,2.5,2.5,99.1%,BUF,14,2022
56,Kenyan Drake,1,1,1.0,1,0,0,2,2,1,0.5,0,0,1,2.2,2.2,0.0%,FA,14,2022
57,Dare Ogunbowale,1,-3,-3.0,0,0,0,2,2,4,2.0,0,0,1,2.1,2.1,0.2%,HOU,14,2022
58,C.J. Ham,0,0,0.0,0,0,0,1,1,9,9.0,0,0,1,1.9,1.9,0.1%,MIN,14,2022
59,Trayveon Williams,1,2,2.0,2,0,0,1,1,6,6.0,0,0,1,1.8,1.8,0.3%,CIN,14,2022
60,Nyheim Hines,1,3,3.0,3,0,0,1,1,4,4.0,0,0,1,1.7,1.7,0.3%,CLE,14,2022
61,JaMycal Hasty,4,13,3.3,10,0,0,0,0,0,0.0,0,0,1,1.3,1.3,0.2%,NE,14,2022
62,Tony Jones Jr.,1,2,2.0,2,0,0,1,2,0,0.0,0,0,1,1.2,1.2,0.0%,FA,14,2022
63,Rex Burkhead,2,-3,-1.5,0,0,0,1,1,5,5.0,0,0,1,1.2,1.2,10.0%,FA,14,2022
64,Jakob Johnson,0,0,0.0,0,0,0,1,1,1,1.0,0,0,1,1.1,1.1,0.0%,FA,14,2022
65,Kenneth Gainwell,0,0,0.0,0,0,0,1,1,0,0.0,0,0,1,1.0,1.0,3.0%,PHI,14,2022
66,Zamir White,3,9,3.0,8,0,0,0,0,0,0.0,0,0,1,0.9,0.9,93.2%,LV,14,2022
67,Benny Snell Jr.,2,4,2.0,3,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.0%,FA,14,2022
68,Patrick Ricard,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.1%,BAL,14,2022
69,Salvon Ahmed,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.0%,FA,14,2022
70,Eno Benjamin,3,1,0.3,4,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.0%,FA,14,2022
71,Keaontay Ingram,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.1%,KC,14,2022
72,Alec Ingold,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.1%,MIA,14,2022
73,Demetric Felton Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2022
74,Jerome Ford,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,80.4%,CLE,14,2022
75,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,WAS,14,2022
76,Taiwan Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2022
77,Brandon Bolden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2022
78,Dontrell Hilliard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2022
79,Justice Hill,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,3.1%,BAL,14,2022
80,Godwin Igwebuike,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2022
81,Jason Cabinda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2022
82,Michael Burton,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,DEN,14,2022
83,Alexander Mattison,2,-1,-0.5,0,0,0,0,0,0,0.0,0,0,1,-0.1,-0.1,7.9%,LV,14,2022
