Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Cam Akers,23,118,5.1,21,1,3,2,2,29,14.5,0,0,1,34.7,34.7,1.5%,HOU,16,2022
2,Saquon Barkley,14,84,6.0,27,1,1,8,10,49,6.1,0,0,1,27.3,27.3,100.0%,PHI,16,2022
3,Leonard Fournette,20,72,3.6,23,1,0,9,10,90,10.0,0,0,1,25.2,25.2,2.1%,FA,16,2022
4,James Conner,15,79,5.3,22,1,1,7,8,41,5.9,0,0,1,25.0,25.0,94.4%,ARI,16,2022
5,Austin Ekeler,18,67,3.7,16,0,2,4,4,12,3.0,0,0,1,23.9,23.9,87.4%,WAS,16,2022
6,D'Onta Foreman,21,165,7.9,38,4,1,0,0,0,0.0,0,0,1,22.5,22.5,2.4%,CLE,16,2022
7,Devin Singletary,12,106,8.8,33,2,1,2,3,19,9.5,0,0,1,20.5,20.5,87.8%,NYG,16,2022
8,Alvin Kamara,20,76,3.8,14,0,1,2,4,34,17.0,0,0,1,19.0,19.0,98.5%,NO,16,2022
9,Derrick Henry,23,126,5.5,48,1,1,2,2,0,0.0,0,1,1,18.6,18.6,99.9%,BAL,16,2022
10,Joe Mixon,16,65,4.1,19,0,0,7,9,43,6.1,0,0,1,17.8,17.8,99.1%,HOU,16,2022
11,James Cook,11,99,9.0,27,2,1,1,2,9,9.0,0,0,1,17.8,17.8,99.1%,BUF,16,2022
12,Tyler Allgeier,18,74,4.1,16,0,0,4,5,43,10.8,0,0,1,15.7,15.7,48.2%,ATL,16,2022
13,Najee Harris,16,53,3.3,14,0,0,6,9,42,7.0,0,0,1,15.5,15.5,93.3%,PIT,16,2022
14,Rachaad White,7,36,5.1,18,0,0,4,4,17,4.3,1,0,1,15.3,15.3,99.0%,TB,16,2022
15,Travis Etienne Jr.,22,83,3.8,19,0,0,3,3,29,9.7,0,0,1,14.2,14.2,99.9%,JAC,16,2022
16,Tony Pollard,9,19,2.1,8,0,0,6,8,61,10.2,0,0,1,14.0,14.0,90.8%,TEN,16,2022
17,Christian McCaffrey,15,46,3.1,9,0,1,2,2,12,6.0,0,0,1,13.8,13.8,100.0%,SF,16,2022
18,Ezekiel Elliott,16,55,3.4,22,1,1,1,1,6,6.0,0,0,1,13.1,13.1,81.8%,DAL,16,2022
