Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
37,Dalvin Cook,6,17,2.8,6,0,0,4,6,19,4.8,0,0,1,7.6,7.6,12.7%,DAL,2,2022
38,Jonathan Taylor,9,54,6.0,21,2,0,1,1,9,9.0,0,0,1,7.3,7.3,99.9%,IND,2,2022
39,James Conner,7,25,3.6,6,0,0,2,4,26,13.0,0,0,1,7.1,7.1,94.4%,ARI,2,2022
40,Zander Horvath,0,0,0.0,0,0,0,1,2,1,1.0,1,0,1,7.1,7.1,0.0%,FA,2,2022
41,Jamaal Williams,12,53,4.4,12,0,0,1,1,7,7.0,0,0,1,7.0,7.0,5.0%,NO,2,2022
42,Melvin Gordon III,10,47,4.7,9,0,0,1,1,6,6.0,0,0,1,6.3,6.3,0.0%,FA,2,2022
43,Rhamondre Stevenson,9,47,5.2,8,0,0,1,2,4,4.0,0,0,1,6.1,6.1,95.2%,NE,2,2022
44,Mark Ingram II,10,58,5.8,12,0,0,2,2,3,1.5,0,1,1,6.1,6.1,0.1%,FA,2,2022
45,Kyle Juszczyk,2,1,0.5,1,0,1,0,1,0,0.0,0,0,1,6.1,6.1,0.6%,SF,2,2022
46,Ezekiel Elliott,15,53,3.5,11,0,0,1,2,-4,-4.0,0,0,1,5.9,5.9,81.8%,DAL,2,2022
47,James Cook,11,53,4.8,33,1,0,0,1,0,0.0,0,0,1,5.3,5.3,99.1%,BUF,2,2022
48,Khalil Herbert,4,38,9.5,27,1,0,1,1,3,3.0,0,0,1,5.1,5.1,26.2%,CHI,2,2022
49,Chase Edmonds,5,33,6.6,28,1,0,1,3,8,8.0,0,0,1,5.1,5.1,0.3%,TB,2,2022
50,Hassan Haskins,9,37,4.1,9,0,0,1,1,0,0.0,0,0,1,4.7,4.7,0.1%,LAC,2,2022
51,Alexander Mattison,2,8,4.0,5,0,0,3,5,6,2.0,0,0,1,4.4,4.4,7.9%,LV,2,2022
52,Cordarrelle Patterson,10,41,4.1,11,0,0,0,1,0,0.0,0,0,1,4.1,4.1,1.7%,PIT,2,2022
53,Devin Singletary,6,19,3.2,16,0,0,2,3,2,1.0,0,0,1,4.1,4.1,87.8%,NYG,2,2022
54,Tony Jones Jr.,2,8,4.0,6,0,0,2,2,12,6.0,0,0,1,4.0,4.0,0.0%,FA,2,2022
55,Craig Reynolds,3,16,5.3,11,0,0,1,1,13,13.0,0,0,1,3.9,3.9,0.3%,DET,2,2022
56,Alec Ingold,1,1,1.0,1,0,0,2,2,15,7.5,0,0,1,3.6,3.6,0.1%,MIA,2,2022
57,Kenneth Walker III,4,10,2.5,8,0,0,2,3,5,2.5,0,0,1,3.5,3.5,98.0%,SEA,2,2022
58,Joshua Kelley,4,22,5.5,8,0,0,1,2,3,3.0,0,0,1,3.5,3.5,0.0%,FA,2,2022
59,Ameer Abdullah,0,0,0.0,0,0,0,1,1,23,23.0,0,0,1,3.3,3.3,0.4%,LV,2,2022
60,Tyrion Davis-Price,14,33,2.4,20,1,0,0,0,0,0.0,0,0,1,3.3,3.3,0.0%,PHI,2,2022
61,Boston Scott,4,19,4.8,16,0,0,1,1,2,2.0,0,0,1,3.1,3.1,0.0%,PIT,2,2022
62,Tyler Allgeier,10,30,3.0,9,0,0,0,0,0,0.0,0,0,1,3.0,3.0,48.2%,ATL,2,2022
63,Sony Michel,4,13,3.3,7,0,0,1,1,6,6.0,0,0,1,2.9,2.9,0.0%,FA,2,2022
64,Rex Burkhead,0,0,0.0,0,0,0,2,3,9,4.5,0,0,1,2.9,2.9,10.0%,FA,2,2022
65,Kenneth Gainwell,2,7,3.5,4,0,0,1,2,11,11.0,0,0,1,2.8,2.8,3.0%,PHI,2,2022
66,Jaylen Warren,4,15,3.8,6,0,0,1,1,0,0.0,0,0,1,2.5,2.5,87.9%,PIT,2,2022
67,Samaje Perine,1,2,2.0,2,0,0,1,1,8,8.0,0,0,1,2.0,2.0,2.1%,KC,2,2022
68,Michael Burton,1,6,6.0,6,0,0,1,1,2,2.0,0,0,1,1.8,1.8,0.0%,DEN,2,2022
69,Dwayne Washington,4,18,4.5,8,0,0,0,0,0,0.0,0,0,1,1.8,1.8,0.0%,FA,2,2022
70,Zack Moss,3,17,5.7,17,0,0,0,1,0,0.0,0,0,1,1.7,1.7,85.3%,CIN,2,2022
71,Avery Williams,0,0,0.0,0,0,0,1,1,6,6.0,0,0,1,1.6,1.6,0.0%,ATL,2,2022
72,Justice Hill,3,16,5.3,13,0,0,0,0,0,0.0,0,0,1,1.6,1.6,3.1%,BAL,2,2022
73,Rashaad Penny,6,15,2.5,6,0,0,0,0,0,0.0,0,0,1,1.5,1.5,0.0%,FA,2,2022
74,Gary Brightwell,1,14,14.0,14,0,0,0,0,0,0.0,0,0,1,1.4,1.4,0.0%,CLE,2,2022
75,Ty Johnson,0,0,0.0,0,0,0,1,3,4,4.0,0,0,1,1.4,1.4,0.9%,BUF,2,2022
76,Adam Prentice,0,0,0.0,0,0,0,1,1,2,2.0,0,0,1,1.2,1.2,0.0%,NO,2,2022
77,Demetric Felton Jr.,1,-4,-4.0,0,0,0,1,1,3,3.0,0,0,1,0.9,0.9,0.0%,FA,2,2022
78,D'Onta Foreman,2,9,4.5,7,0,0,0,0,0,0.0,0,0,1,0.9,0.9,2.4%,CLE,2,2022
79,Kenyan Drake,6,8,1.3,6,0,0,0,0,0,0.0,0,0,1,0.8,0.8,0.0%,FA,2,2022
80,Isiah Pacheco,2,6,3.0,6,0,0,0,0,0,0.0,0,0,1,0.6,0.6,99.9%,KC,2,2022
81,Patrick Ricard,1,5,5.0,5,0,0,0,0,0,0.0,0,0,1,0.5,0.5,0.1%,BAL,2,2022
82,Mike Davis,5,4,0.8,3,0,0,0,0,0,0.0,0,0,1,0.4,0.4,1.0%,FA,2,2022
83,Caleb Huntley,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,FA,2,2022
84,Zamir White,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,93.2%,LV,2,2022
85,Derek Watt,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,2,2022
86,Rachaad White,2,1,0.5,2,0,0,0,2,0,0.0,0,0,1,0.1,0.1,99.0%,TB,2,2022
87,Rico Dowdle,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,41.2%,DAL,2,2022
88,Andrew Beck,1,-1,-1.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,GB,2,2022
89,Jordan Mason,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,21.4%,SF,2,2022
90,Jerome Ford,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,80.4%,CLE,2,2022
91,Trestan Ebner,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2022
92,Pierre Strong Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.8%,CLE,2,2022
93,Kene Nwangwu,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,2,2022
94,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,WAS,2,2022
95,Taiwan Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2022
96,Latavius Murray,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2022
97,Giovani Bernard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2022
98,Dare Ogunbowale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,HOU,2,2022
99,Marlon Mack,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2022
100,Brandin Bryant,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2022
101,Justin Jackson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2022
102,Deon Jackson,2,-3,-1.5,1,0,0,0,0,0,0.0,0,0,1,-0.3,-0.3,0.0%,FA,2,2022
103,Matt Breida,1,-4,-4.0,0,0,0,0,1,0,0.0,0,0,1,-0.4,-0.4,0.0%,FA,2,2022
104,DeeJay Dallas,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,-1.0,-1.0,0.1%,ARI,2,2022
105,Chuba Hubbard,0,0,0.0,0,0,0,0,0,0,0.0,0,1,1,-2.0,-2.0,61.7%,CAR,2,2022
