Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
38,Mark Ingram II,5,18,3.6,7,0,1,0,0,0,0.0,0,0,1,7.8,7.8,0.1%,FA,3,2022
39,D'Andre Swift,7,31,4.4,9,0,0,3,4,15,5.0,0,0,1,7.6,7.6,94.7%,CHI,3,2022
40,Alvin Kamara,15,61,4.1,27,1,0,2,7,12,6.0,0,1,1,7.3,7.3,98.5%,NO,3,2022
41,Rex Burkhead,3,9,3.0,4,0,0,4,5,21,5.3,0,0,1,7.0,7.0,10.0%,FA,3,2022
42,Joe Mixon,12,24,2.0,9,0,0,3,7,14,4.7,0,0,1,6.8,6.8,99.1%,HOU,3,2022
43,Kenneth Walker III,3,19,6.3,21,1,0,3,3,14,4.7,0,0,1,6.3,6.3,98.0%,SEA,3,2022
44,Zack Moss,4,46,11.5,43,1,0,1,1,6,6.0,0,0,1,6.2,6.2,85.3%,CIN,3,2022
45,Justice Hill,6,60,10.0,34,1,0,0,0,0,0.0,0,0,1,6.0,6.0,3.1%,BAL,3,2022
46,J.K. Dobbins,7,23,3.3,5,0,0,2,2,17,8.5,0,0,1,6.0,6.0,61.0%,LAC,3,2022
47,AJ Dillon,12,32,2.7,7,0,0,2,3,6,3.0,0,0,1,5.8,5.8,1.9%,GB,3,2022
48,DeeJay Dallas,3,21,7.0,16,0,0,2,2,17,8.5,0,0,1,5.8,5.8,0.1%,ARI,3,2022
49,Aaron Jones,12,36,3.0,10,0,0,3,4,11,3.7,0,1,1,5.7,5.7,96.1%,MIN,3,2022
50,Michael Carter,11,39,3.5,9,0,0,1,2,7,7.0,0,0,1,5.6,5.6,0.3%,ARI,3,2022
51,Dontrell Hilliard,2,14,7.0,10,0,0,1,1,30,30.0,0,0,1,5.4,5.4,0.0%,FA,3,2022
52,Miles Sanders,15,46,3.1,13,0,0,1,1,-2,-2.0,0,0,1,5.4,5.4,8.5%,CAR,3,2022
53,Eno Benjamin,5,16,3.2,9,0,0,2,4,7,3.5,0,0,1,4.3,4.3,0.0%,FA,3,2022
54,Jaylen Warren,4,30,7.5,10,0,0,1,1,3,3.0,0,0,1,4.3,4.3,87.9%,PIT,3,2022
55,Reggie Gilliam,0,0,0.0,0,0,0,2,3,22,11.0,0,0,1,4.2,4.2,0.0%,BUF,3,2022
56,Sony Michel,5,22,4.4,8,0,0,1,2,9,9.0,0,0,1,4.1,4.1,0.0%,FA,3,2022
57,Brandon Bolden,3,17,5.7,12,0,0,2,2,4,2.0,0,0,1,4.1,4.1,0.0%,FA,3,2022
58,Tyler Allgeier,6,25,4.2,7,0,0,1,1,5,5.0,0,0,1,4.0,4.0,48.2%,ATL,3,2022
59,C.J. Ham,0,0,0.0,0,0,0,2,3,15,7.5,0,0,1,3.5,3.5,0.1%,MIN,3,2022
60,Kyle Juszczyk,0,0,0.0,0,0,0,1,1,24,24.0,0,0,1,3.4,3.4,0.6%,SF,3,2022
61,Craig Reynolds,6,13,2.2,5,0,0,1,1,5,5.0,0,0,1,2.8,2.8,0.3%,DET,3,2022
62,Chuba Hubbard,3,25,8.3,14,0,0,0,0,0,0.0,0,0,1,2.5,2.5,61.7%,CAR,3,2022
63,Joshua Kelley,1,-3,-3.0,0,0,0,2,2,6,3.0,0,0,1,2.3,2.3,0.0%,FA,3,2022
64,Trestan Ebner,7,23,3.3,7,0,0,0,1,0,0.0,0,0,1,2.3,2.3,0.0%,FA,3,2022
65,Patrick Ricard,0,0,0.0,0,0,0,1,1,12,12.0,0,0,1,2.2,2.2,0.1%,BAL,3,2022
66,Jerick McKinnon,7,20,2.9,6,0,0,0,1,0,0.0,0,0,1,2.0,2.0,0.1%,FA,3,2022
67,Darrell Henderson Jr.,4,17,4.3,7,0,0,0,1,0,0.0,0,0,1,1.7,1.7,5.0%,FA,3,2022
68,Chris Evans,0,0,0.0,0,0,0,1,1,4,4.0,0,0,1,1.4,1.4,0.0%,CIN,3,2022
69,David Montgomery,3,11,3.7,5,0,0,0,0,0,0.0,0,0,1,1.1,1.1,95.7%,DET,3,2022
70,Raheem Mostert,8,11,1.4,9,0,0,0,2,0,0.0,0,0,1,1.1,1.1,92.7%,MIA,3,2022
71,Avery Williams,1,9,9.0,9,0,0,0,0,0,0.0,0,0,1,0.9,0.9,0.0%,ATL,3,2022
72,Isiah Pacheco,3,9,3.0,5,0,0,0,0,0,0.0,0,0,1,0.9,0.9,99.9%,KC,3,2022
73,Travis Homer,1,7,7.0,7,0,0,0,0,0,0.0,0,0,1,0.7,0.7,0.0%,CHI,3,2022
74,Darrel Williams,1,7,7.0,7,0,0,0,1,0,0.0,0,0,1,0.7,0.7,0.0%,FA,3,2022
75,Jordan Mason,1,7,7.0,7,0,0,0,0,0,0.0,0,0,1,0.7,0.7,21.4%,SF,3,2022
76,Kenneth Gainwell,3,6,2.0,3,0,0,0,0,0,0.0,0,0,1,0.6,0.6,3.0%,PHI,3,2022
77,Jonathan Williams,1,6,6.0,6,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.0%,FA,3,2022
78,Matt Breida,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,FA,3,2022
79,Michael Burton,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,DEN,3,2022
80,JaMycal Hasty,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.2%,NE,3,2022
81,Jakob Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2022
82,Alec Ingold,1,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.1%,MIA,3,2022
83,Khari Blasingame,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CHI,3,2022
84,Jerome Ford,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,80.4%,CLE,3,2022
85,Zander Horvath,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2022
86,Rachaad White,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,99.0%,TB,3,2022
87,Hassan Haskins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,LAC,3,2022
88,Kene Nwangwu,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,3,2022
89,Mike Boone,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,CAR,3,2022
90,Justin Jackson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2022
91,Jason Cabinda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2022
92,Boston Scott,2,0,0.0,1,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,PIT,3,2022
93,Ameer Abdullah,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.4%,LV,3,2022
94,Dwayne Washington,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2022
