Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
35,Devin Singletary,13,42,3.2,8,0,0,3,4,28,9.3,0,0,1,10.0,10.0,87.8%,NYG,15,2022
36,Nick Chubb,21,99,4.7,18,0,0,0,2,0,0.0,0,0,1,9.9,9.9,83.5%,CLE,15,2022
37,Chuba Hubbard,4,10,2.5,3,0,0,3,3,57,19.0,0,0,1,9.7,9.7,61.7%,CAR,15,2022
38,Isiah Pacheco,15,86,5.7,18,0,0,1,1,11,11.0,0,1,1,8.7,8.7,99.9%,KC,15,2022
39,Zack Moss,24,81,3.4,11,0,0,0,1,0,0.0,0,0,1,8.1,8.1,85.3%,CIN,15,2022
40,Nyheim Hines,0,0,0.0,0,0,0,1,1,10,10.0,1,0,1,8.0,8.0,0.3%,CLE,15,2022
41,C.J. Ham,2,1,0.5,1,0,1,1,1,4,4.0,0,0,1,7.5,7.5,0.1%,MIN,15,2022
42,Pierre Strong Jr.,4,25,6.3,14,0,0,3,3,12,4.0,0,0,1,6.7,6.7,0.8%,CLE,15,2022
43,Royce Freeman,11,51,4.6,11,0,0,1,1,5,5.0,0,0,1,6.6,6.6,0.2%,FA,15,2022
44,Jordan Mason,4,64,16.0,55,1,0,0,0,0,0.0,0,0,1,6.4,6.4,21.4%,SF,15,2022
45,Gus Edwards,7,55,7.9,25,1,0,0,0,0,0.0,0,0,1,5.5,5.5,78.0%,LAC,15,2022
46,Rachaad White,11,38,3.5,7,0,0,1,2,5,5.0,0,0,1,5.3,5.3,99.0%,TB,15,2022
47,Travis Homer,1,5,5.0,5,0,0,4,4,25,6.3,0,1,1,5.0,5.0,0.0%,CHI,15,2022
48,Antonio Gibson,5,21,4.2,10,0,0,2,4,6,3.0,0,0,1,4.7,4.7,34.1%,NE,15,2022
49,Justin Jackson,6,16,2.7,4,0,0,1,2,15,15.0,0,0,1,4.1,4.1,0.0%,FA,15,2022
50,Michael Carter,4,15,3.8,6,0,0,1,1,16,16.0,0,0,1,4.1,4.1,0.3%,ARI,15,2022
51,Kareem Hunt,4,24,6.0,9,0,0,1,1,3,3.0,0,0,1,3.7,3.7,0.2%,FA,15,2022
52,Rex Burkhead,0,0,0.0,0,0,0,2,4,17,8.5,0,0,1,3.7,3.7,10.0%,FA,15,2022
53,Hassan Haskins,1,8,8.0,8,0,0,2,2,7,3.5,0,0,1,3.5,3.5,0.1%,LAC,15,2022
54,Ameer Abdullah,0,0,0.0,0,0,0,2,2,14,7.0,0,0,1,3.4,3.4,0.4%,LV,15,2022
55,Samaje Perine,7,24,3.4,9,0,0,1,1,0,0.0,0,0,1,3.4,3.4,2.1%,KC,15,2022
56,Kenneth Gainwell,3,5,1.7,3,0,0,2,2,9,4.5,0,0,1,3.4,3.4,3.0%,PHI,15,2022
57,Jamaal Williams,13,33,2.5,10,0,0,0,0,0,0.0,0,0,1,3.3,3.3,5.0%,NO,15,2022
58,Avery Williams,0,0,0.0,0,0,0,2,2,10,5.0,0,0,1,3.0,3.0,0.0%,ATL,15,2022
59,Justice Hill,1,3,3.0,3,0,0,1,1,15,15.0,0,0,1,2.8,2.8,3.1%,BAL,15,2022
60,JaMycal Hasty,1,13,13.0,13,0,0,1,1,2,2.0,0,0,1,2.5,2.5,0.2%,NE,15,2022
61,Zonovan Knight,13,23,1.8,5,0,0,0,0,0,0.0,0,0,1,2.3,2.3,0.0%,FA,15,2022
62,Jonathan Taylor,0,0,0.0,0,0,0,1,1,13,13.0,0,0,1,2.3,2.3,99.9%,IND,15,2022
63,Matt Breida,2,6,3.0,5,0,0,1,1,6,6.0,0,0,1,2.2,2.2,0.0%,FA,15,2022
64,Alec Ingold,1,2,2.0,2,0,0,1,2,7,7.0,0,0,1,1.9,1.9,0.1%,MIA,15,2022
65,Kevin Harris,5,19,3.8,11,0,0,0,0,0,0.0,0,0,1,1.9,1.9,0.0%,NE,15,2022
66,Miles Sanders,11,42,3.8,18,0,0,1,1,-13,-13.0,0,1,1,1.9,1.9,8.5%,CAR,15,2022
67,Patrick Taylor Jr.,4,15,3.8,6,0,0,0,0,0,0.0,0,0,1,1.5,1.5,0.0%,SF,15,2022
68,Demetric Felton Jr.,0,0,0.0,0,0,0,1,1,5,5.0,0,0,1,1.5,1.5,0.0%,FA,15,2022
69,Dare Ogunbowale,8,14,1.8,3,0,0,0,0,0,0.0,0,0,1,1.4,1.4,0.2%,HOU,15,2022
70,Adam Prentice,0,0,0.0,0,0,0,1,1,3,3.0,0,0,1,1.3,1.3,0.0%,NO,15,2022
71,D'Onta Foreman,10,9,0.9,5,0,0,0,0,0,0.0,0,0,1,0.9,0.9,2.4%,CLE,15,2022
72,Darrynton Evans,2,9,4.5,6,0,0,0,0,0,0.0,0,0,1,0.9,0.9,0.0%,BUF,15,2022
73,Kyren Williams,2,7,3.5,5,0,0,0,0,0,0.0,0,0,1,0.7,0.7,99.9%,LAR,15,2022
74,Ronald Jones II,1,6,6.0,6,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.0%,FA,15,2022
75,Zamir White,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,93.2%,LV,15,2022
76,Snoop Conner,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,FA,15,2022
77,Caleb Huntley,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,15,2022
78,Devine Ozigbo,2,2,1.0,4,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,15,2022
79,Derek Watt,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,15,2022
80,Alexander Mattison,2,1,0.5,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,7.9%,LV,15,2022
81,Ke'Shawn Vaughn,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,SF,15,2022
82,D'Ernest Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.4%,JAC,15,2022
83,Trayveon Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.3%,CIN,15,2022
84,Jakob Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2022
85,Khari Blasingame,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CHI,15,2022
86,Andrew Beck,1,1,1.0,1,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,GB,15,2022
87,Raheem Blackshear,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,CAR,15,2022
88,Troy Hairston II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,HOU,15,2022
89,Julius Chestnut,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,TEN,15,2022
90,Jerome Ford,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,80.4%,CLE,15,2022
91,Chris Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CIN,15,2022
92,Trestan Ebner,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2022
93,Keaontay Ingram,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,KC,15,2022
94,Gary Brightwell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CLE,15,2022
95,Kene Nwangwu,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,15,2022
96,Taiwan Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2022
97,Brandon Bolden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2022
98,Giovani Bernard,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2022
99,J.D. McKissic,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2022
100,Patrick Ricard,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,BAL,15,2022
101,Godwin Igwebuike,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2022
102,Jason Cabinda,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2022
103,Boston Scott,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,PIT,15,2022
104,Malcolm Brown,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2022
105,Tevin Coleman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,15,2022
106,Michael Burton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,DEN,15,2022
107,David Johnson,4,12,3.0,5,0,0,0,0,0,0.0,0,1,1,-0.8,-0.8,0.0%,FA,15,2022
