Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Zach Ertz,9,11,103,11.4,25,1,1,0,0,0,0,1,25.3,25.3,3.1%,WAS,9,2019
2,Noah Fant,3,4,115,38.3,75,2,1,0,0,0,0,1,20.5,20.5,19.4%,SEA,9,2019
3,George Kittle,6,8,79,13.2,30,2,1,0,0,0,0,1,19.9,19.9,99.1%,SF,9,2019
4,Jacob Hollister,4,6,37,9.3,22,1,2,0,0,0,0,1,19.7,19.7,0.0%,FA,9,2019
5,Mike Gesicki,6,6,95,15.8,34,1,0,0,0,0,0,1,15.5,15.5,3.0%,CIN,9,2019
6,Hunter Henry,7,10,84,12.0,19,0,0,0,0,0,0,1,15.4,15.4,19.0%,NE,9,2019
7,Vance McDonald,5,7,30,6.0,13,0,1,0,0,0,0,1,14.0,14.0,0.0%,FA,9,2019
8,Jason Witten,8,9,58,7.3,12,0,0,0,0,0,0,1,13.8,13.8,0.0%,FA,9,2019
9,Nick Boyle,5,5,27,5.4,8,0,1,0,0,0,0,1,13.7,13.7,0.0%,FA,9,2019
10,Travis Kelce,7,9,62,8.9,17,0,0,0,0,0,0,1,13.2,13.2,100.0%,KC,9,2019
11,Kyle Rudolph,3,5,23,7.7,15,0,1,0,0,0,0,1,11.3,11.3,0.0%,FA,9,2019
12,Blake Jarwin,1,1,42,42.0,42,1,1,0,0,0,0,1,11.2,11.2,4.0%,FA,9,2019
13,Jack Doyle,3,4,22,7.3,11,0,1,0,0,0,0,1,11.2,11.2,2.0%,FA,9,2019
14,Ryan Griffin,6,8,50,8.3,14,0,0,0,0,0,0,1,11.0,11.0,0.0%,FA,9,2019
15,Evan Engram,6,8,48,8.0,15,0,0,1,2,0,0,1,11.0,11.0,97.1%,JAC,9,2019
16,T.J. Hockenson,3,7,56,18.7,23,1,0,0,0,0,0,1,8.6,8.6,76.0%,MIN,9,2019
17,Seth DeValve,4,5,41,10.3,18,0,0,0,0,0,0,1,8.1,8.1,0.0%,FA,9,2019
18,Dallas Goedert,4,5,39,9.8,16,0,0,0,0,0,0,1,7.9,7.9,86.6%,PHI,9,2019
19,Irv Smith Jr.,4,6,33,8.3,21,1,0,0,0,0,0,1,7.3,7.3,0.1%,FA,9,2019
20,Foster Moreau,1,2,3,3.0,3,0,1,0,0,0,0,1,7.3,7.3,0.0%,NO,9,2019
21,Darren Waller,2,2,52,26.0,31,2,0,0,0,0,0,1,7.2,7.2,2.9%,FA,9,2019
22,Darren Fells,1,3,1,1.0,1,0,1,0,0,0,0,1,7.1,7.1,0.0%,FA,9,2019
23,Greg Olsen,3,6,40,13.3,23,1,0,0,0,0,0,1,7.0,7.0,7.0%,FA,9,2019
24,Ross Dwelley,4,4,29,7.3,11,0,0,0,0,0,0,1,6.9,6.9,0.0%,ATL,9,2019
25,Benjamin Watson,4,5,28,7.0,18,0,0,0,0,0,0,1,6.8,6.8,2.8%,FA,9,2019
26,Jimmy Graham,4,4,17,4.3,7,0,0,0,0,0,0,1,5.7,5.7,0.0%,FA,9,2019
27,Demetrius Harris,3,4,25,8.3,12,0,0,0,0,0,0,1,5.5,5.5,0.0%,FA,9,2019
28,Jordan Akins,3,3,24,8.0,12,0,0,0,0,0,0,1,5.4,5.4,0.1%,CLE,9,2019
29,Jonnu Smith,3,5,18,6.0,7,0,0,0,0,0,0,1,4.8,4.8,5.5%,MIA,9,2019
30,Mark Andrews,2,3,21,10.5,18,0,0,0,0,0,0,1,4.1,4.1,99.8%,BAL,9,2019
31,Luke Willson,2,2,20,10.0,16,0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,9,2019
32,Rhett Ellison,2,5,17,8.5,9,0,0,0,0,0,0,1,3.7,3.7,0.0%,FA,9,2019
33,Eric Ebron,2,2,16,8.0,9,0,0,0,0,0,0,1,3.6,3.6,0.0%,FA,9,2019
34,Hayden Hurst,2,2,15,7.5,8,0,0,0,0,0,0,1,3.5,3.5,2.2%,LAC,9,2019
35,Dawson Knox,2,2,14,7.0,8,0,0,0,0,0,0,1,3.4,3.4,3.6%,BUF,9,2019
36,Ricky Seals-Jones,2,2,12,6.0,7,0,0,0,0,0,0,1,3.2,3.2,0.0%,FA,9,2019
