Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Zach Ertz,9,13,91,10.1,30,2,2,0,0,0,0,1,30.1,30.1,3.1%,WAS,14,2019
2,Noah Fant,4,4,113,28.3,48,3,1,0,0,0,0,1,21.3,21.3,19.4%,SEA,14,2019
3,Jared Cook,2,2,64,32.0,38,2,2,0,0,0,0,1,20.4,20.4,0.0%,FA,14,2019
4,George Kittle,6,8,67,11.2,39,2,1,0,0,0,0,1,18.7,18.7,99.1%,SF,14,2019
5,Tyler Higbee,7,11,116,16.6,33,3,0,0,0,0,0,1,18.6,18.6,1.3%,LAR,14,2019
6,Travis Kelce,7,9,66,9.4,20,1,0,1,4,1,1,1,18.0,18.0,100.0%,KC,14,2019
7,Ian Thomas,5,10,57,11.4,19,0,1,0,0,0,0,1,16.7,16.7,0.0%,CAR,14,2019
8,Hayden Hurst,3,3,73,24.3,61,1,1,0,0,0,0,1,16.3,16.3,2.2%,LAC,14,2019
9,Cameron Brate,4,4,30,7.5,13,0,1,0,0,0,0,1,13.0,13.0,2.0%,FA,14,2019
10,Nick O'Leary,4,5,30,7.5,12,0,1,0,0,0,0,1,13.0,13.0,0.0%,FA,14,2019
11,Hunter Henry,2,4,39,19.5,30,1,1,0,0,0,0,1,11.9,11.9,19.0%,NE,14,2019
12,Jonnu Smith,3,4,29,9.7,17,0,1,0,0,0,0,1,11.9,11.9,5.5%,MIA,14,2019
13,O.J. Howard,4,5,73,18.3,33,2,0,0,0,0,0,1,11.3,11.3,0.0%,FA,14,2019
14,Darren Waller,6,6,72,12.0,25,1,0,0,0,0,1,1,11.2,11.2,2.9%,FA,14,2019
15,Blake Jarwin,6,7,50,8.3,12,0,0,0,0,0,0,1,11.0,11.0,4.0%,FA,14,2019
16,Foster Moreau,3,3,14,4.7,7,0,1,0,0,0,0,1,10.4,10.4,0.0%,NO,14,2019
17,Nick Boyle,2,3,10,5.0,7,0,1,0,0,0,0,1,9.0,9.0,0.0%,FA,14,2019
18,Jordan Akins,4,9,49,12.3,15,0,0,0,0,0,0,1,8.9,8.9,0.1%,CLE,14,2019
19,Tyler Eifert,4,4,49,12.3,17,0,0,0,0,0,0,1,8.9,8.9,0.0%,FA,14,2019
20,Jason Witten,5,7,37,7.4,14,0,0,0,0,0,0,1,8.7,8.7,0.0%,FA,14,2019
21,Joshua Perkins,5,5,37,7.4,13,0,0,0,0,0,0,1,8.7,8.7,0.0%,FA,14,2019
22,J.P. Holtz,3,3,56,18.7,30,1,0,0,0,0,0,1,8.6,8.6,0.0%,FA,14,2019
23,Josh Hill,2,3,4,2.0,3,0,1,0,0,0,0,1,8.4,8.4,0.0%,FA,14,2019
24,Virgil Green,1,1,14,14.0,14,0,1,0,0,0,0,1,8.4,8.4,0.0%,FA,14,2019
25,Robert Tonyan,1,1,12,12.0,12,0,1,0,0,0,0,1,8.2,8.2,0.0%,MIN,14,2019
26,Jimmy Graham,3,5,49,16.3,25,2,0,0,0,0,0,1,7.9,7.9,0.0%,FA,14,2019
27,Jeff Heuerman,1,1,8,8.0,8,0,1,0,0,0,0,1,7.8,7.8,0.0%,FA,14,2019
28,Jesper Horsted,4,4,36,9.0,14,0,0,0,0,0,0,1,7.6,7.6,0.0%,FA,14,2019
29,Charles Clay,1,1,5,5.0,5,0,1,0,0,0,0,1,7.5,7.5,0.0%,FA,14,2019
30,Jacob Hollister,4,6,34,8.5,19,0,0,0,0,0,0,1,7.4,7.4,0.0%,FA,14,2019
31,Dallas Goedert,3,6,41,13.7,28,1,0,0,0,0,0,1,7.1,7.1,86.6%,PHI,14,2019
32,MyCole Pruitt,1,1,42,42.0,42,1,0,0,0,0,0,1,5.2,5.2,0.0%,PIT,14,2019
33,Austin Hooper,2,6,32,16.0,18,0,0,0,0,0,0,1,5.2,5.2,0.2%,NE,14,2019
34,Irv Smith Jr.,3,4,21,7.0,13,0,0,0,0,0,0,1,5.1,5.1,0.1%,FA,14,2019
35,Anthony Firkser,1,1,39,39.0,39,1,0,0,0,0,0,1,4.9,4.9,0.0%,NYJ,14,2019
36,Dawson Knox,1,4,37,37.0,37,1,0,0,0,0,0,1,4.7,4.7,3.6%,BUF,14,2019
37,Jack Doyle,2,6,27,13.5,18,0,0,0,0,0,0,1,4.7,4.7,2.0%,FA,14,2019
38,Tyler Conklin,3,3,13,4.3,11,0,0,0,0,0,0,1,4.3,4.3,29.0%,NYJ,14,2019
39,Logan Thomas,2,4,21,10.5,11,0,0,0,0,0,0,1,4.1,4.1,0.1%,FA,14,2019
40,Andrew Beck,1,1,29,29.0,29,1,0,0,0,0,0,1,3.9,3.9,0.0%,GB,14,2019
41,Matt LaCosse,2,4,14,7.0,8,0,0,0,0,0,0,1,3.4,3.4,0.0%,FA,14,2019
42,Jesse James,1,2,23,23.0,23,1,0,0,0,0,0,1,3.3,3.3,0.0%,FA,14,2019
43,Ricky Seals-Jones,1,1,22,22.0,22,1,0,0,0,0,0,1,3.2,3.2,0.0%,FA,14,2019
44,Kyle Rudolph,2,2,11,5.5,8,0,0,0,0,0,0,1,3.1,3.1,0.0%,FA,14,2019
45,Kaden Smith,2,5,9,4.5,7,0,0,0,0,0,0,1,2.9,2.9,0.0%,FA,14,2019
46,Mark Andrews,1,3,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,99.8%,BAL,14,2019
47,Darren Fells,2,4,2,1.0,2,0,0,0,0,0,0,1,2.2,2.2,0.0%,FA,14,2019
48,Chris Manhertz,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,NYG,14,2019
49,Mo Alie-Cox,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.1%,IND,14,2019
50,Ryan Griffin,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,FA,14,2019
51,Benjamin Watson,1,3,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,2.8%,FA,14,2019
52,Daniel Brown,1,2,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,FA,14,2019
53,Mike Gesicki,1,5,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,3.0%,CIN,14,2019
54,Marcedes Lewis,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,CHI,14,2019
55,David Njoku,1,3,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,93.2%,CLE,14,2019
56,C.J. Uzomah,1,2,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,FA,14,2019
57,Troy Fumagalli,1,1,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.0%,FA,14,2019
58,Vance McDonald,1,1,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.0%,FA,14,2019
59,Isaac Nauta,1,1,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.0%,FA,14,2019
60,Durham Smythe,1,1,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,0.1%,MIA,14,2019
61,Ross Travis,1,1,1,1.0,1,0,0,0,0,0,0,1,1.1,1.1,0.0%,FA,14,2019
62,Clive Walford,0,0,0,0.0,0,0,0,0,4,0,0,1,0.4,0.4,0.0%,FA,14,2019
63,Charles Jones,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,14,2019
64,Matt Orzech,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,GB,14,2019
