Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Travis Kelce,7,10,92,13.1,31,2,1,0,0,0,0,1,22.2,22.2,100.0%,KC,11,2019
2,Ryan Griffin,5,5,109,21.8,45,2,1,0,0,0,0,1,21.9,21.9,0.0%,FA,11,2019
3,Zach Ertz,9,11,94,10.4,25,2,0,0,0,0,0,1,18.4,18.4,3.1%,WAS,11,2019
4,Kyle Rudolph,5,5,67,13.4,32,1,1,0,0,0,0,1,17.7,17.7,0.0%,FA,11,2019
5,Mark Andrews,4,4,75,18.8,51,1,1,0,0,0,0,1,17.5,17.5,99.8%,BAL,11,2019
6,Ross Dwelley,4,5,14,3.5,5,0,2,0,0,0,0,1,17.4,17.4,0.0%,ATL,11,2019
7,Cameron Brate,10,14,73,7.3,12,0,0,0,0,0,0,1,17.3,17.3,2.0%,FA,11,2019
8,Hunter Henry,6,9,69,11.5,16,0,0,0,0,0,0,1,14.9,14.9,19.0%,NE,11,2019
9,Darren Waller,5,7,78,15.6,32,2,0,1,-2,0,0,1,12.6,12.6,2.9%,FA,11,2019
10,Dallas Goedert,3,6,36,12.0,21,1,1,0,0,0,0,1,12.6,12.6,86.6%,PHI,11,2019
11,Jared Cook,2,2,33,16.5,30,1,1,0,0,0,0,1,11.3,11.3,0.0%,FA,11,2019
12,Dawson Knox,2,3,32,16.0,23,1,1,0,0,0,0,1,11.2,11.2,3.6%,BUF,11,2019
13,Irv Smith Jr.,3,3,20,6.7,10,0,1,0,0,0,0,1,11.0,11.0,0.1%,FA,11,2019
14,Greg Olsen,5,5,57,11.4,26,1,0,0,0,0,0,1,10.7,10.7,7.0%,FA,11,2019
15,Jeremy Sprinkle,2,3,16,8.0,15,0,1,0,0,0,0,1,9.6,9.6,0.0%,FA,11,2019
16,Noah Fant,4,10,60,15.0,31,1,0,2,-7,0,0,1,9.3,9.3,19.4%,SEA,11,2019
17,Daniel Brown,1,1,20,20.0,20,1,1,0,0,0,0,1,9.0,9.0,0.0%,FA,11,2019
18,Foster Moreau,2,2,8,4.0,6,0,1,0,0,0,0,1,8.8,8.8,0.0%,NO,11,2019
19,Jason Witten,5,7,33,6.6,11,0,0,0,0,0,0,1,8.3,8.3,0.0%,FA,11,2019
20,Benjamin Watson,3,4,52,17.3,22,1,0,0,0,0,0,1,8.2,8.2,2.8%,FA,11,2019
21,Stephen Carlson,1,1,8,8.0,8,0,1,0,0,0,0,1,7.8,7.8,0.0%,CHI,11,2019
22,Troy Fumagalli,1,3,3,3.0,3,0,1,0,0,0,0,1,7.3,7.3,0.0%,FA,11,2019
23,Eric Ebron,4,4,27,6.8,14,0,0,0,0,0,0,1,6.7,6.7,0.0%,FA,11,2019
24,Vance McDonald,3,7,33,11.0,22,1,0,0,0,0,0,1,6.3,6.3,0.0%,FA,11,2019
25,Blake Jarwin,2,2,38,19.0,23,1,0,0,0,0,0,1,5.8,5.8,4.0%,FA,11,2019
26,Mike Gesicki,4,6,18,4.5,10,0,0,0,0,0,0,1,5.8,5.8,3.0%,CIN,11,2019
27,Tyler Eifert,3,4,21,7.0,18,0,0,0,0,0,0,1,5.1,5.1,0.0%,FA,11,2019
28,Tyler Conklin,2,3,28,14.0,20,1,0,0,0,0,0,1,4.8,4.8,29.0%,NYJ,11,2019
29,Jaeden Graham,2,2,23,11.5,12,0,0,0,0,0,0,1,4.3,4.3,0.0%,FA,11,2019
30,Nick Boyle,2,3,20,10.0,13,0,0,0,0,0,0,1,4.0,4.0,0.0%,FA,11,2019
31,Hayden Hurst,2,2,16,8.0,12,0,0,0,0,0,0,1,3.6,3.6,2.2%,LAC,11,2019
32,Gerald Everett,1,1,20,20.0,20,1,0,0,0,0,0,1,3.0,3.0,0.8%,CHI,11,2019
33,Darren Fells,1,3,18,18.0,18,0,0,0,0,0,0,1,2.8,2.8,0.0%,FA,11,2019
34,Josh Hill,2,2,8,4.0,5,0,0,0,0,0,0,1,2.8,2.8,0.0%,FA,11,2019
35,C.J. Uzomah,2,5,5,2.5,3,0,0,0,0,0,0,1,2.5,2.5,0.0%,FA,11,2019
36,Jordan Akins,1,2,15,15.0,15,0,0,0,0,0,0,1,2.5,2.5,0.1%,CLE,11,2019
37,Matt LaCosse,2,2,3,1.5,7,0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,11,2019
38,Ben Koyack,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,11,2019
39,Virgil Green,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,FA,11,2019
40,Ben Braunecker,1,3,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,FA,11,2019
41,Nick Vannett,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,TEN,11,2019
42,T.J. Hockenson,1,2,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,76.0%,MIN,11,2019
43,Tyler Kroft,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,11,2019
44,Josh Oliver,1,2,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.1%,MIN,11,2019
45,Darrell Daniels,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,FA,11,2019
46,Hale Hentges,1,3,0,0.0,0,0,0,0,0,0,0,1,1.0,1.0,0.0%,FA,11,2019
47,Matt Orzech,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,GB,11,2019
48,Trevon Wesco,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2019
49,Andrew Beck,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,GB,11,2019
50,Deon Yelder,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2019
51,Garrett Celek,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,11,2019
