Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,George Kittle,6,8,70,11.7,22,1,1,1,18,0,0,1,20.8,20.8,99.1%,SF,5,2019
2,Gerald Everett,7,11,136,19.4,32,4,0,0,0,0,0,1,20.6,20.6,0.8%,CHI,5,2019
3,Zach Ertz,5,7,57,11.4,21,1,1,0,0,0,0,1,16.7,16.7,3.1%,WAS,5,2019
4,Darren Fells,2,2,20,10.0,12,0,2,0,0,0,0,1,16.0,16.0,0.0%,FA,5,2019
5,Jared Cook,4,6,41,10.3,16,0,1,0,0,0,0,1,14.1,14.1,0.0%,FA,5,2019
6,Austin Hooper,6,9,56,9.3,18,0,0,0,0,0,0,1,13.6,13.6,0.2%,NE,5,2019
7,Will Dissly,4,4,81,20.3,38,2,0,1,7,0,0,1,12.8,12.8,0.6%,LAC,5,2019
8,Ryan Izzo,2,2,39,19.5,29,1,1,0,0,0,0,1,11.9,11.9,0.0%,FA,5,2019
9,Travis Kelce,4,10,70,17.5,24,1,0,0,0,0,0,1,11.0,11.0,100.0%,KC,5,2019
10,Evan Engram,6,11,42,7.0,14,0,0,2,5,0,0,1,10.7,10.7,97.1%,JAC,5,2019
11,Mark Andrews,5,7,45,9.0,24,1,0,0,0,0,0,1,9.5,9.5,99.8%,BAL,5,2019
12,James O'Shaughnessy,3,4,57,19.0,35,1,0,0,0,0,0,1,8.7,8.7,0.0%,FA,5,2019
13,Foster Moreau,4,4,46,11.5,23,1,0,0,0,0,0,1,8.6,8.6,0.0%,NO,5,2019
14,Darren Waller,4,5,39,9.8,13,0,0,0,0,0,0,1,7.9,7.9,2.9%,FA,5,2019
15,Lee Smith,1,1,8,8.0,8,0,1,0,0,0,0,1,7.8,7.8,0.0%,FA,5,2019
16,Tyler Higbee,3,3,47,15.7,20,1,0,0,0,0,0,1,7.7,7.7,1.3%,LAR,5,2019
17,Hayden Hurst,4,4,32,8.0,13,0,0,0,0,0,0,1,7.2,7.2,2.2%,LAC,5,2019
18,Jimmy Graham,3,3,41,13.7,23,1,0,0,0,0,0,1,7.1,7.1,0.0%,FA,5,2019
19,Josh Hill,3,4,39,13.0,26,1,0,0,0,0,0,1,6.9,6.9,0.0%,FA,5,2019
20,Jonnu Smith,1,2,57,57.0,57,1,0,0,0,0,0,1,6.7,6.7,5.5%,MIA,5,2019
21,Vance McDonald,3,3,34,11.3,14,0,0,0,0,0,0,1,6.4,6.4,0.0%,FA,5,2019
22,Jason Witten,3,4,29,9.7,13,0,0,0,0,0,0,1,5.9,5.9,0.0%,FA,5,2019
23,Jack Doyle,3,3,19,6.3,9,0,0,0,0,0,0,1,4.9,4.9,2.0%,FA,5,2019
24,Trey Burton,3,3,16,5.3,11,0,0,0,0,0,0,1,4.6,4.6,0.0%,FA,5,2019
25,Derek Carrier,2,2,22,11.0,20,1,0,0,0,0,0,1,4.2,4.2,0.0%,FA,5,2019
26,Charles Clay,1,1,27,27.0,27,1,0,0,0,0,0,1,3.7,3.7,0.0%,FA,5,2019
27,Jeremy Sprinkle,2,3,17,8.5,11,0,0,0,0,0,0,1,3.7,3.7,0.0%,FA,5,2019
28,Marcedes Lewis,2,2,17,8.5,15,0,0,0,0,0,0,1,3.7,3.7,0.0%,CHI,5,2019
29,Jeff Heuerman,1,3,26,26.0,26,1,0,0,0,0,0,1,3.6,3.6,0.0%,FA,5,2019
30,C.J. Uzomah,2,2,16,8.0,8,0,0,0,0,0,0,1,3.6,3.6,0.0%,FA,5,2019
31,Tyler Eifert,2,4,14,7.0,7,0,0,0,0,0,0,1,3.4,3.4,0.0%,FA,5,2019
32,Robert Tonyan,1,1,23,23.0,23,1,0,0,0,0,0,1,3.3,3.3,0.0%,MIN,5,2019
33,Dawson Knox,2,5,12,6.0,7,0,0,0,0,0,0,1,3.2,3.2,3.6%,BUF,5,2019
34,Matt LaCosse,1,4,22,22.0,22,1,0,0,0,0,0,1,3.2,3.2,0.0%,FA,5,2019
35,Jordan Akins,1,1,21,21.0,21,1,0,0,0,0,0,1,3.1,3.1,0.1%,CLE,5,2019
36,J.P. Holtz,1,2,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,0.0%,FA,5,2019
37,Cameron Brate,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,2.0%,FA,5,2019
38,Dallas Goedert,1,3,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,86.6%,PHI,5,2019
39,O.J. Howard,1,2,10,10.0,10,0,0,0,0,0,0,1,2.0,2.0,0.0%,FA,5,2019
40,Mo Alie-Cox,1,2,10,10.0,10,0,0,0,0,0,0,1,2.0,2.0,0.1%,IND,5,2019
