Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Ryan Griffin,4,4,66,16.5,24,2,2,0,0,0,0,1,24.6,24.6,0.0%,FA,8,2019
2,Darren Fells,6,6,58,9.7,23,1,2,0,0,0,0,1,23.8,23.8,0.0%,FA,8,2019
3,Jonnu Smith,6,7,78,13.0,26,2,1,0,0,0,0,1,19.8,19.8,5.5%,MIA,8,2019
4,Austin Hooper,6,7,65,10.8,35,1,1,0,0,0,0,1,18.5,18.5,0.2%,NE,8,2019
5,Travis Kelce,4,8,63,15.8,29,1,1,0,0,0,0,1,16.3,16.3,100.0%,KC,8,2019
6,George Kittle,6,7,86,14.3,29,2,0,0,0,0,0,1,14.6,14.6,99.1%,SF,8,2019
7,Evan Engram,4,7,40,10.0,18,0,1,0,0,0,0,1,14.0,14.0,97.1%,JAC,8,2019
8,Tyler Eifert,6,9,74,12.3,27,1,0,0,0,0,0,1,13.4,13.4,0.0%,FA,8,2019
9,Charles Clay,3,3,88,29.3,47,2,0,0,0,0,0,1,11.8,11.8,0.0%,FA,8,2019
10,Demetrius Harris,2,3,33,16.5,21,1,1,0,0,0,0,1,11.3,11.3,0.0%,FA,8,2019
11,Dallas Goedert,3,5,22,7.3,10,0,1,0,0,0,0,1,11.2,11.2,86.6%,PHI,8,2019
12,Jack Doyle,4,5,61,15.3,19,0,0,0,0,0,0,1,10.1,10.1,2.0%,FA,8,2019
13,Darren Waller,2,8,11,5.5,8,0,1,0,0,0,0,1,9.1,9.1,2.9%,FA,8,2019
14,Hunter Henry,4,6,47,11.8,20,1,0,0,0,0,0,1,8.7,8.7,19.0%,NE,8,2019
15,Noah Fant,5,9,26,5.2,17,0,0,0,0,0,0,1,7.6,7.6,19.4%,SEA,8,2019
16,Anthony Firkser,3,5,43,14.3,23,1,0,0,0,0,0,1,7.3,7.3,0.0%,NYJ,8,2019
17,Josh Hill,3,5,39,13.0,29,1,0,0,0,0,0,1,6.9,6.9,0.0%,FA,8,2019
18,Cameron Brate,3,6,32,10.7,12,0,0,0,0,0,0,1,6.2,6.2,2.0%,FA,8,2019
19,Eric Ebron,3,4,26,8.7,12,0,0,0,0,0,0,1,5.6,5.6,0.0%,FA,8,2019
20,Tyler Kroft,2,4,32,16.0,20,1,0,0,0,0,0,1,5.2,5.2,0.0%,FA,8,2019
21,Irv Smith Jr.,3,3,21,7.0,11,0,0,0,0,0,0,1,5.1,5.1,0.1%,FA,8,2019
22,Jimmy Graham,3,5,20,6.7,11,0,0,0,0,0,0,1,5.0,5.0,0.0%,FA,8,2019
23,Vance McDonald,3,4,19,6.3,14,0,0,0,0,0,0,1,4.9,4.9,0.0%,FA,8,2019
24,Kyle Rudolph,3,3,17,5.7,7,0,0,0,0,0,0,1,4.7,4.7,0.0%,FA,8,2019
25,Dan Arnold,2,3,25,12.5,19,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,8,2019
26,Zach Ertz,2,4,20,10.0,18,0,0,0,0,0,0,1,4.0,4.0,3.1%,WAS,8,2019
27,Jacob Hollister,2,2,18,9.0,12,0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,8,2019
28,Benjamin Watson,1,1,26,26.0,26,1,0,0,0,0,0,1,3.6,3.6,2.8%,FA,8,2019
