Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Tyler Higbee,7,8,107,15.3,26,4,1,0,0,0,0,1,23.7,23.7,1.3%,LAR,13,2019
2,Jack Doyle,6,11,73,12.2,21,1,1,0,0,0,0,1,19.3,19.3,2.0%,FA,13,2019
3,Mike Gesicki,5,7,79,15.8,21,2,1,0,0,0,0,1,18.9,18.9,3.0%,CIN,13,2019
4,Jason Witten,6,8,42,7.0,9,0,1,0,0,0,0,1,18.2,18.2,0.0%,FA,13,2019
5,Darren Waller,7,9,100,14.3,24,1,0,0,0,0,0,1,17.0,17.0,2.9%,FA,13,2019
6,Kyle Rudolph,4,6,50,12.5,19,0,1,0,0,0,0,1,15.0,15.0,0.0%,FA,13,2019
7,Jaeden Graham,4,4,41,10.3,23,1,1,0,0,0,0,1,14.1,14.1,0.0%,FA,13,2019
8,Travis Kelce,5,9,90,18.0,47,1,0,0,0,0,0,1,14.0,14.0,100.0%,KC,13,2019
9,Mark Andrews,3,6,50,16.7,20,1,1,0,0,0,0,1,14.0,14.0,99.8%,BAL,13,2019
10,Kaden Smith,6,8,70,11.7,32,1,0,0,0,0,0,1,13.0,13.0,0.0%,FA,13,2019
11,Dallas Goedert,6,7,66,11.0,24,1,0,0,0,0,0,1,12.6,12.6,86.6%,PHI,13,2019
12,Jared Cook,3,6,85,28.3,40,2,0,0,0,0,0,1,11.5,11.5,0.0%,FA,13,2019
13,O.J. Howard,5,6,61,12.2,25,2,0,0,0,0,0,1,11.1,11.1,0.0%,FA,13,2019
14,Jacob Hollister,6,8,44,7.3,16,0,0,0,0,0,0,1,10.4,10.4,0.0%,FA,13,2019
15,Darren Fells,2,3,23,11.5,13,0,1,0,0,0,0,1,10.3,10.3,0.0%,FA,13,2019
16,C.J. Uzomah,5,6,51,10.2,16,0,0,0,0,0,0,1,10.1,10.1,0.0%,FA,13,2019
17,Derek Carrier,2,2,10,5.0,6,0,1,0,0,0,0,1,9.0,9.0,0.0%,FA,13,2019
18,Jesper Horsted,1,1,18,18.0,18,0,1,0,0,0,0,1,8.8,8.8,0.0%,FA,13,2019
19,Ryan Griffin,5,7,30,6.0,9,0,0,0,0,0,0,1,8.0,8.0,0.0%,FA,13,2019
20,T.J. Hockenson,6,11,18,3.0,9,0,0,0,0,0,0,1,7.8,7.8,76.0%,MIN,13,2019
21,Marcedes Lewis,1,2,1,1.0,1,0,1,0,0,0,0,1,7.1,7.1,0.0%,CHI,13,2019
22,Ian Thomas,4,4,24,6.0,13,0,0,0,0,0,0,1,6.4,6.4,0.0%,CAR,13,2019
23,Jeremy Sprinkle,2,4,36,18.0,23,1,0,0,0,0,0,1,5.6,5.6,0.0%,FA,13,2019
24,Zach Ertz,3,6,24,8.0,12,0,0,0,0,0,0,1,5.4,5.4,3.1%,WAS,13,2019
25,Greg Olsen,3,3,22,7.3,8,0,0,0,0,0,0,1,5.2,5.2,7.0%,FA,13,2019
26,Anthony Firkser,3,4,22,7.3,13,0,0,0,0,0,0,1,5.2,5.2,0.0%,NYJ,13,2019
27,Hayden Hurst,3,4,21,7.0,10,0,0,0,0,0,0,1,5.1,5.1,2.2%,LAC,13,2019
28,Vance McDonald,3,3,21,7.0,12,0,0,0,0,0,0,1,5.1,5.1,0.0%,FA,13,2019
29,Charles Clay,2,2,29,14.5,23,1,0,0,0,0,0,1,4.9,4.9,0.0%,FA,13,2019
30,Stephen Carlson,2,2,28,14.0,21,1,0,0,0,0,0,1,4.8,4.8,0.0%,CHI,13,2019
31,Dawson Knox,3,4,17,5.7,9,0,0,0,0,0,0,1,4.7,4.7,3.6%,BUF,13,2019
32,Jeff Heuerman,3,5,15,5.0,7,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,13,2019
33,Matt LaCosse,1,2,24,24.0,24,1,0,0,0,0,0,1,3.4,3.4,0.0%,FA,13,2019
34,George Kittle,2,4,17,8.5,13,0,0,1,-3,0,0,1,3.4,3.4,99.1%,SF,13,2019
35,Durham Smythe,2,3,13,6.5,7,0,0,0,0,0,0,1,3.3,3.3,0.1%,MIA,13,2019
36,Demetrius Harris,1,4,23,23.0,23,1,0,0,0,0,0,1,3.3,3.3,0.0%,FA,13,2019
37,Benjamin Watson,1,1,23,23.0,23,1,0,0,0,0,0,1,3.3,3.3,2.8%,FA,13,2019
38,Ross Travis,2,3,31,15.5,25,1,0,0,0,0,1,1,3.1,3.1,0.0%,FA,13,2019
39,Hunter Henry,2,3,10,5.0,5,0,0,0,0,0,0,1,3.0,3.0,19.0%,NE,13,2019
40,Jordan Akins,1,1,19,19.0,19,0,0,0,0,0,0,1,2.9,2.9,0.1%,CLE,13,2019
41,Blake Jarwin,2,3,9,4.5,10,0,0,0,0,0,0,1,2.9,2.9,4.0%,FA,13,2019
42,Tyler Conklin,2,2,8,4.0,5,0,0,0,0,0,0,1,2.8,2.8,29.0%,NYJ,13,2019
43,Jimmy Graham,1,1,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,0.0%,FA,13,2019
44,Foster Moreau,1,1,15,15.0,15,0,0,0,0,0,0,1,2.5,2.5,0.0%,NO,13,2019
45,Tyler Eifert,1,2,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,FA,13,2019
46,Andrew Beck,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,GB,13,2019
47,Jonnu Smith,2,2,0,0.0,2,0,0,0,0,0,0,1,2.0,2.0,5.5%,MIA,13,2019
48,Daniel Brown,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,13,2019
49,Nick Vannett,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,TEN,13,2019
50,Nick O'Leary,1,4,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,13,2019
51,Irv Smith Jr.,1,3,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.1%,FA,13,2019
52,Noah Fant,1,3,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,19.4%,SEA,13,2019
53,Cameron Brate,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,2.0%,FA,13,2019
54,Nick Boyle,1,2,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,FA,13,2019
55,Josh Hill,1,2,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,0.0%,FA,13,2019
56,Matt Orzech,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,GB,13,2019
57,Charles Jones,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
58,Carson Meier,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
59,Trevon Wesco,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
60,Isaac Nauta,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
61,Jace Sternberger,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
62,Hale Hentges,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
63,Garrett Celek,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
64,Lance Kendricks,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
65,Lee Smith,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
66,Virgil Green,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
67,Logan Thomas,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,FA,13,2019
68,Clark Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
69,Mason Schreck,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
70,Mo Alie-Cox,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,IND,13,2019
71,Darrell Daniels,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
72,Ricky Seals-Jones,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
73,Johnny Mundt,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,3.5%,MIN,13,2019
74,Robert Tonyan,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,MIN,13,2019
75,Tyrone Swoopes,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
76,Zach Wood,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NO,13,2019
77,Joshua Perkins,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
78,Jason Vander Laan,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
79,Taysom Hill,2,2,12,6.0,9,0,1,2,33,1,0,1,0.0,0.0,45.9%,NO,13,2019
80,Tanner Hudson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,CIN,13,2019
81,Ross Dwelley,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,ATL,13,2019
82,N'Keal Harry,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,MIN,13,2019
83,Troy Fumagalli,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
84,Dalton Schultz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,79.8%,HOU,13,2019
85,Jordan Thomas,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
86,J.P. Holtz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
87,Scott Simonson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
88,Kyle Nelson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
89,Maxx Williams,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
90,Clive Walford,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
91,Ben Koyack,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
92,Jesse James,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
93,Tyler Kroft,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
94,MyCole Pruitt,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,PIT,13,2019
95,Matt Lengel,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
96,Chris Manhertz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,13,2019
97,Blake Bell,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
98,Patrick Scales,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,13,2019
99,James Winchester,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,KC,13,2019
100,Tyler Ott,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WAS,13,2019
101,Beau Brinkley,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,FA,13,2019
