Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Mark Andrews,8,9,112,14.0,28,3,1,0,0,0,0,1,25.2,25.2,99.8%,BAL,2,2019
2,Travis Kelce,7,9,107,15.3,34,2,1,0,0,0,0,1,23.7,23.7,100.0%,KC,2,2019
3,Vance McDonald,7,7,38,5.4,8,0,2,0,0,0,0,1,22.8,22.8,0.0%,FA,2,2019
4,Will Dissly,5,5,50,10.0,14,0,2,0,0,0,0,1,22.0,22.0,0.6%,LAC,2,2019
5,Zach Ertz,8,16,72,9.0,16,0,0,0,0,0,0,1,17.2,17.2,3.1%,WAS,2,2019
6,Greg Olsen,6,9,110,18.3,41,2,0,0,0,0,0,1,17.0,17.0,7.0%,FA,2,2019
7,Jason Witten,4,4,25,6.3,18,0,1,0,0,0,0,1,12.5,12.5,0.0%,FA,2,2019
8,Darren Waller,6,7,63,10.5,16,0,0,0,0,0,0,1,12.3,12.3,2.9%,FA,2,2019
9,Eric Ebron,3,4,25,8.3,13,0,1,0,0,0,0,1,11.5,11.5,0.0%,FA,2,2019
10,Evan Engram,6,8,48,8.0,33,1,0,0,0,0,0,1,10.8,10.8,97.1%,JAC,2,2019
11,Tyler Eifert,3,5,9,3.0,8,0,1,0,0,0,0,1,9.9,9.9,0.0%,FA,2,2019
12,George Kittle,3,3,54,18.0,36,1,0,0,0,0,0,1,8.4,8.4,99.1%,SF,2,2019
13,Delanie Walker,4,6,39,9.8,15,0,0,0,0,0,0,1,7.9,7.9,0.1%,FA,2,2019
14,Austin Hooper,4,6,34,8.5,14,0,0,0,0,0,0,1,7.4,7.4,0.2%,NE,2,2019
15,Noah Fant,4,4,33,8.3,24,1,0,0,0,0,0,1,7.3,7.3,19.4%,SEA,2,2019
16,Hayden Hurst,1,1,1,1.0,1,0,1,0,0,0,0,1,7.1,7.1,2.2%,LAC,2,2019
17,James O'Shaughnessy,4,4,28,7.0,10,0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,2,2019
18,Derek Carrier,3,5,33,11.0,25,1,0,0,0,0,0,1,6.3,6.3,0.0%,FA,2,2019
19,Jeff Heuerman,4,5,21,5.3,8,0,0,0,0,0,0,1,6.1,6.1,0.0%,FA,2,2019
20,Vernon Davis,3,4,29,9.7,15,0,0,0,0,0,0,1,5.9,5.9,1.6%,FA,2,2019
21,Adam Shaheen,3,3,24,8.0,9,0,0,0,0,0,0,1,5.4,5.4,0.0%,FA,2,2019
22,Matt LaCosse,2,2,33,16.5,23,1,0,0,0,0,0,1,5.3,5.3,0.0%,FA,2,2019
23,Gerald Everett,3,4,21,7.0,11,0,0,1,0,0,0,1,5.1,5.1,0.8%,CHI,2,2019
24,Jesse James,3,4,18,6.0,7,0,0,0,0,0,0,1,4.8,4.8,0.0%,FA,2,2019
25,Jared Cook,2,7,25,12.5,18,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,2,2019
26,Jordan Akins,2,3,25,12.5,16,0,0,0,0,0,0,1,4.5,4.5,0.1%,CLE,2,2019
27,Drew Sample,2,3,25,12.5,21,1,0,0,0,0,0,1,4.5,4.5,0.1%,CIN,2,2019
28,Ben Braunecker,2,3,24,12.0,18,0,0,0,0,0,0,1,4.4,4.4,0.0%,FA,2,2019
29,Geoff Swaim,3,4,14,4.7,9,0,0,0,0,0,0,1,4.4,4.4,0.0%,FA,2,2019
30,Tyler Higbee,2,3,21,10.5,18,0,0,0,0,0,0,1,4.1,4.1,1.3%,LAR,2,2019
31,Jack Doyle,2,3,21,10.5,13,0,0,0,0,0,0,1,4.1,4.1,2.0%,FA,2,2019
32,Kyle Rudolph,3,4,9,3.0,5,0,0,0,0,0,0,1,3.9,3.9,0.0%,FA,2,2019
33,Durham Smythe,1,1,24,24.0,24,1,0,0,0,0,0,1,3.4,3.4,0.1%,MIA,2,2019
34,Blake Jarwin,1,1,22,22.0,22,1,0,0,0,0,0,1,3.2,3.2,4.0%,FA,2,2019
35,Maxx Williams,1,1,21,21.0,21,1,0,0,0,0,0,1,3.1,3.1,0.0%,FA,2,2019
36,Cameron Brate,2,2,10,5.0,5,0,0,0,0,0,0,1,3.0,3.0,2.0%,FA,2,2019
37,Dawson Knox,1,4,18,18.0,18,0,0,0,0,0,0,1,2.8,2.8,3.6%,BUF,2,2019
38,Trey Burton,2,3,5,2.5,5,0,0,0,0,0,0,1,2.5,2.5,0.0%,FA,2,2019
39,Nick Boyle,1,3,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,0.0%,FA,2,2019
40,Nick Vannett,1,1,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,TEN,2,2019
41,Jeremy Sprinkle,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,FA,2,2019
42,Mike Gesicki,1,2,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,3.0%,CIN,2,2019
43,Darren Fells,1,3,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,2,2019
44,Virgil Green,1,2,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,2,2019
45,Lee Smith,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,FA,2,2019
46,Rhett Ellison,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,FA,2,2019
47,T.J. Hockenson,1,3,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,76.0%,MIN,2,2019
48,Logan Thomas,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.1%,FA,2,2019
49,Troy Fumagalli,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,FA,2,2019
50,Nick O'Leary,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,2,2019
51,Charles Clay,1,2,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,2,2019
52,Demetrius Harris,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,FA,2,2019
53,Luke Stocker,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,FA,2,2019
54,Irv Smith Jr.,1,2,-1,-1.0,0,0,0,0,0,0,0,1,0.9,0.9,0.1%,FA,2,2019
55,Matt Orzech,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,GB,2,2019
56,Andrew Beck,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,GB,2,2019
57,Trevon Wesco,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2019
58,Foster Moreau,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NO,2,2019
59,Xavier Grimble,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2019
60,Levine Toilolo,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2019
61,Ryan Griffin,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2019
62,Clark Harris,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2019
63,Jimmy Graham,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2019
64,Marcedes Lewis,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,2,2019
65,Ricky Seals-Jones,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2019
66,Anthony Firkser,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYJ,2,2019
67,Mo Alie-Cox,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,IND,2,2019
68,Sean Culkin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2019
69,Pharaoh Brown,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SEA,2,2019
70,Taysom Hill,2,3,16,8.0,9,0,0,0,0,0,0,1,0.0,0.0,45.9%,NO,2,2019
71,Cethan Carter,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2019
72,Robert Tonyan,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,MIN,2,2019
73,Antony Auclair,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2019
74,Jonnu Smith,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,5.5%,MIA,2,2019
75,David Njoku,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,93.2%,CLE,2,2019
76,O.J. Howard,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2019
77,Ross Dwelley,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,ATL,2,2019
78,Tommy Sweeney,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2019
79,Jaeden Graham,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2019
80,Dalton Schultz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,79.8%,HOU,2,2019
81,Ian Thomas,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CAR,2,2019
82,Tyler Conklin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,29.0%,NYJ,2,2019
83,Ryan Izzo,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2019
84,Zach Wood,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NO,2,2019
85,MyCole Pruitt,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,PIT,2,2019
86,Blake Bell,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2019
87,Chris Manhertz,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,2,2019
88,C.J. Uzomah,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2019
89,Josh Hill,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2019
90,Seth DeValve,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2019
91,Bronson Kaufusi,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2019
92,Eric Tomlinson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,LAC,2,2019
93,Daniel Brown,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2019
94,Patrick Scales,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,2,2019
95,Tyler Ott,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WAS,2,2019
96,James Winchester,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,KC,2,2019
97,Beau Brinkley,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,FA,2,2019
