Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Mark Andrews,6,9,93,15.5,39,2,2,0,0,0,0,1,27.3,27.3,99.8%,BAL,16,2019
2,Mike Gesicki,6,12,82,13.7,31,1,2,0,0,0,0,1,26.2,26.2,3.0%,CIN,16,2019
3,Dallas Goedert,9,12,91,10.1,22,1,1,0,0,0,0,1,24.1,24.1,86.6%,PHI,16,2019
4,Jared Cook,3,4,84,28.0,61,1,2,0,0,0,0,1,23.4,23.4,0.0%,FA,16,2019
5,Kaden Smith,6,8,35,5.8,10,0,2,0,0,0,0,1,21.5,21.5,0.0%,FA,16,2019
6,Travis Kelce,8,9,74,9.3,13,0,1,0,0,0,0,1,21.4,21.4,100.0%,KC,16,2019
7,Tyler Higbee,9,11,104,11.6,20,1,0,0,0,0,0,1,19.4,19.4,1.3%,LAR,16,2019
8,George Kittle,5,8,79,15.8,36,1,1,0,0,0,0,1,18.9,18.9,99.1%,SF,16,2019
9,Tyler Eifert,4,8,57,14.3,25,1,1,0,0,0,0,1,17.7,17.7,0.0%,FA,16,2019
10,Jonnu Smith,3,4,63,21.0,41,1,1,0,0,0,0,1,15.3,15.3,5.5%,MIA,16,2019
11,Austin Hooper,7,9,82,11.7,31,2,0,0,0,0,0,1,15.2,15.2,0.2%,NE,16,2019
12,C.J. Uzomah,4,4,37,9.3,17,0,1,0,0,0,0,1,13.7,13.7,0.0%,FA,16,2019
13,Jacob Hollister,5,6,64,12.8,20,1,0,0,0,0,0,1,11.4,11.4,0.0%,FA,16,2019
14,Hale Hentges,2,2,28,14.0,22,1,1,0,0,0,0,1,10.8,10.8,0.0%,FA,16,2019
15,Hunter Henry,5,7,45,9.0,17,0,0,0,0,0,0,1,9.5,9.5,19.0%,NE,16,2019
16,Matt LaCosse,1,1,8,8.0,8,0,1,0,0,0,0,1,7.8,7.8,0.0%,FA,16,2019
17,Darren Waller,4,4,37,9.3,20,1,0,0,0,0,0,1,7.7,7.7,2.9%,FA,16,2019
18,O.J. Howard,3,7,46,15.3,18,0,0,0,0,0,0,1,7.6,7.6,0.0%,FA,16,2019
19,Seth DeValve,3,6,45,15.0,20,1,0,0,0,0,0,1,7.5,7.5,0.0%,FA,16,2019
20,Demetrius Harris,1,3,1,1.0,1,0,1,0,0,0,0,1,7.1,7.1,0.0%,FA,16,2019
21,Zach Ertz,4,6,28,7.0,10,0,0,0,0,0,0,1,6.8,6.8,3.1%,WAS,16,2019
22,Darren Fells,3,3,27,9.0,17,0,0,0,0,0,0,1,5.7,5.7,0.0%,FA,16,2019
23,Maxx Williams,2,2,36,18.0,28,1,0,0,0,0,0,1,5.6,5.6,0.0%,FA,16,2019
24,Nick Boyle,3,4,24,8.0,16,0,0,0,0,0,0,1,5.4,5.4,0.0%,FA,16,2019
25,Greg Olsen,2,5,33,16.5,28,1,0,0,0,0,0,1,5.3,5.3,7.0%,FA,16,2019
26,Ian Thomas,3,3,16,5.3,7,0,0,0,0,0,0,1,4.6,4.6,0.0%,CAR,16,2019
27,Benjamin Watson,3,3,15,5.0,7,0,0,0,0,0,0,1,4.5,4.5,2.8%,FA,16,2019
28,Dawson Knox,1,4,33,33.0,33,1,0,0,0,0,0,1,4.3,4.3,3.6%,BUF,16,2019
29,Trevon Wesco,1,1,32,32.0,32,1,0,0,0,0,0,1,4.2,4.2,0.0%,FA,16,2019
