Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,George Kittle,13,17,134,10.3,21,2,0,0,0,0,0,1,26.4,26.4,99.1%,SF,15,2019
2,Travis Kelce,11,13,142,12.9,21,1,0,0,0,0,0,1,25.2,25.2,100.0%,KC,15,2019
3,Tyler Higbee,12,14,111,9.3,26,1,0,0,0,0,0,1,23.1,23.1,1.3%,LAR,15,2019
4,Darren Waller,8,10,122,15.3,36,2,0,0,0,0,0,1,20.2,20.2,2.9%,FA,15,2019
5,Zach Ertz,5,10,61,12.2,27,1,1,0,0,0,0,1,17.1,17.1,3.1%,WAS,15,2019
6,Jonnu Smith,5,5,60,12.0,23,1,0,1,57,0,0,1,16.7,16.7,5.5%,MIA,15,2019
7,Ricky Seals-Jones,3,4,29,9.7,26,1,2,0,0,0,1,1,15.9,15.9,0.0%,FA,15,2019
8,Mark Andrews,4,7,52,13.0,36,1,1,0,0,0,0,1,15.2,15.2,99.8%,BAL,15,2019
9,Jason Witten,4,5,36,9.0,19,0,1,0,0,0,0,1,13.6,13.6,0.0%,FA,15,2019
10,Dallas Goedert,5,6,55,11.0,20,1,0,0,0,0,0,1,10.5,10.5,86.6%,PHI,15,2019
11,Jared Cook,4,4,54,13.5,20,1,0,0,0,0,0,1,9.4,9.4,0.0%,FA,15,2019
12,Cethan Carter,2,2,13,6.5,8,0,1,0,0,0,0,1,9.3,9.3,0.0%,FA,15,2019
13,Nick Vannett,5,6,40,8.0,13,0,0,0,0,0,0,1,9.0,9.0,0.0%,TEN,15,2019
14,Irv Smith Jr.,2,3,8,4.0,7,0,1,0,0,0,0,1,8.8,8.8,0.1%,FA,15,2019
15,Mike Gesicki,4,8,47,11.8,24,1,0,0,0,0,0,1,8.7,8.7,3.0%,CIN,15,2019
16,O.J. Howard,4,7,46,11.5,25,1,0,0,0,0,0,1,8.6,8.6,0.0%,FA,15,2019
17,Tyler Kroft,1,1,14,14.0,14,0,1,0,0,0,0,1,8.4,8.4,0.0%,FA,15,2019
18,Kyle Rudolph,3,3,48,16.0,22,2,0,0,0,0,0,1,7.8,7.8,0.0%,FA,15,2019
19,Noah Fant,2,3,56,28.0,43,1,0,0,0,0,0,1,7.6,7.6,19.4%,SEA,15,2019
20,Dan Arnold,1,1,6,6.0,6,0,1,0,0,0,0,1,7.6,7.6,0.0%,FA,15,2019
21,Josh Hill,1,1,5,5.0,5,0,1,0,0,0,0,1,7.5,7.5,0.0%,FA,15,2019
22,Tyler Eifert,3,5,44,14.7,24,1,0,0,0,0,0,1,7.4,7.4,0.0%,FA,15,2019
23,Kaden Smith,3,3,38,12.7,27,1,0,0,0,0,0,1,6.8,6.8,0.0%,FA,15,2019
24,Cameron Brate,3,7,33,11.0,16,0,0,0,0,0,0,1,6.3,6.3,2.0%,FA,15,2019
25,Blake Bell,2,2,41,20.5,30,1,0,0,0,0,0,1,6.1,6.1,0.0%,FA,15,2019
26,Jesse James,3,5,31,10.3,13,0,0,0,0,0,0,1,6.1,6.1,0.0%,FA,15,2019
27,Blake Jarwin,2,3,40,20.0,20,2,0,0,0,0,0,1,6.0,6.0,4.0%,FA,15,2019
28,Clive Walford,2,4,34,17.0,19,0,0,0,0,0,0,1,5.4,5.4,0.0%,FA,15,2019
29,Jacob Hollister,3,3,23,7.7,8,0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,15,2019
30,Matt LaCosse,3,3,22,7.3,14,0,0,0,0,0,0,1,5.2,5.2,0.0%,FA,15,2019
31,Austin Hooper,3,6,20,6.7,9,0,0,0,0,0,0,1,5.0,5.0,0.2%,NE,15,2019
32,Ian Thomas,2,3,23,11.5,12,0,0,0,0,0,0,1,4.3,4.3,0.0%,CAR,15,2019
33,Seth DeValve,2,2,23,11.5,12,0,0,0,0,0,0,1,4.3,4.3,0.0%,FA,15,2019
34,Jack Doyle,2,5,21,10.5,11,0,0,0,0,0,0,1,4.1,4.1,2.0%,FA,15,2019
35,Johnny Mundt,2,3,15,7.5,9,0,0,0,0,0,0,1,3.5,3.5,3.5%,MIN,15,2019
36,Jeremy Sprinkle,2,2,13,6.5,7,0,0,0,0,0,0,1,3.3,3.3,0.0%,FA,15,2019
37,Andrew Beck,2,3,13,6.5,10,0,0,0,0,0,0,1,3.3,3.3,0.0%,GB,15,2019
38,Hunter Henry,2,2,29,14.5,24,1,0,0,0,0,1,1,2.9,2.9,19.0%,NE,15,2019
39,Hayden Hurst,1,2,19,19.0,19,0,0,0,0,0,0,1,2.9,2.9,2.2%,LAC,15,2019
40,Charles Clay,1,2,18,18.0,18,0,0,0,0,0,0,1,2.8,2.8,0.0%,FA,15,2019
41,Jordan Akins,2,2,7,3.5,5,0,0,0,0,0,0,1,2.7,2.7,0.1%,CLE,15,2019
42,Tanner Hudson,1,1,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,0.1%,CIN,15,2019
