Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT.1,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Daniel Jones,26,37,70.3,321,8.7,2,1,3,9,59,1,0,1,31.7,31.7,7.4%,NYG,2,2023
2,Kirk Cousins,31,44,70.5,364,8.3,4,0,2,0,0,0,1,1,28.6,28.6,64.2%,ATL,2,2023
3,Russell Wilson,18,32,56.3,308,9.6,3,1,7,6,56,0,1,1,26.9,26.9,6.9%,PIT,2,2023
4,Jalen Hurts,18,23,78.3,193,8.4,1,1,4,12,35,2,0,1,26.2,26.2,99.9%,PHI,2,2023
5,Joshua Dobbs,21,31,67.7,228,7.4,1,0,0,3,41,1,0,1,25.2,25.2,0.2%,SF,2,2023
6,Jared Goff,28,35,80.0,323,9.2,3,1,2,0,0,0,0,1,23.9,23.9,73.4%,DET,2,2023
7,Josh Allen,31,37,83.8,274,7.4,3,0,2,3,7,0,0,1,23.7,23.7,100.0%,BUF,2,2023
8,Geno Smith,32,41,78.0,328,8.0,2,0,1,3,20,0,0,1,23.1,23.1,21.9%,SEA,2,2023
9,Lamar Jackson,24,33,72.7,237,7.2,2,0,0,12,54,0,0,1,22.9,22.9,99.9%,BAL,2,2023
10,Desmond Ridder,19,32,59.4,237,7.4,1,1,1,10,39,1,0,1,22.4,22.4,0.1%,ARI,2,2023
11,Patrick Mahomes II,29,41,70.7,305,7.4,2,1,1,7,30,0,0,1,22.2,22.2,99.9%,KC,2,2023
12,Justin Herbert,27,41,65.9,305,7.4,2,0,3,1,0,0,0,1,22.2,22.2,65.1%,LAC,2,2023
13,C.J. Stroud,30,47,63.8,384,8.2,2,0,6,3,1,0,1,1,21.5,21.5,99.3%,HOU,2,2023
14,Sam Howell,27,39,69.2,299,7.7,2,0,4,2,13,0,0,1,21.3,21.3,0.7%,SEA,2,2023
15,Ryan Tannehill,20,24,83.3,246,10.3,1,0,5,1,12,1,0,1,21.0,21.0,0.1%,FA,2,2023
16,Jordan Love,14,25,56.0,151,6.0,3,0,1,2,23,0,0,1,20.3,20.3,95.3%,GB,2,2023
17,Dak Prescott,31,38,81.6,255,6.7,2,0,1,6,14,0,0,1,19.6,19.6,96.3%,DAL,2,2023
18,Baker Mayfield,26,34,76.5,317,9.3,1,0,0,6,17,0,0,1,18.4,18.4,31.7%,TB,2,2023
19,Anthony Richardson,6,10,60.0,56,5.6,0,0,0,3,35,2,0,1,17.7,17.7,98.3%,IND,2,2023
20,Justin Fields,16,29,55.2,211,7.3,1,2,6,4,3,1,0,1,16.7,16.7,6.0%,PIT,2,2023
21,Joe Burrow,27,41,65.9,222,5.4,2,1,1,1,5,0,0,1,16.4,16.4,98.2%,CIN,2,2023
22,Matthew Stafford,34,55,61.8,307,5.6,1,2,1,4,17,0,0,1,16.0,16.0,49.9%,LAR,2,2023
23,Brock Purdy,17,25,68.0,206,8.2,0,0,1,3,5,1,0,1,14.7,14.7,92.4%,SF,2,2023
24,Mac Jones,31,42,73.8,231,5.5,1,1,4,5,25,0,0,1,14.7,14.7,0.1%,JAC,2,2023
25,Bryce Young,22,33,66.7,153,4.6,1,0,4,2,34,0,1,1,13.5,13.5,10.1%,CAR,2,2023
26,Tua Tagovailoa,21,30,70.0,249,8.3,1,1,1,4,3,0,0,1,13.3,13.3,80.1%,MIA,2,2023
27,Deshaun Watson,22,40,55.0,235,5.9,1,1,6,6,22,0,2,1,12.6,12.6,38.9%,CLE,2,2023
28,Zach Wilson,12,27,44.4,170,6.3,1,3,3,5,36,0,0,1,11.4,11.4,0.1%,DEN,2,2023
29,Kenny Pickett,15,30,50.0,222,7.4,1,1,2,4,-6,0,0,1,11.3,11.3,0.2%,PHI,2,2023
30,Gardner Minshew II,19,23,82.6,171,7.4,1,0,0,2,3,0,0,1,11.1,11.1,3.9%,LV,2,2023
31,Jimmy Garoppolo,16,24,66.7,185,7.7,1,2,0,1,1,0,0,1,9.5,9.5,0.1%,LAR,2,2023
32,Trevor Lawrence,22,41,53.7,216,5.3,0,0,4,5,26,0,1,1,9.2,9.2,66.9%,JAC,2,2023
33,Derek Carr,21,36,58.3,228,6.3,0,1,4,3,-4,0,0,1,7.7,7.7,7.1%,NO,2,2023
34,Bo Nix,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,15.7%,DEN,2,2023
35,Davis Mills,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,HOU,2,2023
36,Jayden Daniels,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,89.2%,WAS,2,2023
37,Aaron Rodgers,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,72.2%,NYJ,2,2023
38,Kyle Trask,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,2,2023
39,Sam Ehlinger,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,2,2023
40,Sean Clifford,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,GB,2,2023
41,Jake Fromm,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DET,2,2023
42,Tyler Huntley,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BAL,2,2023
43,Shane Buechele,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BUF,2,2023
44,Jake Luton,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,2,2023
45,Michael Penix Jr.,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.7%,ATL,2,2023
46,Feleipe Franks,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,2,2023
