Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT.1,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
69,Malik Cunningham,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BAL,12,2023
70,J.J. McCarthy,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.8%,MIN,12,2023
71,Adrian Martinez,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,12,2023
72,Drake Maye,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,4.9%,NE,12,2023
73,Sam Hartman,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WAS,12,2023
74,Hendon Hooker,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,DET,12,2023
75,Anthony Richardson,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,98.3%,IND,12,2023
76,Skylar Thompson,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,MIA,12,2023
77,Malik Willis,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,GB,12,2023
78,Stetson Bennett,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,LAR,12,2023
79,Andy Dalton,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,CAR,12,2023
80,Tyrod Taylor,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,NYJ,12,2023
81,Ben Chappell,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WAS,12,2023
82,Adam Froman,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,12,2023
83,Erik Ainge,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,12,2023
84,Hunter Cantwell,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BAL,12,2023
85,Kirk Cousins,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,64.2%,ATL,12,2023
86,Case Keenum,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,HOU,12,2023
87,Joe Flacco,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,IND,12,2023
88,Josh Johnson,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,BAL,12,2023
89,Taysom Hill,0,0,0.0,0,0.0,0,0,0,7,26,0,1,1,0.0,0.0,45.9%,NO,12,2023
90,Nick Mullens,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,MIN,12,2023
91,Mason Rudolph,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TEN,12,2023
92,Sam Darnold,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,6.3%,MIN,12,2023
93,Logan Woodside,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CIN,12,2023
94,Deshaun Watson,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,38.9%,CLE,12,2023
95,Mitchell Trubisky,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,BUF,12,2023
96,Cooper Rush,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,DAL,12,2023
97,Brett Rypien,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIN,12,2023
98,Easton Stick,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAC,12,2023
99,Daniel Jones,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,7.4%,NYG,12,2023
100,Jarrett Stidham,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,DEN,12,2023
101,Will Grier,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PHI,12,2023
102,Drew Lock,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,NYG,12,2023
103,Kyle Allen,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PIT,12,2023
104,John Wolford,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,12,2023
105,Marcus Mariota,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WAS,12,2023
106,Jameis Winston,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6%,CLE,12,2023
107,Jimmy Garoppolo,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,LAR,12,2023
108,Brett Smith,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,12,2023
109,Carson Wentz,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,KC,12,2023
110,Jeff Driskel,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WAS,12,2023
111,Jacoby Brissett,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.9%,NE,12,2023
112,Brandon Allen,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,12,2023
113,Taylor Heinicke,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAC,12,2023
114,Mike White,0,0,0.0,0,0.0,0,0,0,1,-2,0,0,1,-0.2,-0.2,0.1%,BUF,12,2023
