Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT.1,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Lamar Jackson,24,43,55.8,316,7.3,3,1,2,11,70,0,0,1,32.6,32.6,99.9%,BAL,14,2023
2,Desmond Ridder,26,40,65.0,347,8.7,1,1,3,4,15,1,0,1,26.4,26.4,0.1%,ARI,14,2023
3,Justin Fields,19,33,57.6,223,6.8,1,0,3,12,58,1,0,1,24.7,24.7,6.0%,PIT,14,2023
4,Jake Browning,18,24,75.0,275,11.5,2,1,0,3,7,1,0,1,24.7,24.7,0.2%,CIN,14,2023
5,Matthew Stafford,23,41,56.1,294,7.2,3,0,2,1,-1,0,0,1,23.7,23.7,49.9%,LAR,14,2023
6,Brock Purdy,19,27,70.4,368,13.6,2,1,3,2,7,0,0,1,22.4,22.4,92.4%,SF,14,2023
7,Bailey Zappe,19,28,67.9,240,8.6,3,1,2,3,13,0,0,1,21.9,21.9,0.0%,KC,14,2023
8,Mitchell Trubisky,22,35,62.9,190,5.4,1,1,2,8,30,1,0,1,21.6,21.6,0.1%,BUF,14,2023
9,Josh Allen,23,42,54.8,233,5.5,1,1,3,10,32,1,0,1,21.5,21.5,100.0%,BUF,14,2023
10,Joe Flacco,26,45,57.8,311,6.9,3,1,1,4,-1,0,1,1,21.3,21.3,0.7%,IND,14,2023
11,Trevor Lawrence,28,50,56.0,257,5.1,3,3,4,3,11,0,0,1,20.4,20.4,66.9%,JAC,14,2023
12,Baker Mayfield,14,29,48.3,144,5.0,2,0,1,3,3,1,0,1,20.1,20.1,31.7%,TB,14,2023
13,Zach Wilson,27,36,75.0,301,8.4,2,0,4,3,12,0,1,1,19.2,19.2,0.1%,DEN,14,2023
14,Dak Prescott,24,39,61.5,271,6.9,2,0,3,3,11,0,1,1,17.9,17.9,96.3%,DAL,14,2023
15,Will Levis,23,38,60.5,327,8.6,1,1,1,4,15,0,1,1,17.6,17.6,13.7%,TEN,14,2023
16,Tommy DeVito,17,21,81.0,158,7.5,1,0,0,10,71,0,0,1,17.4,17.4,0.1%,NYG,14,2023
17,Drew Lock,22,31,71.0,269,8.7,2,2,4,3,5,0,0,1,17.3,17.3,0.1%,NYG,14,2023
18,Russell Wilson,21,33,63.6,224,6.8,2,1,2,6,5,0,0,1,16.5,16.5,6.9%,PIT,14,2023
19,Gardner Minshew II,26,39,66.7,240,6.2,1,1,3,2,5,0,0,1,15.1,15.1,3.9%,LV,14,2023
20,Patrick Mahomes II,25,43,58.1,271,6.3,1,1,1,1,8,0,0,1,14.6,14.6,99.9%,KC,14,2023
21,Derek Carr,18,26,69.2,119,4.6,2,1,1,0,0,0,0,1,11.8,11.8,7.1%,NO,14,2023
22,Jordan Love,25,39,64.1,218,5.6,1,1,2,2,2,0,1,1,9.9,9.9,95.3%,GB,14,2023
23,Tua Tagovailoa,23,33,69.7,240,7.3,0,0,5,3,15,0,1,1,9.1,9.1,80.1%,MIA,14,2023
24,Jalen Hurts,18,27,66.7,197,7.3,0,0,1,5,30,0,1,1,8.9,8.9,99.9%,PHI,14,2023
25,Jared Goff,20,35,57.1,161,4.6,1,2,4,1,0,0,0,1,8.4,8.4,73.4%,DET,14,2023
26,Bryce Young,13,36,36.1,137,3.8,0,0,4,3,40,0,1,1,7.5,7.5,10.1%,CAR,14,2023
27,Aidan O'Connell,21,32,65.6,171,5.3,0,1,4,1,2,0,0,1,6.0,6.0,0.8%,LV,14,2023
28,Easton Stick,13,24,54.2,179,7.5,0,0,2,0,0,0,1,1,5.2,5.2,0.0%,LAC,14,2023
29,Joshua Dobbs,10,23,43.5,63,2.7,0,0,5,5,21,0,0,1,4.6,4.6,0.2%,SF,14,2023
30,C.J. Stroud,10,23,43.5,91,4.0,0,0,4,0,0,0,0,1,3.6,3.6,99.3%,HOU,14,2023
31,Nick Mullens,9,13,69.2,83,6.4,0,0,0,0,0,0,0,1,3.3,3.3,0.1%,MIN,14,2023
32,Justin Herbert,9,17,52.9,96,5.6,0,1,4,0,0,0,0,1,2.8,2.8,65.1%,LAC,14,2023
33,Dorian Thompson-Robinson,0,0,0.0,0,0.0,0,0,0,1,5,0,0,1,0.5,0.5,0.0%,CLE,14,2023
34,Davis Mills,1,5,20.0,4,0.8,0,0,1,0,0,0,0,1,0.2,0.2,0.1%,HOU,14,2023
35,Joe Burrow,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,98.2%,CIN,14,2023
36,Kenny Pickett,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,PHI,14,2023
37,Jayden Daniels,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,89.2%,WAS,14,2023
38,Bo Nix,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,15.7%,DEN,14,2023
39,Kyle Trask,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,14,2023
40,Sam Ehlinger,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,IND,14,2023
41,Sean Clifford,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,GB,14,2023
42,Tyler Huntley,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BAL,14,2023
43,Jake Luton,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,14,2023
44,Shane Buechele,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BUF,14,2023
45,Jake Fromm,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DET,14,2023
46,Feleipe Franks,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,14,2023
47,Trey Lance,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,DAL,14,2023
48,Mac Jones,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,JAC,14,2023
49,Aaron Rodgers,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,72.2%,NYJ,14,2023
50,Michael Pratt,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TB,14,2023
51,Clayton Tune,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ARI,14,2023
52,Tanner Mordecai,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,14,2023
53,Tyson Bagent,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,CHI,14,2023
54,Jordan Travis,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,NYJ,14,2023
55,Devin Leary,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BAL,14,2023
56,Jake Haener,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NO,14,2023
57,Tanner McKee,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PHI,14,2023
58,John Rhys Plumlee,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,JAC,14,2023
59,Jack Plummer,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,14,2023
60,Jason Bean,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,14,2023
61,Joe Milton III,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,NE,14,2023
62,Carter Bradley,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LV,14,2023
63,Austin Reed,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CHI,14,2023
64,Michael Penix Jr.,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.7%,ATL,14,2023
65,Caleb Williams,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,87.6%,CHI,14,2023
66,Kedon Slovis,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,HOU,14,2023
67,Spencer Rattler,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3%,NO,14,2023
68,Malik Cunningham,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BAL,14,2023
69,J.J. McCarthy,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.8%,MIN,14,2023
70,Adrian Martinez,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,14,2023
71,Sam Howell,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,SEA,14,2023
72,Drake Maye,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,4.9%,NE,14,2023
73,Hendon Hooker,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,DET,14,2023
74,Sam Hartman,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WAS,14,2023
75,Anthony Richardson,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,98.3%,IND,14,2023
76,Malik Willis,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,GB,14,2023
77,Stetson Bennett,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,LAR,14,2023
78,Skylar Thompson,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,MIA,14,2023
79,Andy Dalton,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,CAR,14,2023
80,Tyrod Taylor,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,NYJ,14,2023
81,Ben Chappell,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WAS,14,2023
82,Adam Froman,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,14,2023
83,Hunter Cantwell,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BAL,14,2023
84,Erik Ainge,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,14,2023
