Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT.1,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Justin Fields,15,29,51.7,282,9.7,4,0,3,11,57,0,0,1,33.0,33.0,6.0%,PIT,5,2023
2,Josh Allen,27,40,67.5,359,9.0,2,1,0,4,14,1,0,1,28.8,28.8,100.0%,BUF,5,2023
3,Jalen Hurts,25,38,65.8,303,8.0,1,1,1,15,72,1,0,1,28.3,28.3,99.9%,PHI,5,2023
4,Jared Goff,20,28,71.4,236,8.4,3,0,2,2,0,1,0,1,27.4,27.4,73.4%,DET,5,2023
5,Sam Howell,37,51,72.5,388,7.6,2,1,5,4,19,0,0,1,26.4,26.4,0.7%,SEA,5,2023
6,Desmond Ridder,28,37,75.7,329,8.9,1,0,0,4,10,1,0,1,26.2,26.2,0.1%,ARI,5,2023
7,Brock Purdy,17,24,70.8,252,10.5,4,0,1,0,0,0,0,1,26.1,26.1,92.4%,SF,5,2023
8,Joe Burrow,36,46,78.3,317,6.9,3,1,3,4,7,0,0,1,24.4,24.4,98.2%,CIN,5,2023
9,Bryce Young,25,41,61.0,247,6.0,3,2,1,1,4,0,0,1,20.3,20.3,10.1%,CAR,5,2023
10,Kirk Cousins,29,47,61.7,284,6.0,2,0,3,3,5,0,0,1,19.9,19.9,64.2%,ATL,5,2023
11,Patrick Mahomes II,31,41,75.6,281,6.9,2,0,2,0,0,0,0,1,19.2,19.2,99.9%,KC,5,2023
12,Tua Tagovailoa,22,30,73.3,308,10.3,2,2,1,2,6,0,0,1,18.9,18.9,80.1%,MIA,5,2023
13,Russell Wilson,20,31,64.5,196,6.3,2,0,4,7,49,0,1,1,18.7,18.7,6.9%,PIT,5,2023
14,Matthew Stafford,21,37,56.8,222,6.0,2,0,4,0,0,0,0,1,16.9,16.9,49.9%,LAR,5,2023
15,Derek Carr,18,26,69.2,183,7.0,2,0,2,2,4,0,0,1,15.7,15.7,7.1%,NO,5,2023
16,Trevor Lawrence,25,37,67.6,315,8.5,1,0,5,7,31,0,2,1,15.7,15.7,66.9%,JAC,5,2023
17,C.J. Stroud,20,35,57.1,249,7.1,1,0,0,1,2,0,0,1,14.2,14.2,99.3%,HOU,5,2023
