Rank,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT.1,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
16,Joshua Dobbs,17,21,81.0,189,9.0,1,0,2,6,55,0,0,1,17.1,17.1,0.2%,SF,3,2023
17,Geno Smith,23,36,63.9,296,8.2,1,1,2,4,-4,0,0,1,16.4,16.4,21.9%,SEA,3,2023
18,Trevor Lawrence,27,40,67.5,279,7.0,1,1,0,3,12,0,0,1,15.4,15.4,66.9%,JAC,3,2023
19,Dak Prescott,25,40,62.5,249,6.2,1,1,2,3,24,0,0,1,15.4,15.4,96.3%,DAL,3,2023
20,Russell Wilson,23,38,60.5,306,8.1,1,1,1,0,0,0,0,1,15.2,15.2,6.9%,PIT,3,2023
21,Matthew Stafford,18,33,54.5,269,8.2,1,2,6,1,7,0,0,1,13.5,13.5,49.9%,LAR,3,2023
22,Mac Jones,15,29,51.7,201,6.9,1,0,0,4,13,0,0,1,13.3,13.3,0.1%,JAC,3,2023
23,Gardner Minshew II,27,44,61.4,227,5.2,1,0,5,0,0,0,0,1,13.1,13.1,3.9%,LV,3,2023
24,Justin Fields,11,22,50.0,99,4.5,1,1,3,11,47,0,0,1,11.7,11.7,6.0%,PIT,3,2023
25,Baker Mayfield,15,25,60.0,146,5.8,1,1,2,1,2,0,0,1,11.0,11.0,31.7%,TB,3,2023
26,Joe Burrow,26,49,53.1,259,5.3,0,1,2,3,-2,0,0,1,9.2,9.2,98.2%,CIN,3,2023
27,Derek Carr,13,18,72.2,103,5.7,1,0,3,0,0,0,0,1,8.1,8.1,7.1%,NO,3,2023
28,Mike White,2,2,100.0,67,33.5,1,0,0,1,-1,0,0,1,6.6,6.6,0.1%,BUF,3,2023
29,Zach Wilson,18,36,50.0,157,4.4,0,0,3,1,1,0,0,1,6.4,6.4,0.1%,DEN,3,2023
30,Desmond Ridder,21,38,55.3,201,5.3,0,0,7,2,3,0,1,1,6.3,6.3,0.1%,ARI,3,2023
31,Daniel Jones,22,32,68.8,137,4.3,0,1,2,2,5,0,0,1,5.0,5.0,7.4%,NYG,3,2023
32,Sam Howell,19,29,65.5,170,5.9,0,4,9,1,18,0,0,1,4.6,4.6,0.7%,SEA,3,2023
33,Ryan Tannehill,13,25,52.0,104,4.2,0,0,5,0,0,0,0,1,4.2,4.2,0.1%,FA,3,2023
34,Jameis Winston,10,16,62.5,101,6.3,0,0,1,0,0,0,0,1,4.0,4.0,0.6%,CLE,3,2023
35,C.J. Beathard,2,2,100.0,9,4.5,0,0,0,0,0,0,0,1,0.4,0.4,0.0%,FA,3,2023
36,Tyrod Taylor,0,1,0.0,0,0.0,0,0,0,1,2,0,0,1,0.2,0.2,0.2%,NYJ,3,2023
37,John Rhys Plumlee,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,JAC,3,2023
38,Davis Mills,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,HOU,3,2023
39,Bryce Young,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,10.1%,CAR,3,2023
40,Jayden Daniels,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,89.2%,WAS,3,2023
41,Bo Nix,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,15.7%,DEN,3,2023
42,Kyle Trask,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,3,2023
43,Sam Ehlinger,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,3,2023
44,Jake Fromm,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DET,3,2023
45,Tyler Huntley,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BAL,3,2023
46,Shane Buechele,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BUF,3,2023
47,Jake Luton,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,3,2023
48,Feleipe Franks,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,3,2023
49,Sean Clifford,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,GB,3,2023
50,Trey Lance,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,DAL,3,2023
51,Dorian Thompson-Robinson,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CLE,3,2023
52,Devin Leary,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BAL,3,2023
53,Jake Haener,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NO,3,2023
54,Tanner McKee,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PHI,3,2023
55,Aidan O'Connell,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.8%,LV,3,2023
56,Hendon Hooker,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,DET,3,2023
57,Sam Hartman,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WAS,3,2023
58,Anthony Richardson,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,98.3%,IND,3,2023
59,Joe Milton III,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,NE,3,2023
60,Tommy DeVito,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,NYG,3,2023
61,Michael Pratt,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TB,3,2023
62,Clayton Tune,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ARI,3,2023
63,Tanner Mordecai,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,3,2023
64,Tyson Bagent,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,CHI,3,2023
65,Jordan Travis,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,NYJ,3,2023
66,Spencer Rattler,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3%,NO,3,2023
67,Jason Bean,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,3,2023
68,Drake Maye,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,4.9%,NE,3,2023
69,Jack Plummer,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,3,2023
70,Caleb Williams,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,87.6%,CHI,3,2023
71,Adrian Martinez,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,3,2023
72,Michael Penix Jr.,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.7%,ATL,3,2023
73,Will Levis,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,13.7%,TEN,3,2023
74,J.J. McCarthy,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.8%,MIN,3,2023
75,Malik Cunningham,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BAL,3,2023
76,Stetson Bennett,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,LAR,3,2023
77,Bailey Zappe,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,KC,3,2023
78,Austin Reed,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CHI,3,2023
79,Skylar Thompson,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,MIA,3,2023
80,Kedon Slovis,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,HOU,3,2023
81,Carter Bradley,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LV,3,2023
82,Malik Willis,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,GB,3,2023
83,Aaron Rodgers,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,72.2%,NYJ,3,2023
84,Ben Chappell,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WAS,3,2023
85,Adam Froman,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,3,2023
86,Erik Ainge,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,3,2023
87,Hunter Cantwell,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BAL,3,2023
88,Case Keenum,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,HOU,3,2023
89,Joe Flacco,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%,IND,3,2023
90,Josh Johnson,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,BAL,3,2023
91,Logan Woodside,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CIN,3,2023
92,Taysom Hill,0,0,0.0,0,0.0,0,0,0,4,12,0,0,1,0.0,0.0,45.9%,NO,3,2023
93,Mason Rudolph,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,TEN,3,2023
94,Mitchell Trubisky,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,BUF,3,2023
95,Cooper Rush,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,DAL,3,2023
96,Nick Mullens,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,MIN,3,2023
97,Easton Stick,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAC,3,2023
98,Jake Browning,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,CIN,3,2023
99,Kyler Murray,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,94.7%,ARI,3,2023
100,Jarrett Stidham,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,DEN,3,2023
101,Brett Rypien,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIN,3,2023
102,Tim Boyle,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIA,3,2023
103,John Wolford,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,3,2023
104,Drew Lock,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,NYG,3,2023
105,Will Grier,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PHI,3,2023
106,Marcus Mariota,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,WAS,3,2023
107,Taylor Heinicke,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAC,3,2023
108,Brett Smith,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,3,2023
109,Jeff Driskel,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WAS,3,2023
110,Jacoby Brissett,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.9%,NE,3,2023
111,Brandon Allen,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,3,2023
112,Carson Wentz,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%,KC,3,2023
113,Sam Darnold,0,0,0.0,0,0.0,0,0,0,1,-1,0,0,1,-0.1,-0.1,6.3%,MIN,3,2023
114,Kyle Allen,0,0,0.0,0,0.0,0,0,0,2,-2,0,0,1,-0.2,-0.2,0.0%,PIT,3,2023
115,Blaine Gabbert,3,5,60.0,31,6.2,0,2,0,2,-1,0,0,1,-0.9,-0.9,0.0%,FA,3,2023
