Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Matt Judon,4,2,3.0,0,0,0,0,0,1,27.0,27.0,12.1%,ATL,9,2022
2,Zaven Collins,4,3,0.0,1,1,0,0,1,1,23.3,23.3,1.2%,ARI,9,2022
3,Drue Tranquill,7,3,1.0,0,0,0,0,0,1,21.8,21.8,7.7%,KC,9,2022
4,Rashaan Evans,6,6,0.0,1,0,1,0,0,1,21.5,21.5,0.1%,FA,9,2022
5,Derrick Barnes,4,8,1.0,1,0,0,0,0,1,20.0,20.0,0.7%,DET,9,2022
6,Jordan Hicks,10,2,0.0,2,0,0,0,0,1,19.5,19.5,9.4%,CLE,9,2022
7,Jordyn Brooks,11,1,0.0,1,0,0,0,0,1,18.8,18.8,10.8%,MIA,9,2022
8,Bobby Wagner,8,5,0.0,0,0,0,0,0,1,18.3,18.3,61.2%,WAS,9,2022
9,Uchenna Nwosu,3,1,2.0,0,0,0,0,0,1,18.3,18.3,3.4%,SEA,9,2022
10,Demario Davis,5,2,1.0,0,0,0,0,0,1,18.0,18.0,10.9%,NO,9,2022
11,Isaiah Simmons,6,2,1.0,0,0,0,0,0,1,17.0,17.0,5.6%,NYG,9,2022
12,Ja'Whaun Bentley,5,4,1.0,0,0,0,0,0,1,17.0,17.0,6.5%,NE,9,2022
13,Bobby Okereke,4,0,0.0,0,0,1,1,0,1,16.5,16.5,86.0%,NYG,9,2022
14,Zaire Franklin,5,1,0.5,0,0,0,0,0,1,15.3,15.3,93.6%,IND,9,2022
15,Eric Kendricks,8,1,0.0,0,0,0,0,0,1,15.3,15.3,11.7%,DAL,9,2022
16,Foyesade Oluokun,7,2,0.0,0,0,0,0,0,1,14.5,14.5,93.6%,JAC,9,2022
17,Blake Martinez,8,3,0.0,0,0,0,0,0,1,14.3,14.3,0.0%,FA,9,2022
18,Christian Harris,5,0,0.0,0,0,1,0,0,1,14.0,14.0,2.7%,HOU,9,2022
19,C.J. Mosley,5,1,1.0,1,0,0,0,0,1,13.8,13.8,42.0%,NYJ,9,2022
20,Von Miller,2,0,1.0,0,0,1,0,0,1,13.5,13.5,0.8%,BUF,9,2022
