Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Josey Jewell,8,2,0.0,2,2,0,0,0,1,26.5,26.5,4.9%,CAR,14,2022
2,Dre Greenlaw,10,5,0.0,1,1,0,0,0,1,25.3,25.3,4.3%,SF,14,2022
3,Logan Wilson,14,3,0.5,0,0,0,0,0,1,25.3,25.3,29.1%,CIN,14,2022
4,Willie Gay Jr.,5,0,0.0,1,1,0,0,1,1,22.5,22.5,1.2%,NO,14,2022
5,Jerome Baker,6,5,1.0,0,0,0,0,0,1,21.8,21.8,2.8%,SEA,14,2022
6,Matt Milano,7,2,0.0,2,0,0,1,0,1,21.5,21.5,2.7%,BUF,14,2022
7,Roquan Smith,3,2,1.0,2,1,0,0,0,1,20.5,20.5,88.7%,BAL,14,2022
8,Leighton Vander Esch,9,5,0.0,0,0,0,0,0,1,19.8,19.8,1.1%,FA,14,2022
9,Azeez Ojulari,3,1,2.0,0,0,0,0,0,1,18.3,18.3,0.2%,NYG,14,2022
10,Foyesade Oluokun,10,4,0.0,0,0,0,0,0,1,18.0,18.0,93.6%,JAC,14,2022
11,Monty Rice,7,5,0.0,0,0,0,0,0,1,16.8,16.8,0.1%,ATL,14,2022
12,Frankie Luvu,4,0,1.0,1,0,0,0,0,1,16.5,16.5,21.0%,WAS,14,2022
13,Deion Jones,4,3,0.0,2,1,0,0,0,1,16.3,16.3,0.1%,FA,14,2022
14,Bud Dupree,5,1,0.0,0,0,0,0,0,1,15.8,15.8,0.1%,LAC,14,2022
15,Bobby Wagner,7,7,0.0,0,0,0,0,0,1,15.8,15.8,61.2%,WAS,14,2022
16,Jordan Hicks,7,1,0.0,1,0,0,0,0,1,15.3,15.3,9.4%,CLE,14,2022
17,Chandler Jones,1,2,1.0,0,0,1,1,0,1,15.0,15.0,0.1%,FA,14,2022
18,Cody Barton,6,8,0.0,0,0,0,0,0,1,15.0,15.0,2.8%,DEN,14,2022
19,Patrick Queen,4,2,0.0,1,1,0,0,0,1,14.0,14.0,36.8%,PIT,14,2022
20,Matt Judon,3,1,1.5,0,0,0,0,0,1,13.8,13.8,12.1%,ATL,14,2022
21,Raekwon McMillan,2,1,0.0,0,0,0,1,1,1,13.8,13.8,0.1%,NE,14,2022
22,C.J. Mosley,7,2,0.0,1,0,0,0,0,1,13.5,13.5,42.0%,NYJ,14,2022
23,Ogbo Okoronkwo,2,1,1.0,1,0,1,0,0,1,13.3,13.3,0.2%,CLE,14,2022
24,Germaine Pratt,4,1,0.0,1,0,0,0,0,1,13.3,13.3,5.1%,CIN,14,2022
25,Shaq Thompson,6,3,0.5,0,0,0,0,0,1,13.3,13.3,7.4%,CAR,14,2022
26,Christian Kirksey,5,5,0.0,1,0,0,0,0,1,12.8,12.8,0.1%,FA,14,2022
27,Alex Anzalone,6,3,0.0,1,0,0,0,0,1,12.8,12.8,24.8%,DET,14,2022
28,T.J. Watt,3,2,1.0,0,0,0,0,0,1,12.5,12.5,77.7%,PIT,14,2022
29,Isaiah Simmons,2,4,0.0,1,1,0,0,0,1,12.5,12.5,5.6%,NYG,14,2022
30,Lavonte David,3,2,0.0,0,0,0,1,0,1,12.5,12.5,54.3%,TB,14,2022
31,Kyle Van Noy,2,0,1.0,0,0,0,0,0,1,12.0,12.0,2.9%,BAL,14,2022
32,Jaylon Smith,7,2,0.0,0,0,0,0,0,1,12.0,12.0,0.0%,FA,14,2022
33,Jordyn Brooks,5,5,0.0,0,0,0,0,0,1,11.3,11.3,10.8%,MIA,14,2022
34,Eric Kendricks,6,3,0.0,0,0,0,0,0,1,11.3,11.3,11.7%,DAL,14,2022
35,Myles Jack,4,3,0.0,0,0,0,0,0,1,10.8,10.8,0.1%,FA,14,2022
36,Tremaine Edmunds,4,3,0.0,0,0,0,0,0,1,10.8,10.8,17.8%,CHI,14,2022
37,Ernest Jones IV,1,3,0.0,1,1,0,0,0,1,10.3,10.3,63.1%,TEN,14,2022
38,T.J. Edwards,2,4,0.0,1,0,0,0,0,1,10.0,10.0,81.1%,CHI,14,2022
39,Micah McFadden,5,0,0.0,0,0,0,0,0,1,10.0,10.0,2.5%,NYG,14,2022
40,Devin Bush Jr.,4,2,0.0,0,0,0,0,0,1,10.0,10.0,0.4%,CLE,14,2022
41,Ja'Whaun Bentley,3,7,0.0,0,0,0,0,0,1,9.8,9.8,6.5%,NE,14,2022
