Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Roquan Smith,6,10,0.0,1,1,0,0,0,1,28.0,28.0,88.7%,BAL,3,2022
2,Josey Jewell,5,4,1.0,0,0,0,1,0,1,23.5,23.5,4.9%,CAR,3,2022
3,T.J. Edwards,9,1,1.0,0,0,0,0,0,1,23.3,23.3,81.1%,CHI,3,2022
4,Alex Anzalone,9,2,1.0,1,0,0,0,0,1,23.0,23.0,24.8%,DET,3,2022
5,Jerome Baker,9,4,0.5,1,0,0,0,0,1,22.5,22.5,2.8%,SEA,3,2022
6,Nick Bolton,6,3,2.0,0,0,0,0,0,1,21.8,21.8,45.7%,KC,3,2022
7,Alex Highsmith,6,2,1.5,0,0,0,0,0,1,21.5,21.5,11.9%,PIT,3,2022
8,Rashaan Evans,9,3,0.0,2,0,0,0,0,1,21.3,21.3,0.1%,FA,3,2022
9,De'Vondre Campbell Sr.,8,6,0.0,1,0,0,0,0,1,20.5,20.5,2.1%,SF,3,2022
10,Josh Bynes,8,2,0.0,1,1,0,0,0,1,20.0,20.0,0.0%,FA,3,2022
11,Jordan Hicks,10,4,0.0,1,0,0,0,0,1,19.5,19.5,9.4%,CLE,3,2022
12,Zaire Franklin,8,4,0.0,1,0,0,0,0,1,19.0,19.0,93.6%,IND,3,2022
13,Akeem Davis-Gaither,9,4,0.0,0,0,0,0,0,1,19.0,19.0,0.2%,CIN,3,2022
14,Jamin Davis,5,1,2.0,0,0,0,0,0,1,18.8,18.8,1.1%,WAS,3,2022
15,Devin Lloyd,5,2,0.0,3,1,0,0,0,1,18.5,18.5,18.6%,JAC,3,2022
16,C.J. Mosley,7,5,0.0,0,0,0,1,0,1,18.3,18.3,42.0%,NYJ,3,2022
17,Darius Harris,6,7,0.0,0,0,0,0,0,1,16.8,16.8,0.0%,DAL,3,2022
18,Drue Tranquill,9,2,0.0,1,0,0,0,0,1,16.5,16.5,7.7%,KC,3,2022
19,Foyesade Oluokun,7,1,0.0,0,0,0,1,0,1,15.3,15.3,93.6%,JAC,3,2022
20,Eric Kendricks,5,6,0.0,2,0,0,0,0,1,15.0,15.0,11.7%,DAL,3,2022
21,Patrick Queen,4,1,1.0,1,0,0,0,0,1,14.8,14.8,36.8%,PIT,3,2022
22,Jacob Phillips,2,5,1.0,1,0,0,0,0,1,14.8,14.8,0.1%,FA,3,2022
23,Myles Jack,7,5,0.0,0,0,0,0,0,1,14.3,14.3,0.1%,FA,3,2022
24,Mykal Walker,8,1,0.0,1,0,0,0,0,1,14.3,14.3,0.2%,WAS,3,2022
25,Logan Wilson,3,4,0.0,1,1,0,0,0,1,14.0,14.0,29.1%,CIN,3,2022
26,Demario Davis,2,3,1.0,1,0,0,0,0,1,13.3,13.3,10.9%,NO,3,2022
27,Kyzir White,8,1,0.0,0,0,0,0,0,1,12.8,12.8,18.1%,ARI,3,2022
28,Devin Bush Jr.,6,5,0.0,0,0,0,0,0,1,12.8,12.8,0.4%,CLE,3,2022
29,Quincy Williams,6,1,0.0,0,0,0,0,0,1,12.3,12.3,41.0%,NYJ,3,2022
30,Marquis Haynes Sr.,1,1,0.0,0,0,0,1,1,1,12.3,12.3,0.0%,FA,3,2022
31,Cole Holcomb,5,4,0.0,1,0,0,0,0,1,12.0,12.0,1.7%,PIT,3,2022
32,Pete Werner,6,4,0.0,0,0,0,0,0,1,12.0,12.0,1.5%,NO,3,2022
33,Bobby Wagner,6,3,0.0,0,0,0,0,0,1,11.3,11.3,61.2%,WAS,3,2022
34,Dre Greenlaw,5,5,0.0,0,0,0,0,0,1,11.3,11.3,4.3%,SF,3,2022
35,Jordyn Brooks,6,3,0.0,0,0,0,0,0,1,11.3,11.3,10.8%,MIA,3,2022
36,Malcolm Rodriguez,7,1,0.0,0,0,0,0,0,1,11.3,11.3,15.6%,DET,3,2022
37,Frankie Luvu,4,1,0.0,0,0,1,0,0,1,10.8,10.8,21.0%,WAS,3,2022
38,Rashan Gary,2,1,1.0,0,0,0,0,0,1,10.3,10.3,4.5%,GB,3,2022
39,Quay Walker,3,2,0.0,0,0,1,0,0,1,10.0,10.0,28.4%,GB,3,2022
40,Elandon Roberts,3,4,0.0,0,0,0,0,0,1,10.0,10.0,1.2%,PIT,3,2022
41,Fred Warner,4,3,0.0,1,0,0,0,0,1,9.8,9.8,85.1%,SF,3,2022
42,Brandon Copeland,2,0,1.0,0,0,0,0,0,1,9.5,9.5,0.0%,FA,3,2022
43,Jonas Griffith,1,2,0.0,1,1,0,0,0,1,9.5,9.5,0.2%,FA,3,2022
44,Nicholas Morrow,3,3,0.0,0,0,0,0,0,1,9.3,9.3,4.0%,BUF,3,2022
45,Kyle Van Noy,4,1,0.0,0,0,0,0,0,1,9.3,9.3,2.9%,BAL,3,2022
46,David Long Jr.,4,4,0.0,0,0,0,0,0,1,9.0,9.0,1.6%,MIA,3,2022
47,Bradley Chubb,1,1,1.0,0,0,0,0,0,1,8.8,8.8,3.8%,MIA,3,2022
48,Za'Darius Smith,2,1,0.0,0,0,0,0,0,1,8.8,8.8,0.8%,CLE,3,2022
49,Lorenzo Carter,1,1,1.0,0,0,0,0,0,1,8.8,8.8,0.2%,ATL,3,2022
50,Anthony Walker Jr.,2,4,0.0,0,0,0,0,0,1,8.5,8.5,0.4%,MIA,3,2022
51,Christian Kirksey,4,3,0.0,0,0,0,0,0,1,8.3,8.3,0.1%,FA,3,2022
52,Jayon Brown,4,1,0.0,1,0,0,0,0,1,8.3,8.3,2.0%,FA,3,2022
53,Bobby Okereke,4,3,0.0,0,0,0,0,0,1,8.3,8.3,86.0%,NYG,3,2022
54,Shaq Thompson,4,0,0.0,1,0,0,0,0,1,7.5,7.5,7.4%,CAR,3,2022
55,Matt Milano,4,0,0.0,1,0,0,0,0,1,7.5,7.5,2.7%,BUF,3,2022
56,Lavonte David,3,4,0.0,0,0,0,0,0,1,7.5,7.5,54.3%,TB,3,2022
57,Uchenna Nwosu,1,2,0.0,0,0,0,1,0,1,7.0,7.0,3.4%,SEA,3,2022
58,Ernest Jones IV,4,1,0.0,0,0,0,0,0,1,6.8,6.8,63.1%,TEN,3,2022
59,Cody Barton,3,3,0.0,0,0,0,0,0,1,6.8,6.8,2.8%,DEN,3,2022
60,Khalil Mack,4,1,0.0,0,0,0,0,0,1,6.8,6.8,36.9%,LAC,3,2022
61,Kenneth Murray Jr.,2,1,0.0,0,0,0,0,0,1,6.3,6.3,6.0%,TEN,3,2022
62,Zaven Collins,4,0,0.0,0,0,0,0,0,1,6.0,6.0,1.2%,ARI,3,2022
63,Tremaine Edmunds,3,2,0.0,0,0,0,0,0,1,6.0,6.0,17.8%,CHI,3,2022
64,Tae Crowder,3,2,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,3,2022
65,Duke Riley,3,2,0.0,0,0,0,0,0,1,6.0,6.0,0.3%,MIA,3,2022
66,Devin White,3,2,0.0,0,0,0,0,0,1,6.0,6.0,7.4%,PHI,3,2022
67,Shaquil Barrett,3,2,0.0,0,0,0,0,0,1,6.0,6.0,0.4%,FA,3,2022
68,Ben Niemann,2,0,0.0,0,0,0,0,0,1,5.5,5.5,0.0%,DET,3,2022
69,Matt Judon,1,0,1.0,0,0,0,0,0,1,5.5,5.5,12.1%,ATL,3,2022
70,Joe Thomas,2,3,0.0,0,0,0,0,0,1,5.3,5.3,1.0%,FA,3,2022
71,Azeez Al-Shaair,2,3,0.0,0,0,0,0,0,1,5.3,5.3,40.2%,HOU,3,2022
72,Ja'Whaun Bentley,2,2,0.0,0,0,0,0,0,1,4.5,4.5,6.5%,NE,3,2022
73,Zach Cunningham,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.1%,FA,3,2022
74,Troy Andersen,3,0,0.0,0,0,0,0,0,1,4.5,4.5,3.7%,ATL,3,2022
75,Justin Hollins,2,2,0.0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,3,2022
76,Micah Parsons,1,0,0.0,0,0,0,0,0,1,4.0,4.0,73.0%,DAL,3,2022
77,Joe Tryon-Shoyinka,1,0,0.0,0,0,0,0,0,1,4.0,4.0,0.2%,TB,3,2022
78,Sione Takitaki,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.3%,NE,3,2022
79,Mack Wilson Sr.,1,3,0.0,0,0,0,0,0,1,3.8,3.8,3.3%,ARI,3,2022
80,Cory Littleton,2,1,0.0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,3,2022
81,Kamu Grugier-Hill,2,1,0.0,0,0,0,0,0,1,3.8,3.8,11.7%,MIN,3,2022
82,Dylan Cole,1,1,0.0,1,0,0,0,0,1,3.8,3.8,0.0%,FA,3,2022
83,Micah McFadden,2,1,0.0,0,0,0,0,0,1,3.8,3.8,2.5%,NYG,3,2022
84,Leonard Floyd,1,3,0.0,0,0,0,0,0,1,3.8,3.8,2.1%,SF,3,2022
85,Robert Spillane,2,0,0.0,0,0,0,0,0,1,3.0,3.0,23.7%,LV,3,2022
86,Oshane Ximines,1,2,0.0,0,0,0,0,0,1,3.0,3.0,0.0%,NE,3,2022
87,Dennis Gardeck,2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.5%,ARI,3,2022
88,Leighton Vander Esch,0,3,0.0,0,0,0,0,0,1,2.3,2.3,1.1%,FA,3,2022
89,Nick Vigil,0,3,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,DAL,3,2022
90,Kwon Alexander,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.1%,FA,3,2022
91,Ogbo Okoronkwo,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.2%,CLE,3,2022
92,E.J. Speed,0,1,0.0,1,0,0,0,0,1,2.3,2.3,37.0%,IND,3,2022
93,Malik Reed,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,3,2022
94,Damien Wilson,1,1,0.0,0,0,0,0,0,1,2.3,2.3,0.1%,FA,3,2022
95,Kaden Elliss,1,0,0.0,0,0,0,0,0,1,1.5,1.5,6.0%,ATL,3,2022
96,Milo Eifler,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.1%,FA,3,2022
97,Robert Quinn,1,0,0.0,0,0,0,0,0,1,1.5,1.5,2.0%,FA,3,2022
98,Samson Ebukam,0,2,0.0,0,0,0,0,0,1,1.5,1.5,0.7%,IND,3,2022
99,Markus Golden,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.1%,FA,3,2022
100,Von Miller,0,0,0.0,1,0,0,0,0,1,1.5,1.5,0.8%,BUF,3,2022
101,Tony Fields II,1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.1%,CLE,3,2022
102,Jeremiah Owusu-Koramoah,1,0,0.0,0,0,0,0,0,1,1.5,1.5,15.8%,CLE,3,2022
103,Malik Harrison,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.2%,BAL,3,2022
104,Chandler Jones,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.1%,FA,3,2022
105,Andrew Van Ginkel,0,1,0.0,0,0,0,0,0,1,0.8,0.8,4.3%,MIN,3,2022
106,Azeez Ojulari,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.2%,NYG,3,2022
107,Nate Landman,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.9%,ATL,3,2022
108,Jahlani Tavai,0,1,0.0,0,0,0,0,0,1,0.8,0.8,3.4%,NE,3,2022
109,Austin Calitro,0,1,0.0,0,0,0,0,0,1,0.8,0.8,0.0%,FA,3,2022
110,Isaiah Simmons,0,1,0.0,0,0,0,0,0,1,0.8,0.8,5.6%,NYG,3,2022
111,Darryl Johnson,0,2,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2022
112,Tyrel Dodson,0,0,0.0,0,0,0,0,0,1,0.0,0.0,16.3%,SEA,3,2022
113,Anthony Nelson,1,0,0.0,0,0,0,0,0,1,0.0,0.0,0.1%,TB,3,2022
114,Troy Reeder,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.4%,LAR,3,2022
115,Del'Shawn Phillips,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.2%,HOU,3,2022
116,Nick Moore,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,BAL,3,2022
117,Demetrius Flannigan-Fowles,2,0,0.0,0,0,0,0,0,1,0.0,0.0,0.2%,SF,3,2022
118,Josh Woods,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.1%,FA,3,2022
119,Josh Hines-Allen,0,1,0.0,1,0,0,0,0,1,0.0,0.0,46.7%,JAC,3,2022
120,Brian Burns,0,0,0.0,0,0,0,0,0,1,0.0,0.0,24.4%,NYG,3,2022
121,Blake Cashman,0,0,0.0,0,0,0,0,0,1,0.0,0.0,5.1%,MIN,3,2022
122,Wyatt Ray,1,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,MIA,3,2022
123,Christian Rozeboom,0,0,0.0,0,0,0,0,0,1,0.0,0.0,2.9%,LAR,3,2022
124,Jamir Jones,2,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2022
125,Derrek Tuszka,1,1,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2022
126,Shaun Bradley,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2022
127,Sam Franklin Jr.,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.6%,CAR,3,2022
128,Clay Johnston,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.1%,FA,3,2022
129,Joshua Uche,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.1%,NE,3,2022
130,Troy Dye,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.1%,LAC,3,2022
131,Darrell Taylor,3,0,1.0,0,0,1,0,0,1,0.0,0.0,0.1%,CHI,3,2022
132,Jonathan Greenard,1,1,0.5,0,0,0,0,0,1,0.0,0.0,16.3%,MIN,3,2022
133,Anfernee Jennings,0,0,0.0,0,0,0,0,0,1,0.0,0.0,3.7%,NE,3,2022
134,Terrell Lewis,2,0,1.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2022
135,Trevis Gipson,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.1%,SEA,3,2022
136,Zack Baun,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.5%,PHI,3,2022
137,K'Lavon Chaisson,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.1%,CAR,3,2022
138,Jordan Kunaszyk,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,MIN,3,2022
139,Anthony Pittman,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,3,2022
140,Jake Gervase,0,0,0.0,0,0,0,0,0,1,0.0,0.0,8.0%,FA,3,2022
141,Yetur Gross-Matos,0,2,0.0,0,0,0,0,0,1,0.0,0.0,0.1%,SF,3,2022
142,Julian Okwara,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,ARI,3,2022
143,D.J. Wonnum,1,0,0.0,0,0,0,0,0,1,0.0,0.0,1.2%,CAR,3,2022
144,Tomon Fox,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,3,2022
145,Justin Strnad,0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.1%,DEN,3,2022
