Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Eric Kendricks,7,5,1.0,0,0,0,0,0,1,28.3,28.3,11.7%,DAL,15,2022
2,Drue Tranquill,7,3,1.0,0,0,1,0,0,1,23.3,23.3,7.7%,KC,15,2022
3,Christian Harris,7,6,0.0,0,0,0,0,0,1,22.5,22.5,2.7%,HOU,15,2022
4,Logan Wilson,9,6,1.0,0,0,0,0,0,1,22.0,22.0,29.1%,CIN,15,2022
5,Christian Kirksey,9,2,1.0,0,0,0,0,0,1,21.5,21.5,0.1%,FA,15,2022
6,Quay Walker,5,0,1.0,2,0,1,0,0,1,21.0,21.0,28.4%,GB,15,2022
7,Foyesade Oluokun,10,4,0.0,0,0,0,0,0,1,20.5,20.5,93.6%,JAC,15,2022
8,Leonard Floyd,3,2,2.0,0,0,0,0,0,1,19.0,19.0,2.1%,SF,15,2022
9,Ja'Whaun Bentley,6,4,1.0,0,0,0,0,0,1,18.5,18.5,6.5%,NE,15,2022
10,Lavonte David,5,3,1.0,0,0,1,0,0,1,17.8,17.8,54.3%,TB,15,2022
11,Rashaan Evans,5,5,1.0,0,0,0,0,0,1,17.8,17.8,0.1%,FA,15,2022
12,Nicholas Morrow,9,2,0.0,0,0,0,0,0,1,17.5,17.5,4.0%,BUF,15,2022
13,Shaq Thompson,7,5,0.0,0,0,0,0,0,1,16.8,16.8,7.4%,CAR,15,2022
14,Preston Smith,2,1,2.0,0,0,0,0,0,1,16.8,16.8,1.4%,GB,15,2022
15,Germaine Pratt,2,7,0.0,2,1,0,0,0,1,16.3,16.3,5.1%,CIN,15,2022
16,Zaire Franklin,6,4,0.0,0,0,1,0,0,1,16.0,16.0,93.6%,IND,15,2022
17,Dre Greenlaw,4,4,0.0,2,0,1,0,0,1,16.0,16.0,4.3%,SF,15,2022
18,Za'Darius Smith,3,2,0.5,0,0,2,0,0,1,16.0,16.0,0.8%,CLE,15,2022
19,Chandler Jones,2,0,0.0,2,0,0,1,1,1,16.0,16.0,0.1%,FA,15,2022
20,Alex Highsmith,3,1,1.0,0,0,1,0,0,1,15.8,15.8,11.9%,PIT,15,2022
21,Markus Golden,5,2,1.0,0,0,0,0,0,1,15.5,15.5,0.1%,FA,15,2022
22,Frankie Luvu,3,6,1.0,0,0,0,0,0,1,15.5,15.5,21.0%,WAS,15,2022
23,Denzel Perryman,8,1,0.0,0,0,0,0,0,1,15.3,15.3,3.9%,LAC,15,2022
24,Roquan Smith,6,5,0.0,0,0,0,0,0,1,15.3,15.3,88.7%,BAL,15,2022
25,Bobby Okereke,6,6,0.0,1,0,0,0,0,1,15.0,15.0,86.0%,NYG,15,2022
26,Quincy Williams,5,2,0.0,0,0,0,0,0,1,14.0,14.0,41.0%,NYJ,15,2022
27,Joe Thomas,3,3,1.0,0,0,0,0,0,1,13.3,13.3,1.0%,FA,15,2022
28,Micah Parsons,1,1,1.0,0,0,0,1,0,1,12.8,12.8,73.0%,DAL,15,2022
29,Kyle Van Noy,3,2,1.0,0,0,0,0,0,1,12.5,12.5,2.9%,BAL,15,2022
30,Luke Masterson,4,5,0.0,0,0,0,0,0,1,12.3,12.3,0.2%,LV,15,2022
31,Kenneth Murray Jr.,4,3,0.0,1,0,0,0,0,1,12.3,12.3,6.0%,TEN,15,2022
32,Robert Spillane,6,1,0.0,0,0,0,0,0,1,12.3,12.3,23.7%,LV,15,2022
33,Cody Barton,6,4,0.0,0,0,0,0,0,1,12.0,12.0,2.8%,DEN,15,2022
34,Devin Lloyd,7,2,0.0,0,0,0,0,0,1,12.0,12.0,18.6%,JAC,15,2022
35,Deion Jones,2,1,1.0,1,0,0,0,0,1,11.8,11.8,0.1%,FA,15,2022
36,Jamin Davis,6,3,0.0,0,0,0,0,0,1,11.3,11.3,1.1%,WAS,15,2022
37,Josey Jewell,5,5,0.0,0,0,0,0,0,1,11.3,11.3,4.9%,CAR,15,2022
38,Lorenzo Carter,2,3,0.5,0,0,0,1,0,1,11.3,11.3,0.2%,ATL,15,2022
39,Kaden Elliss,2,2,1.0,0,0,0,0,0,1,11.0,11.0,6.0%,ATL,15,2022
40,T.J. Watt,1,1,1.5,0,0,0,0,0,1,10.8,10.8,77.7%,PIT,15,2022
41,Bobby Wagner,4,3,0.0,0,0,0,0,0,1,10.8,10.8,61.2%,WAS,15,2022
42,T.J. Edwards,5,4,0.0,0,0,0,0,0,1,10.5,10.5,81.1%,CHI,15,2022
43,Damone Clark,5,4,0.0,0,0,0,0,0,1,10.5,10.5,1.6%,DAL,15,2022
44,Tremaine Edmunds,6,2,0.0,0,0,0,0,0,1,10.5,10.5,17.8%,CHI,15,2022
45,Fred Warner,6,2,0.0,0,0,0,0,0,1,10.5,10.5,85.1%,SF,15,2022
46,Azeez Ojulari,2,2,0.5,0,0,1,0,0,1,10.5,10.5,0.2%,NYG,15,2022
47,Matt Milano,3,5,0.5,0,0,0,0,0,1,10.3,10.3,2.7%,BUF,15,2022
