Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Amon-Ra St. Brown,12,15,124,10.3,27,2,1,0,0,0,0,1,30.4,30.4,100.0%,DET,6,2023
2,Adam Thielen,11,13,115,10.5,27,1,1,0,0,0,0,1,28.5,28.5,46.2%,CAR,6,2023
3,Tyreek Hill,6,10,163,27.2,47,4,1,0,0,0,0,1,28.3,28.3,100.0%,MIA,6,2023
4,Cooper Kupp,7,9,148,21.1,49,3,1,0,0,0,0,1,27.8,27.8,98.6%,LAR,6,2023
5,Drake London,9,12,125,13.9,32,2,0,0,0,0,0,1,21.5,21.5,99.2%,ATL,6,2023
6,Keenan Allen,7,11,85,12.1,23,2,1,0,0,0,0,1,21.5,21.5,93.1%,CHI,6,2023
7,A.J. Brown,7,9,131,18.7,49,2,0,0,0,0,0,1,20.1,20.1,100.0%,PHI,6,2023
8,Stefon Diggs,10,16,100,10.0,28,1,0,0,0,0,0,1,20.0,20.0,98.6%,HOU,6,2023
9,Michael Pittman Jr.,9,14,109,12.1,40,1,0,0,0,0,0,1,19.9,19.9,98.6%,IND,6,2023
10,Kendrick Bourne,10,11,89,8.9,36,1,0,1,4,0,0,1,19.3,19.3,4.6%,NE,6,2023
11,CeeDee Lamb,7,7,117,16.7,23,2,0,0,0,0,0,1,18.7,18.7,100.0%,DAL,6,2023
12,Rashid Shaheed,2,6,85,42.5,51,2,1,2,18,0,0,1,18.3,18.3,49.9%,NO,6,2023
13,Jaylen Waddle,7,9,51,7.3,17,0,1,0,0,0,0,1,18.1,18.1,97.7%,MIA,6,2023
14,Jakobi Meyers,5,7,61,12.2,16,0,1,0,0,0,0,1,17.1,17.1,61.4%,LV,6,2023
15,Zay Flowers,6,8,50,8.3,14,0,1,1,1,0,0,1,17.1,17.1,96.3%,BAL,6,2023
16,Garrett Wilson,8,12,90,11.3,33,1,0,0,0,0,0,1,17.0,17.0,99.9%,NYJ,6,2023
17,Tyler Boyd,7,7,38,5.4,9,0,1,0,0,0,0,1,16.8,16.8,5.3%,TEN,6,2023
18,Chris Olave,7,10,96,13.7,24,1,0,0,0,0,0,1,16.6,16.6,99.3%,NO,6,2023
19,Tyler Lockett,6,8,94,15.7,36,2,0,0,0,0,0,1,15.4,15.4,67.6%,SEA,6,2023
20,Brandin Cooks,4,4,36,9.0,17,0,1,1,14,0,0,1,15.0,15.0,30.9%,DAL,6,2023
21,Amari Cooper,4,8,108,27.0,58,2,0,0,0,0,0,1,14.8,14.8,95.7%,CLE,6,2023
22,Courtland Sutton,4,6,46,11.5,21,1,1,0,0,0,0,1,14.6,14.6,84.8%,DEN,6,2023
23,Wan'Dale Robinson,8,8,62,7.8,13,0,0,0,0,0,0,1,14.2,14.2,7.2%,NYG,6,2023
24,Curtis Samuel,4,4,42,10.5,16,0,1,1,0,0,0,1,14.2,14.2,55.7%,BUF,6,2023
25,Terry McLaurin,6,11,81,13.5,22,1,0,0,0,0,0,1,14.1,14.1,93.6%,WAS,6,2023
26,Ja'Marr Chase,6,13,80,13.3,31,2,0,0,0,0,0,1,14.0,14.0,100.0%,CIN,6,2023
27,Christian Kirk,3,6,49,16.3,29,1,1,0,0,0,0,1,13.9,13.9,90.9%,JAC,6,2023
28,Chris Godwin,6,7,77,12.8,23,1,0,0,0,0,0,1,13.7,13.7,92.8%,TB,6,2023
29,Jameson Williams,2,3,53,26.5,45,1,1,0,0,0,0,1,13.3,13.3,71.1%,DET,6,2023
30,Josh Downs,5,8,21,4.2,9,0,1,0,0,0,0,1,13.1,13.1,19.5%,IND,6,2023
31,Nico Collins,4,6,80,20.0,28,2,0,0,0,0,0,1,12.0,12.0,98.9%,HOU,6,2023
32,Jordan Addison,3,5,28,9.3,15,0,1,0,0,0,0,1,11.8,11.8,83.3%,MIN,6,2023
33,Brandon Aiyuk,4,10,76,19.0,33,2,0,0,0,0,0,1,11.6,11.6,99.4%,SF,6,2023
34,Rashee Rice,4,4,72,18.0,28,2,0,0,0,0,0,1,11.2,11.2,94.5%,KC,6,2023
35,Darius Slayton,4,6,69,17.3,31,2,0,0,0,0,0,1,10.9,10.9,2.5%,NYG,6,2023
36,DK Metcalf,4,9,69,17.3,30,1,0,0,0,0,0,1,10.9,10.9,99.1%,SEA,6,2023
37,DJ Moore,5,8,51,10.2,24,1,0,0,0,0,0,1,10.1,10.1,98.5%,CHI,6,2023
38,Joshua Palmer,4,7,60,15.0,26,1,0,0,0,0,0,1,10.0,10.0,45.7%,LAC,6,2023
39,Michael Thomas,5,8,45,9.0,16,0,0,0,0,0,0,1,9.5,9.5,0.2%,FA,6,2023
40,Kadarius Toney,3,6,9,3.0,5,0,1,2,-5,0,0,1,9.4,9.4,0.3%,FA,6,2023
41,DeVonta Smith,5,11,44,8.8,22,1,0,0,0,0,0,1,9.4,9.4,98.0%,PHI,6,2023
42,Michael Wilson,3,4,62,20.7,26,1,0,0,0,0,0,1,9.2,9.2,15.4%,ARI,6,2023
43,Mike Evans,4,10,49,12.3,18,0,0,0,0,0,0,1,8.9,8.9,99.7%,TB,6,2023
44,Jaxon Smith-Njigba,4,5,48,12.0,18,0,0,0,0,0,0,1,8.8,8.8,86.7%,SEA,6,2023
