Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Justin Jefferson,12,14,192,16.0,38,5,1,1,-12,0,0,1,36.0,36.0,100.0%,MIN,18,2023
2,CeeDee Lamb,13,13,98,7.5,15,0,2,1,7,0,0,1,35.5,35.5,100.0%,DAL,18,2023
3,Nico Collins,9,9,195,21.7,75,4,1,0,0,0,0,1,34.5,34.5,98.9%,HOU,18,2023
4,Amon-Ra St. Brown,7,10,144,20.6,70,2,1,0,0,0,0,1,27.4,27.4,100.0%,DET,18,2023
5,Dontayvion Wicks,6,7,61,10.2,19,0,2,0,0,0,0,1,24.1,24.1,25.1%,GB,18,2023
6,Quez Watkins,8,11,93,11.6,19,0,1,0,0,0,0,1,23.3,23.3,0.0%,PIT,18,2023
7,David Bell,4,4,68,17.0,31,2,2,0,0,0,0,1,22.8,22.8,0.0%,CLE,18,2023
8,Calvin Ridley,6,10,106,17.7,59,1,1,0,0,0,0,1,22.6,22.6,94.1%,TEN,18,2023
9,Jakobi Meyers,3,5,61,20.3,33,1,1,1,5,1,0,1,21.6,21.6,61.4%,LV,18,2023
10,Tyreek Hill,7,13,82,11.7,23,1,1,0,0,0,0,1,21.2,21.2,100.0%,MIA,18,2023
11,Andrei Iosivas,5,7,36,7.2,15,0,2,0,0,0,0,1,20.6,20.6,1.9%,CIN,18,2023
12,A.T. Perry,3,3,53,17.7,29,1,2,0,0,0,0,1,20.3,20.3,0.6%,NO,18,2023
13,Diontae Johnson,4,5,89,22.3,71,1,1,0,0,0,0,1,18.9,18.9,90.7%,CAR,18,2023
14,DeAndre Hopkins,7,10,46,6.6,16,0,1,0,0,0,0,1,17.6,17.6,80.6%,TEN,18,2023
15,Darius Slayton,5,7,62,12.4,19,0,1,0,0,0,0,1,17.2,17.2,2.5%,NYG,18,2023
16,Tyler Lockett,2,4,71,35.5,37,2,1,0,0,0,0,1,17.1,17.1,67.6%,SEA,18,2023
17,Jerry Jeudy,3,6,79,26.3,47,2,1,0,0,0,0,1,16.9,16.9,57.0%,CLE,18,2023
18,Khalil Shakir,6,6,105,17.5,46,2,0,0,0,0,0,1,16.5,16.5,52.0%,BUF,18,2023
