Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Jordan Addison,6,6,111,18.5,37,2,2,0,0,0,0,1,29.1,29.1,83.3%,MIN,15,2023
2,Jaylen Waddle,8,9,142,17.8,60,2,1,0,0,0,0,1,28.2,28.2,97.7%,MIA,15,2023
3,Terry McLaurin,6,12,141,23.5,48,3,1,0,0,0,0,1,26.1,26.1,93.6%,WAS,15,2023
4,Chris Godwin,10,12,155,15.5,25,4,0,0,0,0,0,1,25.5,25.5,92.8%,TB,15,2023
5,Cooper Kupp,8,8,111,13.9,62,1,1,0,0,0,0,1,25.1,25.1,98.6%,LAR,15,2023
6,Amon-Ra St. Brown,7,9,112,16.0,29,3,1,0,0,0,0,1,24.2,24.2,100.0%,DET,15,2023
7,Rashee Rice,9,9,91,10.1,24,2,1,0,0,0,0,1,24.1,24.1,94.5%,KC,15,2023
8,Davante Adams,8,12,101,12.6,24,2,1,0,0,0,0,1,24.1,24.1,99.8%,LV,15,2023
9,Noah Brown,8,11,82,10.3,22,2,1,0,0,0,0,1,22.2,22.2,0.7%,WAS,15,2023
10,Tee Higgins,4,8,61,15.3,21,1,2,0,0,0,0,1,22.1,22.1,95.7%,CIN,15,2023
11,Deebo Samuel Sr.,4,7,48,12.0,19,0,2,1,11,0,0,1,21.9,21.9,99.5%,SF,15,2023
12,Joshua Palmer,4,4,113,28.3,79,2,1,0,0,0,0,1,21.3,21.3,45.7%,LAC,15,2023
13,Curtis Samuel,5,9,41,8.2,19,0,2,0,0,0,0,1,21.1,21.1,55.7%,BUF,15,2023
14,Amari Cooper,4,8,109,27.3,51,2,1,0,0,0,0,1,20.9,20.9,95.7%,CLE,15,2023
15,Tre Tucker,3,4,59,19.7,30,2,2,1,-2,0,0,1,20.7,20.7,3.8%,LV,15,2023
16,CeeDee Lamb,7,10,53,7.6,16,0,0,1,3,1,0,1,18.6,18.6,100.0%,DAL,15,2023
17,Jayden Reed,6,8,52,8.7,20,1,1,0,0,0,0,1,17.2,17.2,89.4%,GB,15,2023
18,Diontae Johnson,4,6,62,15.5,25,1,1,0,0,0,0,1,16.2,16.2,90.7%,CAR,15,2023
19,Dontayvion Wicks,6,7,97,16.2,22,3,0,0,0,0,0,1,15.7,15.7,25.1%,GB,15,2023
20,Jakobi Meyers,2,4,32,16.0,22,1,1,0,0,0,0,1,15.7,15.7,61.4%,LV,15,2023
21,Mike Evans,4,6,57,14.3,19,0,1,0,0,0,0,1,15.7,15.7,99.7%,TB,15,2023
22,Justin Jefferson,7,10,84,12.0,19,0,0,0,0,0,0,1,15.4,15.4,100.0%,MIN,15,2023
23,Jamal Agnew,2,2,70,35.0,65,1,1,0,0,0,0,1,15.0,15.0,0.0%,FA,15,2023
24,Jaxon Smith-Njigba,4,4,48,12.0,29,1,1,0,0,0,0,1,14.8,14.8,86.7%,SEA,15,2023
25,David Moore,2,2,68,34.0,52,1,1,0,0,0,0,1,14.8,14.8,0.1%,CAR,15,2023
26,Demarcus Robinson,2,3,44,22.0,23,2,1,1,23,0,0,1,14.7,14.7,9.6%,LAR,15,2023
27,D.J. Montgomery,2,4,48,24.0,34,1,1,0,0,0,0,1,12.8,12.8,0.0%,IND,15,2023
28,DK Metcalf,5,6,78,15.6,34,1,0,0,0,0,0,1,12.8,12.8,99.1%,SEA,15,2023
29,Courtland Sutton,5,6,71,14.2,23,1,0,0,0,0,0,1,12.1,12.1,84.8%,DEN,15,2023
30,Michael Pittman Jr.,4,5,78,19.5,42,2,0,0,0,0,0,1,11.8,11.8,98.6%,IND,15,2023
31,Zay Jones,5,8,59,11.8,36,1,0,0,0,0,0,1,10.9,10.9,1.3%,ARI,15,2023
32,A.J. Brown,5,10,56,11.2,15,0,0,0,0,0,0,1,10.6,10.6,100.0%,PHI,15,2023
33,Lil'Jordan Humphrey,3,4,16,5.3,8,0,1,0,0,0,0,1,10.6,10.6,0.0%,DEN,15,2023
34,Ja'Marr Chase,4,4,64,16.0,25,2,0,0,0,0,0,1,10.4,10.4,100.0%,CIN,15,2023
35,Jerry Jeudy,3,7,74,24.7,40,1,0,0,0,0,0,1,10.4,10.4,57.0%,CLE,15,2023
36,Darius Slayton,4,8,63,15.8,33,1,0,0,0,0,0,1,10.3,10.3,2.5%,NYG,15,2023
37,Quentin Johnston,2,3,23,11.5,17,0,1,0,0,0,0,1,10.3,10.3,6.2%,LAC,15,2023
38,Puka Nacua,5,8,50,10.0,18,0,0,2,3,0,0,1,10.3,10.3,99.9%,LAR,15,2023
39,DeVonta Smith,5,5,50,10.0,17,0,0,0,0,0,0,1,10.0,10.0,98.0%,PHI,15,2023
40,Treylon Burks,3,3,62,20.7,37,2,0,1,2,0,0,1,9.4,9.4,0.7%,TEN,15,2023
41,DeVante Parker,5,5,44,8.8,20,1,0,0,0,0,0,1,9.4,9.4,0.1%,FA,15,2023
42,DJ Moore,4,8,52,13.0,27,2,0,0,0,0,0,1,9.2,9.2,98.5%,CHI,15,2023
43,Cedric Tillman,4,8,52,13.0,19,0,0,0,0,0,0,1,9.2,9.2,0.4%,CLE,15,2023
44,Calvin Ridley,5,12,39,7.8,13,0,0,0,0,0,0,1,8.9,8.9,94.1%,TEN,15,2023
45,Stefon Diggs,4,5,48,12.0,18,0,0,0,0,0,0,1,8.8,8.8,98.6%,HOU,15,2023
46,Jameson Williams,4,7,47,11.8,18,0,0,0,0,0,0,1,8.7,8.7,71.1%,DET,15,2023
47,Adam Thielen,4,7,43,10.8,16,0,0,0,0,0,0,1,8.3,8.3,46.2%,CAR,15,2023
48,Alex Erickson,1,2,13,13.0,13,0,1,0,0,0,0,1,8.3,8.3,0.0%,FA,15,2023
49,George Pickens,3,7,47,15.7,17,0,0,0,0,0,0,1,7.7,7.7,95.4%,PIT,15,2023
50,Keith Kirkwood,1,1,7,7.0,7,0,1,0,0,0,0,1,7.7,7.7,0.0%,BAL,15,2023
51,Tyler Scott,3,4,49,16.3,30,1,0,1,-3,0,0,1,7.6,7.6,0.1%,CHI,15,2023
52,Tyler Boyd,2,5,53,26.5,44,1,0,0,0,0,0,1,7.3,7.3,5.3%,TEN,15,2023
53,Jonathan Mingo,4,5,32,8.0,20,1,0,0,0,0,0,1,7.2,7.2,0.8%,CAR,15,2023
54,Chris Moore,3,4,39,13.0,23,1,0,0,0,0,0,1,6.9,6.9,0.0%,ARI,15,2023
55,Rashod Bateman,3,6,39,13.0,18,0,0,0,0,0,0,1,6.9,6.9,10.1%,BAL,15,2023
56,Brandon Aiyuk,3,5,37,12.3,22,1,0,0,0,0,0,1,6.7,6.7,99.4%,SF,15,2023
57,Marquise Goodwin,1,1,57,57.0,57,1,0,0,0,0,0,1,6.7,6.7,0.0%,FA,15,2023
58,Rashid Shaheed,3,4,36,12.0,19,0,0,0,0,0,0,1,6.6,6.6,49.9%,NO,15,2023
59,Wan'Dale Robinson,4,4,25,6.3,13,0,0,0,0,0,0,1,6.5,6.5,7.2%,NYG,15,2023
60,DeMario Douglas,3,5,33,11.0,16,0,0,0,0,0,0,1,6.3,6.3,27.8%,NE,15,2023
61,Lynn Bowden Jr.,3,5,31,10.3,17,0,0,0,0,0,0,1,6.1,6.1,0.0%,FA,15,2023
62,Josh Reynolds,2,3,41,20.5,21,2,0,0,0,0,0,1,6.1,6.1,1.2%,DEN,15,2023
63,Robert Woods,3,5,30,10.0,15,0,0,0,0,0,0,1,6.0,6.0,0.1%,HOU,15,2023
64,Romeo Doubs,3,3,30,10.0,12,0,0,0,0,0,0,1,6.0,6.0,46.0%,GB,15,2023
65,Malik Heath,3,3,29,9.7,15,0,0,0,0,0,0,1,5.9,5.9,0.1%,GB,15,2023
66,Garrett Wilson,3,4,29,9.7,18,0,0,0,0,0,0,1,5.9,5.9,99.9%,NYJ,15,2023
67,A.T. Perry,2,2,34,17.0,18,0,0,0,0,0,0,1,5.4,5.4,0.6%,NO,15,2023
68,Ihmir Smith-Marsette,2,2,1,0.5,8,0,0,4,31,0,0,1,5.2,5.2,0.0%,FA,15,2023
69,Parker Washington,4,6,12,3.0,6,0,0,0,0,0,0,1,5.2,5.2,0.1%,JAC,15,2023
70,Allen Lazard,3,6,21,7.0,11,0,0,0,0,0,0,1,5.1,5.1,0.8%,NYJ,15,2023
71,Tyler Lockett,3,9,21,7.0,12,0,0,0,0,0,0,1,5.1,5.1,67.6%,SEA,15,2023
72,Xavier Gipson,2,6,29,14.5,21,1,0,0,0,0,0,1,4.9,4.9,0.8%,NYJ,15,2023
73,Allen Robinson II,3,3,19,6.3,8,0,0,0,0,0,0,1,4.9,4.9,0.1%,DET,15,2023
74,Josh Downs,3,3,19,6.3,8,0,0,0,0,0,0,1,4.9,4.9,19.5%,IND,15,2023
75,Jauan Jennings,2,2,25,12.5,22,1,0,0,0,0,0,1,4.5,4.5,0.7%,SF,15,2023
76,Drake London,2,3,24,12.0,13,0,0,0,0,0,0,1,4.4,4.4,99.2%,ATL,15,2023
77,Nick Westbrook-Ikhine,1,2,33,33.0,33,1,0,0,0,0,0,1,4.3,4.3,0.1%,TEN,15,2023
78,Justin Watson,1,3,31,31.0,31,1,0,0,0,0,0,1,4.1,4.1,0.3%,KC,15,2023
79,DeAndre Hopkins,2,9,21,10.5,17,0,0,0,0,0,0,1,4.1,4.1,80.6%,TEN,15,2023
80,Greg Dortch,2,3,15,7.5,10,0,0,1,5,0,0,1,4.0,4.0,2.6%,ARI,15,2023
81,Jalen Guyton,2,2,19,9.5,14,0,0,0,0,0,0,1,3.9,3.9,0.0%,LV,15,2023
82,Elijah Moore,2,3,17,8.5,11,0,0,0,0,0,0,1,3.7,3.7,1.4%,CLE,15,2023
83,Darnell Mooney,2,8,14,7.0,9,0,0,0,0,0,0,1,3.4,3.4,40.2%,ATL,15,2023
84,Charlie Jones,2,3,10,5.0,7,0,0,0,0,0,0,1,3.0,3.0,0.1%,CIN,15,2023
85,Brandin Cooks,2,6,10,5.0,8,0,0,0,0,0,0,1,3.0,3.0,30.9%,DAL,15,2023
86,Rondale Moore,2,3,5,2.5,4,0,0,1,3,0,0,1,2.8,2.8,0.2%,ATL,15,2023
87,Chase Claypool,2,2,8,4.0,5,0,0,0,0,0,0,1,2.8,2.8,0.1%,FA,15,2023
88,DJ Chark Jr.,1,2,18,18.0,18,0,0,0,0,0,0,1,2.8,2.8,3.6%,LAC,15,2023
89,Marquez Valdes-Scantling,1,1,17,17.0,17,0,0,0,0,0,0,1,2.7,2.7,0.2%,BUF,15,2023
90,Richie James Jr.,1,1,17,17.0,17,0,0,0,0,0,0,1,2.7,2.7,0.0%,FA,15,2023
91,Kadarius Toney,2,4,5,2.5,3,0,0,0,0,0,0,1,2.5,2.5,0.3%,FA,15,2023
92,Odell Beckham Jr.,1,3,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,4.8%,MIA,15,2023
93,Velus Jones Jr.,0,0,0,0.0,0,0,0,2,23,0,0,1,2.3,2.3,0.1%,CHI,15,2023
94,Alec Pierce,1,5,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.7%,IND,15,2023
95,Cedrick Wilson Jr.,2,3,2,1.0,3,0,0,0,0,0,0,1,2.2,2.2,0.1%,NO,15,2023
96,Kalif Raymond,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.7%,DET,15,2023
97,Braxton Berrios,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.4%,MIA,15,2023
