Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Amari Cooper,11,15,265,24.1,75,5,2,0,0,0,0,1,51.5,51.5,95.7%,CLE,16,2023
2,George Pickens,4,6,195,48.8,86,3,2,0,0,0,0,1,35.5,35.5,95.4%,PIT,16,2023
3,Puka Nacua,9,11,164,18.2,41,3,1,2,16,0,0,1,33.0,33.0,99.9%,LAR,16,2023
4,Amon-Ra St. Brown,12,14,106,8.8,25,1,1,0,0,0,0,1,28.6,28.6,100.0%,DET,16,2023
5,DJ Chark Jr.,6,8,98,16.3,22,2,2,0,0,0,0,1,27.8,27.8,3.6%,LAC,16,2023
6,Mike Evans,7,9,86,12.3,22,1,2,0,0,0,0,1,27.6,27.6,99.7%,TB,16,2023
7,Justin Jefferson,6,10,141,23.5,29,5,1,0,0,0,0,1,26.1,26.1,100.0%,MIN,16,2023
8,Calvin Ridley,6,9,90,15.0,25,2,2,1,-12,0,0,1,25.8,25.8,94.1%,TEN,16,2023
9,CeeDee Lamb,6,10,118,19.7,49,2,1,2,14,0,0,1,25.2,25.2,100.0%,DAL,16,2023
10,Tee Higgins,5,8,140,28.0,80,2,1,0,0,0,0,1,25.0,25.0,95.7%,CIN,16,2023
11,Chris Olave,9,13,123,13.7,28,1,0,0,0,0,0,1,23.3,23.3,99.3%,NO,16,2023
12,Gabe Davis,4,6,130,32.5,57,3,1,0,0,0,0,1,23.0,23.0,42.9%,JAC,16,2023
13,Zay Flowers,9,13,72,8.0,13,0,1,0,0,0,0,1,22.2,22.2,96.3%,BAL,16,2023
14,K.J. Osborn,5,7,95,19.0,47,1,1,0,0,0,0,1,20.5,20.5,0.6%,NE,16,2023
15,Demarcus Robinson,6,6,82,13.7,32,1,1,0,0,0,0,1,20.2,20.2,9.6%,LAR,16,2023
16,Tyreek Hill,9,14,99,11.0,20,1,0,0,0,0,0,1,18.9,18.9,100.0%,MIA,16,2023
17,Rashid Shaheed,5,9,70,14.0,45,1,1,1,4,0,0,1,18.4,18.4,49.9%,NO,16,2023
18,Darius Slayton,3,3,90,30.0,69,1,1,0,0,0,0,1,18.0,18.0,2.5%,NYG,16,2023
