Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Keenan Allen,11,14,175,15.9,38,3,2,0,0,0,0,1,40.5,40.5,93.1%,CHI,10,2023
2,CeeDee Lamb,11,14,151,13.7,30,3,1,1,14,1,0,1,39.5,39.5,100.0%,DAL,10,2023
3,Brandin Cooks,9,10,173,19.2,37,4,1,0,0,0,0,1,32.3,32.3,30.9%,DAL,10,2023
4,Amon-Ra St. Brown,8,9,156,19.5,46,3,1,2,9,0,0,1,30.5,30.5,100.0%,DET,10,2023
5,Mike Evans,6,10,143,23.8,43,4,1,0,0,0,0,1,26.3,26.3,99.7%,TB,10,2023
6,Noah Brown,7,8,172,24.6,34,6,0,0,0,0,0,1,24.2,24.2,0.7%,WAS,10,2023
7,Ja'Marr Chase,5,6,124,24.8,64,2,1,0,0,0,0,1,23.4,23.4,100.0%,CIN,10,2023
8,Tyler Lockett,8,10,92,11.5,20,1,1,0,0,0,0,1,23.2,23.2,67.6%,SEA,10,2023
9,Chris Olave,6,9,94,15.7,26,2,1,0,0,0,0,1,21.4,21.4,99.3%,NO,10,2023
10,Tyler Boyd,8,12,117,14.6,64,1,0,0,0,0,0,1,19.7,19.7,5.3%,TEN,10,2023
11,Jayden Reed,5,5,84,16.8,46,2,1,0,0,0,0,1,19.4,19.4,89.4%,GB,10,2023
12,Tank Dell,6,14,56,9.3,17,0,1,1,13,0,0,1,18.9,18.9,96.0%,HOU,10,2023
13,Garrett Wilson,9,14,93,10.3,41,1,0,0,0,0,0,1,18.3,18.3,99.9%,NYJ,10,2023
14,Courtland Sutton,8,11,53,6.6,30,1,1,0,0,0,1,1,17.3,17.3,84.8%,DEN,10,2023
15,DK Metcalf,7,12,98,14.0,27,1,0,0,0,0,0,1,16.8,16.8,99.1%,SEA,10,2023
16,Michael Pittman Jr.,8,12,84,10.5,14,0,0,0,0,0,0,1,16.4,16.4,98.6%,IND,10,2023
17,Deebo Samuel Sr.,4,4,30,7.5,9,0,0,3,29,1,0,1,15.9,15.9,99.5%,SF,10,2023
18,Amari Cooper,6,9,98,16.3,28,2,0,0,0,0,0,1,15.8,15.8,95.7%,CLE,10,2023
19,Elijah Moore,5,7,44,8.8,19,0,1,0,0,0,0,1,15.4,15.4,1.4%,CLE,10,2023
20,Michael Gallup,2,2,70,35.0,41,2,1,0,0,0,0,1,15.0,15.0,0.1%,FA,10,2023
21,Davante Adams,6,13,86,14.3,42,1,0,0,0,0,0,1,14.6,14.6,99.8%,LV,10,2023
22,Brandon Aiyuk,3,3,55,18.3,21,2,1,0,0,0,0,1,14.5,14.5,99.4%,SF,10,2023
23,DeMario Douglas,6,9,84,14.0,30,2,0,0,0,0,0,1,14.4,14.4,27.8%,NE,10,2023
24,Christian Kirk,6,11,104,17.3,39,2,0,0,0,0,1,1,14.4,14.4,90.9%,JAC,10,2023
25,Jalen Guyton,4,6,41,10.3,18,0,1,0,0,0,0,1,14.1,14.1,0.0%,LV,10,2023
26,Trenton Irwin,2,4,54,27.0,32,2,1,0,0,0,0,1,13.4,13.4,0.1%,CIN,10,2023
27,Quentin Johnston,4,4,34,8.5,17,0,1,0,0,0,0,1,13.4,13.4,6.2%,LAC,10,2023
28,Zay Flowers,5,6,73,14.6,18,0,0,0,0,0,0,1,12.3,12.3,96.3%,BAL,10,2023
29,Dyami Brown,2,2,41,20.5,35,1,1,0,0,0,0,1,12.1,12.1,0.8%,WAS,10,2023
30,Romeo Doubs,3,5,31,10.3,20,1,1,0,0,0,0,1,12.1,12.1,46.0%,GB,10,2023
31,A.T. Perry,2,4,38,19.0,23,1,1,0,0,0,0,1,11.8,11.8,0.6%,NO,10,2023
32,Odell Beckham Jr.,1,2,40,40.0,40,1,1,0,0,0,0,1,11.0,11.0,4.8%,MIA,10,2023
33,DJ Moore,5,9,58,11.6,16,0,0,1,1,0,0,1,10.9,10.9,98.5%,CHI,10,2023
34,Jordan Addison,4,7,69,17.3,29,2,0,0,0,0,0,1,10.9,10.9,83.3%,MIN,10,2023
35,Adam Thielen,6,10,42,7.0,14,0,0,0,0,0,0,1,10.2,10.2,46.2%,CAR,10,2023
36,Gabe Davis,2,6,56,28.0,38,1,0,0,0,0,0,1,9.6,9.6,42.9%,JAC,10,2023
37,Chris Godwin,4,6,54,13.5,17,0,0,0,0,0,0,1,9.4,9.4,92.8%,TB,10,2023
38,Rondale Moore,5,8,43,8.6,12,0,0,0,0,0,0,1,9.3,9.3,0.2%,ATL,10,2023
39,Jaxon Smith-Njigba,4,5,53,13.3,20,1,0,0,0,0,0,1,9.3,9.3,86.7%,SEA,10,2023
40,Kyle Philips,3,5,61,20.3,29,2,0,0,0,0,0,1,9.1,9.1,0.0%,FA,10,2023
41,Dontayvion Wicks,3,4,51,17.0,32,2,0,0,0,0,0,1,8.1,8.1,25.1%,GB,10,2023
42,Lawrence Cager,1,2,10,10.0,10,0,1,0,0,0,0,1,8.0,8.0,0.0%,NYG,10,2023
43,Jalen Brooks,4,4,39,9.8,14,0,0,0,0,0,0,1,7.9,7.9,0.1%,DAL,10,2023
44,George Pickens,3,4,45,15.0,28,1,0,0,0,0,0,1,7.5,7.5,95.4%,PIT,10,2023
45,Brandon Powell,4,5,35,8.8,14,0,0,0,0,0,0,1,7.5,7.5,0.1%,MIN,10,2023
46,Rashid Shaheed,5,9,24,4.8,15,0,0,0,0,0,0,1,7.4,7.4,49.9%,NO,10,2023
47,Terry McLaurin,4,8,33,8.3,13,0,0,0,0,0,0,1,7.3,7.3,93.6%,WAS,10,2023
48,Sterling Shepard,1,4,2,2.0,2,0,1,0,0,0,0,1,7.2,7.2,0.0%,TB,10,2023
49,Scotty Miller,1,1,2,2.0,2,0,1,0,0,0,0,1,7.2,7.2,0.1%,PIT,10,2023
50,Isaiah McKenzie,4,4,31,7.8,30,1,0,0,0,0,0,1,7.1,7.1,0.0%,NYG,10,2023
51,Kalif Raymond,2,4,46,23.0,41,1,0,0,0,0,0,1,6.6,6.6,0.7%,DET,10,2023
52,Drake London,3,4,36,12.0,18,0,0,0,0,0,0,1,6.6,6.6,99.2%,ATL,10,2023
53,Jerry Jeudy,3,3,35,11.7,19,0,0,0,0,0,0,1,6.5,6.5,57.0%,CLE,10,2023
54,Michael Wilson,3,6,34,11.3,16,0,0,0,0,0,0,1,6.4,6.4,15.4%,ARI,10,2023
55,Stefon Diggs,3,5,34,11.3,14,0,0,0,0,0,0,1,6.4,6.4,98.6%,HOU,10,2023
56,Ihmir Smith-Marsette,0,0,0,0.0,0,0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,10,2023
57,Josh Downs,2,3,40,20.0,28,1,0,0,0,0,0,1,6.0,6.0,19.5%,IND,10,2023
58,DeAndre Hopkins,3,9,27,9.0,15,0,0,0,0,0,0,1,5.7,5.7,80.6%,TEN,10,2023
59,Mike Strachan,1,2,45,45.0,45,1,0,0,0,0,0,1,5.5,5.5,0.0%,FA,10,2023
60,Darius Slayton,3,4,21,7.0,9,0,0,0,0,0,0,1,5.1,5.1,2.5%,NYG,10,2023
61,Jonathan Mingo,3,7,20,6.7,10,0,0,0,0,0,0,1,5.0,5.0,0.8%,CAR,10,2023
62,Rashod Bateman,2,4,25,12.5,18,0,0,0,0,0,0,1,4.5,4.5,10.1%,BAL,10,2023
63,John Metchie III,2,2,25,12.5,19,0,0,0,0,0,0,1,4.5,4.5,0.3%,HOU,10,2023
64,Christian Watson,2,7,23,11.5,14,0,0,0,0,0,0,1,4.3,4.3,87.6%,GB,10,2023
65,Tyler Scott,1,1,15,15.0,15,0,0,1,16,0,0,1,4.1,4.1,0.1%,CHI,10,2023
66,Chris Moore,2,4,21,10.5,11,0,0,0,0,0,0,1,4.1,4.1,0.0%,ARI,10,2023
67,Trey Palmer,2,4,21,10.5,15,0,0,0,0,0,0,1,4.1,4.1,0.8%,TB,10,2023
68,Jakobi Meyers,2,2,21,10.5,13,0,0,0,0,0,0,1,4.1,4.1,61.4%,LV,10,2023
69,Calvin Ridley,2,3,20,10.0,11,0,0,0,0,0,0,1,4.0,4.0,94.1%,TEN,10,2023
70,Marquise Brown,1,4,28,28.0,28,1,0,0,0,0,0,1,3.8,3.8,76.0%,KC,10,2023
71,Jameson Williams,2,2,18,9.0,13,0,0,0,0,0,0,1,3.8,3.8,71.1%,DET,10,2023
72,Tim Jones,2,2,17,8.5,12,0,0,0,0,0,0,1,3.7,3.7,0.0%,JAC,10,2023
