Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,DK Metcalf,6,8,134,22.3,73,2,3,0,0,0,0,1,37.4,37.4,99.1%,SEA,13,2023
2,Deebo Samuel Sr.,4,4,116,29.0,48,2,2,3,22,1,0,1,35.8,35.8,99.5%,SF,13,2023
3,Nico Collins,9,12,191,21.2,59,3,1,0,0,0,0,1,34.1,34.1,98.9%,HOU,13,2023
4,CeeDee Lamb,12,17,116,9.7,23,1,1,2,30,0,0,1,32.6,32.6,100.0%,DAL,13,2023
5,Tyreek Hill,5,7,157,31.4,78,3,2,2,-4,0,0,1,32.3,32.3,100.0%,MIA,13,2023
6,Ja'Marr Chase,11,12,149,13.5,76,1,1,0,0,0,0,1,31.6,31.6,100.0%,CIN,13,2023
7,Mike Evans,7,12,162,23.1,75,2,1,0,0,0,0,1,29.2,29.2,99.7%,TB,13,2023
8,Christian Watson,7,9,71,10.1,19,0,2,2,15,0,0,1,27.6,27.6,87.6%,GB,13,2023
9,Michael Pittman Jr.,11,16,105,9.5,14,0,1,0,0,0,0,1,27.5,27.5,98.6%,IND,13,2023
10,DeVonta Smith,9,11,96,10.7,21,1,1,0,0,0,0,1,24.6,24.6,98.0%,PHI,13,2023
11,Puka Nacua,4,7,105,26.3,70,2,1,2,34,0,0,1,23.9,23.9,99.9%,LAR,13,2023
12,A.J. Brown,8,13,114,14.3,38,1,0,0,0,0,0,1,19.4,19.4,100.0%,PHI,13,2023
13,Alec Pierce,3,6,100,33.3,55,2,1,0,0,0,0,1,19.0,19.0,0.7%,IND,13,2023
14,DeAndre Hopkins,5,12,75,15.0,27,2,1,1,4,0,0,1,18.9,18.9,80.6%,TEN,13,2023
15,Parker Washington,6,6,61,10.2,18,0,1,0,0,0,0,1,18.1,18.1,0.1%,JAC,13,2023
16,Chris Olave,5,8,119,23.8,33,4,0,0,0,0,0,1,16.9,16.9,99.3%,NO,13,2023
17,Brandin Cooks,4,4,45,11.3,19,0,1,0,0,0,0,1,16.5,16.5,30.9%,DAL,13,2023
18,Cooper Kupp,6,8,39,6.5,13,0,1,0,0,0,0,1,15.9,15.9,98.6%,LAR,13,2023
19,Courtland Sutton,2,7,77,38.5,45,2,1,0,0,0,0,1,15.7,15.7,84.8%,DEN,13,2023
20,Brandon Aiyuk,5,7,46,9.2,13,0,1,0,0,0,0,1,15.6,15.6,99.4%,SF,13,2023
21,Demarcus Robinson,4,5,55,13.8,30,1,1,0,0,0,0,1,15.5,15.5,9.6%,LAR,13,2023
22,Rashee Rice,8,9,64,8.0,13,0,0,0,0,0,0,1,14.4,14.4,94.5%,KC,13,2023
23,Jauan Jennings,3,4,44,14.7,18,0,1,0,0,0,0,1,13.4,13.4,0.7%,SF,13,2023
24,Diontae Johnson,4,5,33,8.3,26,1,1,0,0,0,0,1,13.3,13.3,90.7%,CAR,13,2023
25,Jaxon Smith-Njigba,7,11,62,8.9,18,0,0,0,0,0,0,1,13.2,13.2,86.7%,SEA,13,2023
26,Jonathan Mingo,6,10,69,11.5,31,1,0,0,0,0,0,1,12.9,12.9,0.8%,CAR,13,2023
27,Amon-Ra St. Brown,2,6,49,24.5,25,2,1,0,0,0,0,1,12.9,12.9,100.0%,DET,13,2023
28,Xavier Gipson,5,6,77,15.4,36,2,0,1,1,0,0,1,12.8,12.8,0.8%,NYJ,13,2023
29,Zay Jones,5,8,78,15.6,24,2,0,0,0,0,0,1,12.8,12.8,1.3%,ARI,13,2023
30,George Pickens,4,5,86,21.5,38,2,0,0,0,0,0,1,12.6,12.6,95.4%,PIT,13,2023
31,Elijah Moore,4,12,83,20.8,42,2,0,0,0,0,0,1,12.3,12.3,1.4%,CLE,13,2023
32,Romeo Doubs,4,5,72,18.0,33,2,0,0,0,0,0,1,11.2,11.2,46.0%,GB,13,2023
33,Keenan Allen,5,9,58,11.6,16,0,0,0,0,0,0,1,10.8,10.8,93.1%,CHI,13,2023
34,Curtis Samuel,4,5,65,16.3,33,2,0,0,0,0,0,1,10.5,10.5,55.7%,BUF,13,2023
35,DeVante Parker,4,9,64,16.0,27,2,0,0,0,0,0,1,10.4,10.4,0.1%,FA,13,2023
36,Jaylen Waddle,5,8,52,10.4,16,0,0,0,0,0,0,1,10.2,10.2,97.7%,MIA,13,2023
37,Quentin Johnston,5,7,52,10.4,27,1,0,0,0,0,0,1,10.2,10.2,6.2%,LAC,13,2023
38,Jameson Williams,1,1,11,11.0,11,0,0,1,19,1,0,1,10.0,10.0,71.1%,DET,13,2023
39,Tyler Lockett,5,8,47,9.4,17,0,0,0,0,0,0,1,9.7,9.7,67.6%,SEA,13,2023
40,DJ Chark Jr.,3,4,56,18.7,30,2,0,0,0,0,0,1,8.6,8.6,3.6%,LAC,13,2023
41,Tyler Boyd,5,7,37,7.4,10,0,0,1,5,0,0,1,8.2,8.2,5.3%,TEN,13,2023
42,Jerry Jeudy,3,4,51,17.0,41,1,0,0,0,0,0,1,8.1,8.1,57.0%,CLE,13,2023
43,Garrett Wilson,3,7,50,16.7,31,1,0,0,0,0,0,1,8.0,8.0,99.9%,NYJ,13,2023
44,Chris Godwin,0,3,0,0.0,0,0,0,1,19,1,0,1,7.9,7.9,92.8%,TB,13,2023
45,Dontayvion Wicks,3,4,43,14.3,27,1,0,0,0,0,0,1,7.3,7.3,25.1%,GB,13,2023
46,Calvin Ridley,4,8,26,6.5,21,1,0,3,7,0,0,1,7.3,7.3,94.1%,TEN,13,2023
47,Tee Higgins,3,3,36,12.0,14,0,0,0,0,0,0,1,6.6,6.6,95.7%,CIN,13,2023
48,Amari Cooper,3,5,34,11.3,22,1,0,0,0,0,0,1,6.4,6.4,95.7%,CLE,13,2023
49,Quez Watkins,3,4,28,9.3,15,0,0,0,0,0,0,1,5.8,5.8,0.0%,PIT,13,2023
50,Jayden Reed,4,5,16,4.0,9,0,0,0,0,0,0,1,5.6,5.6,89.4%,GB,13,2023
51,Adam Thielen,3,6,25,8.3,12,0,0,0,0,0,0,1,5.5,5.5,46.2%,CAR,13,2023
52,Allen Robinson II,3,3,19,6.3,8,0,0,0,0,0,0,1,4.9,4.9,0.1%,DET,13,2023
53,Marquez Valdes-Scantling,2,5,25,12.5,16,0,0,0,0,0,0,1,4.5,4.5,0.2%,BUF,13,2023
54,Trey Palmer,2,5,12,6.0,6,0,0,1,13,0,0,1,4.5,4.5,0.8%,TB,13,2023
55,Josh Downs,3,5,14,4.7,9,0,0,0,0,0,0,1,4.4,4.4,19.5%,IND,13,2023
56,Jahan Dotson,2,5,23,11.5,12,0,0,0,0,0,0,1,4.3,4.3,14.0%,PHI,13,2023
57,A.T. Perry,1,3,30,30.0,30,1,0,0,0,0,0,1,4.0,4.0,0.6%,NO,13,2023
58,Cedric Tillman,2,6,20,10.0,13,0,0,0,0,0,0,1,4.0,4.0,0.4%,CLE,13,2023
59,Tyquan Thornton,0,1,0,0.0,0,0,0,1,39,0,0,1,3.9,3.9,0.1%,NE,13,2023
60,Nick Westbrook-Ikhine,1,3,28,28.0,28,1,0,0,0,0,0,1,3.8,3.8,0.1%,TEN,13,2023
61,Christian Kirk,1,1,26,26.0,26,1,0,0,0,0,0,1,3.6,3.6,90.9%,JAC,13,2023
62,River Cracraft,2,2,16,8.0,13,0,0,0,0,0,0,1,3.6,3.6,0.0%,MIA,13,2023
63,Trenton Irwin,1,1,25,25.0,25,1,0,0,0,0,0,1,3.5,3.5,0.1%,CIN,13,2023
64,Alex Erickson,1,1,23,23.0,23,1,0,0,0,0,0,1,3.3,3.3,0.0%,FA,13,2023
65,David Bell,2,2,12,6.0,6,0,0,0,0,0,0,1,3.2,3.2,0.0%,CLE,13,2023
66,Ben Skowronek,2,3,12,6.0,6,0,0,0,0,0,0,1,3.2,3.2,0.0%,PIT,13,2023
67,Greg Dortch,1,3,19,19.0,19,0,0,0,0,0,0,1,2.9,2.9,2.6%,ARI,13,2023
68,Jalen Tolbert,1,1,17,17.0,17,0,0,0,0,0,0,1,2.7,2.7,4.7%,DAL,13,2023
69,Malik Heath,1,2,15,15.0,15,0,0,0,0,0,0,1,2.5,2.5,0.1%,GB,13,2023
70,Marvin Mims Jr.,1,2,5,5.0,5,0,0,1,8,0,0,1,2.3,2.3,9.6%,DEN,13,2023
71,Richie James Jr.,1,2,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,FA,13,2023
72,Chris Moore,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,ARI,13,2023
73,Josh Reynolds,1,3,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,1.2%,DEN,13,2023
74,Lil'Jordan Humphrey,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,DEN,13,2023
75,Deven Thompkins,1,1,4,4.0,4,0,0,2,7,0,0,1,2.1,2.1,0.0%,FA,13,2023
76,Jalen Reagor,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,NE,13,2023
77,JuJu Smith-Schuster,1,3,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,1.7%,KC,13,2023
78,Calvin Austin III,1,1,10,10.0,10,0,0,0,0,0,0,1,2.0,2.0,0.3%,PIT,13,2023
79,KaVontae Turpin,1,3,10,10.0,10,0,0,0,0,0,0,1,2.0,2.0,0.6%,DAL,13,2023
80,John Metchie III,1,3,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.3%,HOU,13,2023
81,Jake Bobo,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.3%,SEA,13,2023
82,Tutu Atwell,1,2,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.7%,LAR,13,2023
83,Drake London,1,5,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,99.2%,ATL,13,2023
84,Rondale Moore,1,2,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.2%,ATL,13,2023
85,Skyy Moore,1,2,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.3%,KC,13,2023
86,Jalen Guyton,1,3,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,LV,13,2023
87,Dyami Brown,1,1,0,0.0,0,0,0,0,0,0,0,1,1.0,1.0,0.8%,WAS,13,2023
88,Kalif Raymond,0,0,0,0.0,0,0,0,1,9,0,0,1,0.9,0.9,0.7%,DET,13,2023
89,Lynn Bowden Jr.,1,1,5,5.0,5,0,0,2,-6,0,0,1,0.9,0.9,0.0%,FA,13,2023
90,Kadarius Toney,0,0,0,0.0,0,0,0,1,6,0,0,1,0.6,0.6,0.3%,FA,13,2023
91,Dee Eskridge,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIA,13,2023
92,Chris Blair,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,13,2023
93,Jaelon Darden,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CLE,13,2023
94,Deonte Harty,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,BAL,13,2023
95,Alex Bachman,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LV,13,2023
96,Nsimba Webster,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CHI,13,2023
97,Steven Sims Jr.,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,HOU,13,2023
98,Olamide Zaccheaus,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,WAS,13,2023
99,Malik Taylor,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,13,2023
100,D.J. Montgomery,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,IND,13,2023
101,KJ Hamler,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BUF,13,2023
102,Laviska Shenault Jr.,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,SEA,13,2023
103,Justin Jefferson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,100.0%,MIN,13,2023
104,Devin Duvernay,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,JAC,13,2023
105,Marcus Simms,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SEA,13,2023
106,Donovan Peoples-Jones,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,DET,13,2023
107,Tom Kennedy,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DET,13,2023
108,Gunner Olszewski,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,13,2023
109,Isaiah Hodgins,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,13,2023
110,Parris Campbell,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,PHI,13,2023
111,Terry McLaurin,0,3,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,93.6%,WAS,13,2023
112,N'Keal Harry,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIN,13,2023
113,Marquise Brown,0,3,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,76.0%,KC,13,2023
114,Kelvin Harmon,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,13,2023
115,Collin Johnson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CHI,13,2023
116,Quinton Bell,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIA,13,2023
117,Miles Boykin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,13,2023
118,Ashton Dulin,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,13,2023
119,Juwann Winfree,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,13,2023
120,Darius Slayton,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.5%,NYG,13,2023
121,Tyler Johnson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAR,13,2023
122,Scotty Miller,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,PIT,13,2023
123,David Sills,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DEN,13,2023
124,Cody Thompson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,13,2023
