Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,CeeDee Lamb,13,17,227,17.5,92,3,1,1,5,0,1,1,40.2,40.2,100.0%,DAL,17,2023
2,Davante Adams,13,21,126,9.7,24,1,2,0,0,0,0,1,37.6,37.6,99.8%,LV,17,2023
3,DJ Moore,9,13,159,17.7,32,5,1,0,0,0,0,1,30.9,30.9,98.5%,CHI,17,2023
4,Jayden Reed,6,8,89,14.8,33,2,2,0,0,0,0,1,26.9,26.9,89.4%,GB,17,2023
5,Brandon Aiyuk,7,8,114,16.3,38,2,1,0,0,0,0,1,24.4,24.4,99.4%,SF,17,2023
6,Bo Melton,6,9,105,17.5,37,2,1,0,0,0,0,1,22.5,22.5,0.2%,GB,17,2023
7,Amon-Ra St. Brown,6,8,90,15.0,23,2,1,1,11,0,0,1,22.1,22.1,100.0%,DET,17,2023
8,Darius Slayton,4,6,106,26.5,80,1,1,0,0,0,0,1,20.6,20.6,2.5%,NYG,17,2023
9,George Pickens,7,9,131,18.7,37,3,0,0,0,0,0,1,20.1,20.1,95.4%,PIT,17,2023
10,Wan'Dale Robinson,6,9,55,9.2,20,1,0,1,24,1,0,1,19.9,19.9,7.2%,NYG,17,2023
11,Zay Flowers,3,3,106,35.3,75,2,1,0,0,0,0,1,19.6,19.6,96.3%,BAL,17,2023
12,Puka Nacua,5,8,118,23.6,80,1,0,2,19,0,0,1,18.7,18.7,99.9%,LAR,17,2023
13,Deebo Samuel Sr.,5,6,37,7.4,16,0,1,3,35,0,0,1,18.2,18.2,99.5%,SF,17,2023
14,Rashee Rice,5,6,127,25.4,67,2,0,0,0,0,0,1,17.7,17.7,94.5%,KC,17,2023
15,Julio Jones,2,2,34,17.0,22,1,2,0,0,0,0,1,17.4,17.4,0.1%,FA,17,2023
16,Elijah Moore,5,6,61,12.2,24,2,1,0,0,0,0,1,17.1,17.1,1.4%,CLE,17,2023
17,Chris Godwin,3,5,81,27.0,47,1,1,0,0,0,0,1,17.1,17.1,92.8%,TB,17,2023
18,Brandin Cooks,5,8,60,12.0,21,2,1,0,0,0,0,1,17.0,17.0,30.9%,DAL,17,2023
19,Alex Erickson,7,8,98,14.0,27,1,0,0,0,0,0,1,16.8,16.8,0.0%,FA,17,2023
20,Trey Palmer,4,5,84,21.0,54,2,1,0,0,0,1,1,16.4,16.4,0.8%,TB,17,2023
21,Terry McLaurin,4,7,61,15.3,42,1,1,0,0,0,0,1,16.1,16.1,93.6%,WAS,17,2023
22,Nico Collins,7,8,80,11.4,21,1,0,1,7,0,0,1,15.7,15.7,98.9%,HOU,17,2023
