Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,A.J. Brown,9,13,175,19.4,59,3,2,0,0,0,0,1,38.5,38.5,100.0%,PHI,4,2023
2,Stefon Diggs,6,7,120,20.0,55,1,3,0,0,0,0,1,36.0,36.0,98.6%,HOU,4,2023
3,Nico Collins,7,9,168,24.0,52,3,2,0,0,0,0,1,35.8,35.8,98.9%,HOU,4,2023
4,Puka Nacua,9,10,163,18.1,32,5,1,0,0,0,0,1,31.3,31.3,99.9%,LAR,4,2023
5,DJ Moore,8,9,131,16.4,29,3,1,0,0,0,0,1,27.1,27.1,98.5%,CHI,4,2023
6,Michael Wilson,7,7,76,10.9,33,1,2,0,0,0,0,1,26.6,26.6,15.4%,ARI,4,2023
7,Justin Jefferson,6,9,85,14.2,30,2,2,0,0,0,0,1,26.5,26.5,100.0%,MIN,4,2023
8,Brandon Aiyuk,6,6,148,24.7,42,4,0,0,0,0,0,1,20.8,20.8,99.4%,SF,4,2023
9,Chris Godwin,8,11,114,14.3,42,2,0,0,0,0,0,1,19.4,19.4,92.8%,TB,4,2023
10,Romeo Doubs,9,13,95,10.6,16,0,0,0,0,0,0,1,18.5,18.5,46.0%,GB,4,2023
11,Curtis Samuel,7,8,51,7.3,15,0,0,1,1,1,0,1,18.2,18.2,55.7%,BUF,4,2023
12,Braxton Berrios,6,6,43,7.2,15,0,1,1,11,0,0,1,17.4,17.4,0.4%,MIA,4,2023
13,Terry McLaurin,8,10,86,10.8,24,1,0,0,0,0,0,1,16.6,16.6,93.6%,WAS,4,2023
14,Amon-Ra St. Brown,5,7,56,11.2,24,1,1,0,0,0,0,1,16.6,16.6,100.0%,DET,4,2023
15,Marquise Brown,7,10,96,13.7,41,1,0,0,0,0,0,1,16.6,16.6,76.0%,KC,4,2023
16,Christian Kirk,8,12,84,10.5,30,1,0,0,0,0,0,1,16.4,16.4,90.9%,JAC,4,2023
17,Nick Westbrook-Ikhine,5,6,51,10.2,22,1,1,0,0,0,0,1,16.1,16.1,0.1%,TEN,4,2023
18,Deven Thompkins,4,4,45,11.3,26,1,1,1,11,0,0,1,15.6,15.6,0.0%,FA,4,2023
19,Davante Adams,8,13,75,9.4,19,0,0,0,0,0,0,1,15.5,15.5,99.8%,LV,4,2023
20,Adam Thielen,7,8,76,10.9,22,1,0,1,6,0,0,1,15.2,15.2,46.2%,CAR,4,2023
21,Allen Lazard,3,3,61,20.3,39,1,1,0,0,0,0,1,15.1,15.1,0.8%,NYJ,4,2023
22,Gabe Davis,3,3,61,20.3,34,1,1,0,0,0,0,1,15.1,15.1,42.9%,JAC,4,2023
23,Garrett Wilson,9,14,60,6.7,14,0,0,0,0,0,0,1,15.0,15.0,99.9%,NYJ,4,2023
