Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Marvin Jones Jr.,10,13,93,9.3,24,1,4,0,0,0,0,1,43.3,43.3,0.0%,FA,7,2019
2,Zach Pascal,6,7,106,17.7,34,3,2,0,0,0,0,1,28.6,28.6,0.0%,ARI,7,2019
3,DeAndre Hopkins,9,12,106,11.8,21,1,1,0,0,0,0,1,25.6,25.6,80.6%,TEN,7,2019
4,Allen Robinson II,10,16,87,8.7,17,0,1,0,0,0,0,1,24.7,24.7,0.1%,DET,7,2019
5,Michael Thomas,9,11,131,14.6,34,2,0,0,0,0,0,1,22.1,22.1,0.2%,FA,7,2019
6,Alex Erickson,8,14,137,17.1,48,2,0,2,-2,0,0,1,21.5,21.5,0.0%,FA,7,2019
7,Marquez Valdes-Scantling,2,3,133,66.5,74,2,1,0,0,0,0,1,21.3,21.3,0.2%,BUF,7,2019
8,Stefon Diggs,7,8,143,20.4,66,2,0,0,0,0,0,1,21.3,21.3,98.6%,HOU,7,2019
9,Corey Davis,6,7,80,13.3,38,1,1,0,0,0,0,1,20.0,20.0,0.0%,FA,7,2019
10,T.Y. Hilton,6,11,74,12.3,25,2,1,0,0,0,0,1,19.4,19.4,3.0%,FA,7,2019
11,John Brown,5,6,83,16.6,24,3,1,0,0,0,0,1,19.3,19.3,0.0%,FA,7,2019
12,Danny Amendola,8,11,105,13.1,36,1,0,0,0,0,0,1,18.5,18.5,0.0%,FA,7,2019
13,Dede Westbrook,6,9,103,17.2,33,2,0,2,14,0,0,1,17.7,17.7,0.0%,FA,7,2019
14,Tyler Lockett,5,7,61,12.2,33,1,1,1,-3,0,0,1,16.8,16.8,67.6%,SEA,7,2019
15,DeVante Parker,5,10,55,11.0,14,0,1,0,0,0,0,1,16.5,16.5,0.1%,FA,7,2019
16,Tyreek Hill,3,5,74,24.7,57,1,1,0,0,0,0,1,16.4,16.4,100.0%,MIA,7,2019
17,Amari Cooper,5,5,106,21.2,44,2,0,0,0,0,0,1,15.6,15.6,95.7%,CLE,7,2019
18,Julio Jones,6,9,93,15.5,39,1,0,0,0,0,0,1,15.3,15.3,0.1%,FA,7,2019
19,Courtland Sutton,6,8,87,14.5,41,1,0,0,0,0,0,1,14.7,14.7,84.8%,DEN,7,2019
20,Kenny Stills,4,5,105,26.3,45,2,0,0,0,0,0,1,14.5,14.5,0.0%,FA,7,2019
21,Bisi Johnson,4,8,40,10.0,19,0,1,0,0,0,0,1,14.0,14.0,0.0%,FA,7,2019
22,Golden Tate,6,11,80,13.3,20,1,0,0,0,0,0,1,14.0,14.0,0.0%,FA,7,2019
23,Julian Edelman,7,12,47,6.7,14,0,0,3,20,0,0,1,13.7,13.7,12.1%,FA,7,2019
24,Robert Woods,5,7,80,16.0,25,1,0,1,6,0,0,1,13.6,13.6,0.1%,HOU,7,2019
25,Phillip Dorsett II,3,4,46,15.3,26,1,1,0,0,0,0,1,13.6,13.6,0.0%,FA,7,2019
26,Jake Kumerow,2,2,54,27.0,37,1,1,0,0,0,0,1,13.4,13.4,0.0%,FA,7,2019
27,Chris Conley,3,7,83,27.7,47,2,0,0,0,0,0,1,13.3,13.3,0.0%,SF,7,2019
28,Preston Williams,6,8,82,13.7,35,1,0,0,0,0,1,1,12.2,12.2,0.0%,FA,7,2019
29,A.J. Brown,6,8,64,10.7,16,0,0,1,-2,0,0,1,12.2,12.2,100.0%,PHI,7,2019
