Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
77,Nelson Agholor,1,3,20,20.0,20,1,0,0,0,0,0,1,3.0,3.0,0.6%,BAL,5,2019
78,Marquez Valdes-Scantling,1,4,18,18.0,18,0,0,0,0,0,0,1,2.8,2.8,0.2%,BUF,5,2019
79,Trey Quinn,3,4,18,6.0,7,0,0,0,0,0,1,1,2.8,2.8,0.0%,FA,5,2019
80,Robbie Chosen,1,3,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,0.0%,MIA,5,2019
81,Travis Benjamin,1,2,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,5,2019
82,Hunter Renfrow,1,5,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.1%,FA,5,2019
83,Josh Reynolds,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,1.2%,DEN,5,2019
84,Tajae Sharpe,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,FA,5,2019
85,Russell Gage,1,2,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,FA,5,2019
86,Dante Pettis,1,3,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,CHI,5,2019
87,Bobo Wilson,1,2,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.1%,FA,5,2019
88,Jake Kumerow,1,2,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,5,2019
89,Emmanuel Sanders,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,FA,5,2019
90,Scotty Miller,0,2,0,0.0,0,0,0,1,18,0,0,1,1.8,1.8,0.1%,PIT,5,2019
91,Deon Cain,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,CAR,5,2019
92,Alex Erickson,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,FA,5,2019
93,Jakobi Meyers,1,2,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,61.4%,LV,5,2019
94,Stanley Morgan Jr.,1,2,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,5,2019
95,Jarius Wright,1,3,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,5,2019
96,Justin Hardy,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,5,2019
97,Marqise Lee,1,2,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,5,2019
98,Kelvin Harmon,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,DAL,5,2019
99,Deebo Samuel Sr.,1,3,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,99.5%,SF,5,2019
100,Andy Isabella,0,0,0,0.0,0,0,0,2,11,0,0,1,1.1,1.1,0.0%,FA,5,2019
101,Diontae Spencer,0,0,0,0.0,0,0,0,1,9,0,0,1,0.9,0.9,0.0%,FA,5,2019
102,Andre Roberts,0,0,0,0.0,0,0,0,1,7,0,0,1,0.7,0.7,0.0%,FA,5,2019
103,Johnny Holton,0,1,4,0.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%,FA,5,2019
104,Darrius Shepherd,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
105,Ventell Bryant,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
106,Gunner Olszewski,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,5,2019
107,Miles Boykin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,5,2019
108,Ashton Dulin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,IND,5,2019
109,Deonte Harty,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,BAL,5,2019
110,Josh Bellamy,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
111,De'Anthony Thomas,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
112,Sammy Watkins,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
113,Mike Evans,0,3,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,99.7%,TB,5,2019
114,Cody Latimer,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
115,Matthew Slater,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
116,Keelan Cole Sr.,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
117,Justin Hardee Sr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CLE,5,2019
118,Andre Patton,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
119,JoJo Natson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
120,Fred Brown,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
121,Brandon Zylstra,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
122,Zay Jones,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,ARI,5,2019
123,Mack Hollins,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,BUF,5,2019
124,Austin Carr,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
125,Ryan Switzer,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
126,Marcell Ateman,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
127,Cam Sims,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
128,KhaDarel Hodge,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,ATL,5,2019
129,Malik Turner,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SF,5,2019
130,J.J. Arcega-Whiteside,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
131,DaeSean Hamilton,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
132,Ray-Ray McCloud III,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,ATL,5,2019
133,Damion Ratley,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
134,Javon Wims,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
135,Richie James Jr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
136,Antonio Callaway,0,3,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
137,Tre'Quan Smith,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,DET,5,2019
138,Braxton Berrios,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.4%,MIA,5,2019
139,Allen Lazard,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%,NYJ,5,2019
140,Justin Watson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.3%,KC,5,2019
141,Geremy Davis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
142,Ty Montgomery II,0,0,0,0.0,0,0,0,2,1,0,0,1,0.0,0.0,0.0%,FA,5,2019
143,Phillip Dorsett II,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
144,Seth Roberts,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
145,Mike Thomas,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
146,Chester Rogers,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
147,Laquon Treadwell,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,IND,5,2019
148,Darius Jennings,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
149,Cody Core,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,5,2019
150,Chris Moore,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,ARI,5,2019
151,DeAndre Carter,0,0,0,0.0,0,0,0,0,0,0,1,1,-2.0,-2.0,0.0%,CHI,5,2019
