Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,John Brown,9,14,137,15.2,40,2,2,0,0,0,0,1,34.7,34.7,0.0%,FA,11,2019
2,DJ Chark Jr.,8,15,104,13.0,34,2,2,0,0,0,0,1,30.4,30.4,3.6%,LAC,11,2019
3,Calvin Ridley,8,8,143,17.9,36,3,1,0,0,0,0,1,28.3,28.3,94.1%,TEN,11,2019
4,Michael Thomas,8,10,114,14.3,41,1,1,0,0,0,0,1,25.4,25.4,0.2%,FA,11,2019
5,Michael Gallup,9,13,148,16.4,41,3,0,0,0,0,0,1,23.8,23.8,0.1%,FA,11,2019
6,Stefon Diggs,5,5,121,24.2,54,2,1,0,0,0,0,1,23.1,23.1,98.6%,HOU,11,2019
7,Randall Cobb,4,7,115,28.8,49,2,1,0,0,0,0,1,21.5,21.5,0.0%,FA,11,2019
8,Deebo Samuel Sr.,8,10,134,16.8,26,4,0,0,0,0,0,1,21.4,21.4,99.5%,SF,11,2019
9,Keenan Allen,8,12,71,8.9,30,1,1,0,0,0,0,1,21.1,21.1,93.1%,CHI,11,2019
10,DeVante Parker,7,10,135,19.3,50,2,0,0,0,0,0,1,20.5,20.5,0.1%,FA,11,2019
11,Marvin Jones Jr.,4,5,43,10.8,25,1,2,1,-4,0,0,1,19.9,19.9,0.0%,FA,11,2019
12,Jakeem Grant Sr.,3,3,32,10.7,12,0,0,1,7,1,0,1,18.9,18.9,0.0%,FA,11,2019
13,Courtland Sutton,5,9,113,22.6,48,2,0,2,10,0,0,1,18.8,18.8,84.8%,DEN,11,2019
14,Jamison Crowder,5,8,76,15.2,29,1,1,0,0,0,0,1,18.6,18.6,0.1%,WAS,11,2019
15,DJ Moore,8,15,95,11.9,31,1,0,0,0,0,0,1,17.5,17.5,98.5%,CHI,11,2019
16,DeAndre Hopkins,7,12,80,11.4,20,1,0,0,0,0,0,1,15.0,15.0,80.6%,TEN,11,2019
17,Julian Edelman,5,10,53,10.6,14,0,0,0,0,0,0,1,14.9,14.9,12.1%,FA,11,2019
18,Julio Jones,6,8,91,15.2,48,1,0,1,-4,0,0,1,14.7,14.7,0.1%,FA,11,2019
19,Jarvis Landry,4,7,43,10.8,25,1,1,0,0,0,0,1,14.3,14.3,14.0%,FA,11,2019
20,Marcus Johnson,4,4,38,9.5,17,0,1,0,0,0,0,1,13.8,13.8,0.0%,FA,11,2019
21,Chris Godwin,3,6,47,15.7,30,1,1,0,0,0,0,1,13.7,13.7,92.8%,TB,11,2019
22,Kendrick Bourne,4,6,31,7.8,19,0,1,0,0,0,0,1,13.1,13.1,4.6%,NE,11,2019
23,Taylor Gabriel,7,14,57,8.1,15,0,0,0,0,0,0,1,12.7,12.7,0.1%,FA,11,2019
24,Larry Fitzgerald,5,5,37,7.4,12,0,1,0,0,0,1,1,12.7,12.7,0.2%,FA,11,2019
25,Pharoh Cooper,3,4,35,11.7,23,1,1,0,0,0,0,1,12.5,12.5,0.0%,FA,11,2019
26,Phillip Dorsett II,3,5,33,11.0,15,0,1,0,0,0,0,1,12.3,12.3,0.0%,FA,11,2019
27,Tyrell Williams,4,4,82,20.5,24,3,0,0,0,0,0,1,12.2,12.2,0.0%,FA,11,2019
28,Chris Conley,6,8,58,9.7,24,1,0,0,0,0,0,1,11.8,11.8,0.0%,SF,11,2019
29,Tim Patrick,4,8,77,19.3,38,2,0,0,0,0,0,1,11.7,11.7,0.9%,DET,11,2019
30,Hunter Renfrow,5,6,66,13.2,27,2,0,0,0,0,0,1,11.6,11.6,0.1%,FA,11,2019
31,Anthony Miller,6,11,54,9.0,16,0,0,0,0,0,0,1,11.4,11.4,0.0%,BAL,11,2019
32,Scotty Miller,4,6,71,17.8,48,1,0,0,0,0,0,1,11.1,11.1,0.1%,PIT,11,2019
33,Mike Evans,4,8,69,17.3,27,2,0,0,0,0,0,1,10.9,10.9,99.7%,TB,11,2019
34,Kelvin Harmon,5,6,53,10.6,24,1,0,0,0,0,0,1,10.3,10.3,0.0%,DAL,11,2019
35,Christian Kirk,6,9,41,6.8,11,0,0,1,1,0,0,1,10.2,10.2,90.9%,JAC,11,2019
36,Odell Beckham Jr.,4,10,60,15.0,42,1,0,0,0,0,0,1,10.0,10.0,4.8%,MIA,11,2019
37,Terry McLaurin,3,4,69,23.0,41,2,0,0,0,0,0,1,9.9,9.9,93.6%,WAS,11,2019
38,Mike Williams,2,6,76,38.0,50,2,0,0,0,0,0,1,9.6,9.6,57.9%,NYJ,11,2019
