Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Christian Kirk,6,10,138,23.0,69,2,3,0,0,0,0,1,37.8,37.8,90.9%,JAC,10,2019
2,Darius Slayton,10,15,121,12.1,39,1,2,0,0,0,0,1,34.1,34.1,2.5%,NYG,10,2019
3,Tyreek Hill,11,19,157,14.3,39,2,1,1,3,0,0,1,33.0,33.0,100.0%,MIA,10,2019
4,Amari Cooper,11,14,147,13.4,20,2,1,0,0,0,0,1,31.7,31.7,95.7%,CLE,10,2019
5,Michael Thomas,13,14,152,11.7,18,0,0,0,0,0,0,1,28.2,28.2,0.2%,FA,10,2019
6,Jarvis Landry,9,10,97,10.8,24,1,1,0,0,0,0,1,24.7,24.7,14.0%,FA,10,2019
7,Golden Tate,4,8,95,23.8,61,1,2,0,0,0,1,1,23.5,23.5,0.0%,FA,10,2019
8,Randall Cobb,6,8,106,17.7,24,4,1,0,0,0,0,1,22.6,22.6,0.0%,FA,10,2019
9,DJ Moore,9,11,120,13.3,38,2,0,0,0,0,0,1,21.0,21.0,98.5%,CHI,10,2019
10,Deebo Samuel Sr.,8,11,112,14.0,30,2,0,0,0,0,0,1,19.2,19.2,99.5%,SF,10,2019
11,Jamison Crowder,5,6,81,16.2,25,2,1,0,0,0,0,1,19.1,19.1,0.1%,WAS,10,2019
12,James Washington,6,7,90,15.0,34,1,1,0,0,0,1,1,19.0,19.0,0.0%,FA,10,2019
13,Davante Adams,7,10,118,16.9,38,2,0,0,0,0,0,1,18.8,18.8,99.8%,LV,10,2019
14,Marquise Brown,4,4,80,20.0,49,2,1,0,0,0,0,1,18.0,18.0,76.0%,KC,10,2019
15,Michael Gallup,4,10,76,19.0,25,2,1,0,0,0,0,1,17.6,17.6,0.1%,FA,10,2019
16,Keenan Allen,8,11,68,8.5,26,1,0,1,18,0,0,1,16.6,16.6,93.1%,CHI,10,2019
17,Robert Woods,7,11,95,13.6,24,1,0,0,0,0,0,1,16.5,16.5,0.1%,HOU,10,2019
18,Kendrick Bourne,4,8,42,10.5,16,0,1,0,0,0,0,1,16.2,16.2,4.6%,NE,10,2019
19,Larry Fitzgerald,8,8,71,8.9,24,1,0,0,0,0,0,1,15.1,15.1,0.2%,FA,10,2019
20,Kenny Golladay,3,9,57,19.0,47,1,1,0,0,0,0,1,14.7,14.7,4.0%,FA,10,2019
21,Allen Robinson II,6,9,86,14.3,33,1,0,0,0,0,0,1,14.6,14.6,0.1%,DET,10,2019
22,Demaryius Thomas,6,9,84,14.0,47,1,0,0,0,0,0,1,14.4,14.4,0.1%,FA,10,2019
23,Taylor Gabriel,4,6,39,9.8,24,1,1,1,-1,0,0,1,13.8,13.8,0.1%,FA,10,2019
