Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Chris Godwin,12,14,172,14.3,30,1,2,0,0,0,0,1,41.2,41.2,92.8%,TB,4,2019
2,Robert Woods,13,15,164,12.6,37,1,0,0,0,0,0,1,29.4,29.4,0.1%,HOU,4,2019
3,Davante Adams,10,15,180,18.0,58,2,0,0,0,0,0,1,28.0,28.0,99.8%,LV,4,2019
4,Cooper Kupp,9,15,121,13.4,29,3,1,1,-2,0,0,1,26.9,26.9,98.6%,LAR,4,2019
5,Jarvis Landry,8,10,167,20.9,65,2,0,0,0,0,0,1,24.7,24.7,14.0%,FA,4,2019
6,A.J. Brown,3,3,94,31.3,55,2,2,0,0,0,0,1,24.4,24.4,100.0%,PHI,4,2019
7,Courtland Sutton,6,9,62,10.3,27,1,2,0,0,0,0,1,24.2,24.2,84.8%,DEN,4,2019
8,Kenny Golladay,5,9,67,13.4,33,1,2,0,0,0,0,1,23.7,23.7,4.0%,FA,4,2019
9,Corey Davis,5,6,91,18.2,23,2,1,0,0,0,0,1,20.1,20.1,0.0%,FA,4,2019
10,Mike Evans,4,7,89,22.3,67,1,1,0,0,0,0,1,18.9,18.9,99.7%,TB,4,2019
11,Michael Thomas,9,9,95,10.6,20,1,0,0,0,0,0,1,18.5,18.5,0.2%,FA,4,2019
12,Mohamed Sanu Sr.,9,12,91,10.1,28,1,0,0,0,0,0,1,18.1,18.1,0.0%,FA,4,2019
13,Diontae Johnson,6,6,77,12.8,43,1,1,0,0,0,1,1,17.7,17.7,90.7%,CAR,4,2019
14,DeVante Parker,4,4,70,17.5,34,1,1,0,0,0,0,1,17.0,17.0,0.1%,FA,4,2019
15,Sterling Shepard,7,9,76,10.9,23,1,0,1,23,0,0,1,16.9,16.9,0.0%,TB,4,2019
16,Stefon Diggs,7,7,108,15.4,39,2,0,0,0,0,1,1,15.8,15.8,98.6%,HOU,4,2019
17,Emmanuel Sanders,5,9,104,20.8,39,2,0,0,0,0,0,1,15.4,15.4,0.0%,FA,4,2019
18,Geronimo Allison,3,4,52,17.3,31,1,1,1,7,0,0,1,14.9,14.9,0.0%,FA,4,2019
19,Allen Robinson II,7,7,77,11.0,25,1,0,0,0,0,0,1,14.7,14.7,0.1%,DET,4,2019
20,Cole Beasley,7,13,75,10.7,20,1,0,0,0,0,0,1,14.5,14.5,0.0%,FA,4,2019
21,Willie Snead IV,2,2,61,30.5,50,1,1,0,0,0,0,1,14.1,14.1,0.0%,FA,4,2019
22,Chester Rogers,3,6,48,16.0,27,1,1,0,0,0,0,1,13.8,13.8,0.0%,FA,4,2019
23,Trevor Davis,0,0,0,0.0,0,0,0,2,74,1,0,1,13.4,13.4,0.0%,FA,4,2019
24,Brandin Cooks,6,9,71,11.8,23,1,0,0,0,0,0,1,13.1,13.1,30.9%,DAL,4,2019
25,Alshon Jeffery,3,9,38,12.7,16,0,1,0,0,0,0,1,12.8,12.8,0.0%,FA,4,2019
26,Dontrelle Inman,5,7,76,15.2,25,1,0,0,0,0,0,1,12.6,12.6,0.0%,FA,4,2019
27,Tyrell Williams,3,7,36,12.0,19,0,1,0,0,0,0,1,12.6,12.6,0.0%,FA,4,2019
28,Miles Boykin,3,3,32,10.7,18,0,1,0,0,0,0,1,12.2,12.2,0.0%,NYG,4,2019
29,John Brown,5,11,69,13.8,28,1,0,0,0,0,0,1,11.9,11.9,0.0%,FA,4,2019
30,Dede Westbrook,5,6,66,13.2,32,1,0,0,0,0,0,1,11.6,11.6,0.0%,FA,4,2019
31,Zach Pascal,4,7,72,18.0,28,2,0,0,0,0,0,1,11.2,11.2,0.0%,ARI,4,2019
32,Jarius Wright,5,6,59,11.8,27,1,0,0,0,0,0,1,10.9,10.9,0.0%,FA,4,2019
33,Marvin Jones Jr.,3,5,77,25.7,33,2,0,0,0,0,0,1,10.7,10.7,0.0%,FA,4,2019
34,Keenan Allen,5,5,48,9.6,20,1,0,0,0,0,0,1,9.8,9.8,93.1%,CHI,4,2019
35,Amari Cooper,5,8,48,9.6,14,0,0,0,0,0,0,1,9.8,9.8,95.7%,CLE,4,2019
36,Larry Fitzgerald,5,5,47,9.4,15,0,0,0,0,0,0,1,9.7,9.7,0.2%,FA,4,2019
37,Javon Wims,4,5,56,14.0,37,1,0,0,0,0,0,1,9.6,9.6,0.0%,FA,4,2019
38,Julio Jones,4,7,52,13.0,20,1,0,1,1,0,0,1,9.3,9.3,0.1%,FA,4,2019
39,Tyler Lockett,4,4,51,12.8,28,1,0,0,0,0,0,1,9.1,9.1,67.6%,SEA,4,2019
40,Auden Tate,4,6,50,12.5,23,1,0,0,0,0,0,1,9.0,9.0,0.0%,FA,4,2019
