Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Emmanuel Sanders,7,9,157,22.4,75,2,1,0,0,0,0,1,34.1,34.1,0.0%,FA,14,2019
2,A.J. Brown,5,7,153,30.6,91,2,2,1,13,0,0,1,33.6,33.6,100.0%,PHI,14,2019
3,Darius Slayton,5,8,154,30.8,55,3,2,0,0,0,0,1,32.4,32.4,2.5%,NYG,14,2019
4,Michael Thomas,11,15,134,12.2,49,2,1,0,0,0,0,1,30.4,30.4,0.2%,FA,14,2019
5,DeAndre Hopkins,7,13,120,17.1,43,1,1,1,12,0,0,1,26.2,26.2,80.6%,TEN,14,2019
6,Robert Woods,7,9,98,14.0,20,1,1,2,29,0,0,1,25.7,25.7,0.1%,HOU,14,2019
7,Diontae Johnson,6,8,60,10.0,18,0,1,1,16,0,0,1,25.6,25.6,90.7%,CAR,14,2019
8,Robbie Chosen,7,11,117,16.7,39,2,1,1,4,0,0,1,25.1,25.1,0.0%,MIA,14,2019
9,Julian Edelman,8,12,95,11.9,37,1,1,1,8,0,0,1,24.3,24.3,12.1%,FA,14,2019
10,Allen Robinson II,5,8,48,9.6,22,1,2,0,0,0,0,1,21.8,21.8,0.1%,DET,14,2019
11,Zach Pascal,5,9,74,14.8,37,1,1,0,0,0,0,1,20.4,20.4,0.0%,ARI,14,2019
12,Amari Cooper,6,8,83,13.8,27,1,1,0,0,0,0,1,20.3,20.3,95.7%,CLE,14,2019
13,Marcus Johnson,3,7,105,35.0,50,2,1,0,0,0,0,1,19.5,19.5,0.0%,FA,14,2019
14,Calvin Ridley,5,5,76,15.2,18,0,1,0,0,0,0,1,18.6,18.6,94.1%,TEN,14,2019
15,Kenny Golladay,6,8,58,9.7,18,0,1,0,0,0,0,1,17.8,17.8,4.0%,FA,14,2019
16,Justin Watson,5,8,59,11.8,17,0,1,0,0,0,0,1,16.9,16.9,0.3%,KC,14,2019
17,Michael Gallup,6,10,109,18.2,24,3,0,0,0,0,0,1,16.9,16.9,0.1%,FA,14,2019
18,Christian Kirk,8,9,85,10.6,31,1,0,1,4,0,0,1,16.9,16.9,90.9%,JAC,14,2019
19,Kendrick Bourne,3,4,18,6.0,6,0,2,0,0,0,0,1,16.8,16.8,4.6%,NE,14,2019
20,DJ Chark Jr.,9,10,75,8.3,22,1,0,0,0,0,0,1,16.5,16.5,3.6%,LAC,14,2019
21,Olamide Zaccheaus,1,2,93,93.0,93,1,1,0,0,0,0,1,16.3,16.3,0.1%,WAS,14,2019
22,Chris Godwin,7,9,91,13.0,28,1,0,0,0,0,0,1,16.1,16.1,92.8%,TB,14,2019
23,Breshad Perriman,3,5,70,23.3,31,2,1,0,0,0,0,1,16.0,16.0,0.0%,FA,14,2019
24,Deebo Samuel Sr.,5,8,76,15.2,25,2,0,2,33,0,0,1,15.9,15.9,99.5%,SF,14,2019
25,Terry McLaurin,4,7,57,14.3,21,1,1,0,0,0,0,1,15.7,15.7,93.6%,WAS,14,2019
26,Stefon Diggs,6,9,92,15.3,44,1,0,0,0,0,0,1,15.2,15.2,98.6%,HOU,14,2019
27,Isaiah Ford,6,9,92,15.3,25,1,0,0,0,0,0,1,15.2,15.2,0.0%,FA,14,2019
28,Cole Beasley,4,7,29,7.3,14,0,1,0,0,0,0,1,14.9,14.9,0.0%,FA,14,2019
29,Cooper Kupp,4,4,45,11.3,21,1,1,0,0,0,0,1,14.5,14.5,98.6%,LAR,14,2019
30,Mike Williams,2,3,63,31.5,44,1,1,0,0,0,0,1,14.3,14.3,57.9%,NYJ,14,2019
31,DK Metcalf,6,6,78,13.0,35,1,0,0,0,0,0,1,13.8,13.8,99.1%,SEA,14,2019
32,Keenan Allen,5,6,83,16.6,45,1,0,0,0,0,0,1,13.3,13.3,93.1%,CHI,14,2019
33,Anthony Miller,3,4,42,14.0,21,1,1,0,0,0,0,1,13.2,13.2,0.0%,BAL,14,2019
34,Tyler Boyd,5,6,75,15.0,21,1,0,1,7,0,0,1,13.2,13.2,5.3%,TEN,14,2019
35,Mike Evans,1,2,61,61.0,61,1,1,0,0,0,0,1,13.1,13.1,99.7%,TB,14,2019
36,Tyreek Hill,6,8,62,10.3,21,1,0,2,8,0,0,1,13.0,13.0,100.0%,MIA,14,2019
37,DJ Moore,4,6,81,20.3,39,1,0,1,0,0,0,1,12.1,12.1,98.5%,CHI,14,2019
38,Mecole Hardman Jr.,1,1,48,48.0,48,1,1,0,0,0,0,1,11.8,11.8,0.2%,KC,14,2019
39,Allen Hurns,5,8,68,13.6,17,0,0,0,0,0,0,1,11.8,11.8,0.0%,FA,14,2019
40,Julio Jones,5,8,66,13.2,38,1,0,0,0,0,0,1,11.6,11.6,0.1%,FA,14,2019
41,Jarvis Landry,4,7,76,19.0,34,2,0,0,0,0,0,1,11.6,11.6,14.0%,FA,14,2019
42,Tre'Quan Smith,2,4,29,14.5,18,0,1,0,0,0,0,1,10.9,10.9,0.1%,DET,14,2019
43,Demaryius Thomas,2,4,28,14.0,14,0,1,0,0,0,0,1,10.8,10.8,0.1%,FA,14,2019
44,Alex Erickson,5,7,45,9.0,12,0,0,0,0,0,0,1,10.5,10.5,0.0%,FA,14,2019
45,Willie Snead IV,3,4,13,4.3,7,0,1,0,0,0,0,1,10.3,10.3,0.0%,FA,14,2019
46,Keke Coutee,5,8,68,13.6,22,2,0,0,0,0,1,1,9.8,9.8,0.0%,FA,14,2019
47,Sammy Watkins,4,8,50,12.5,23,1,0,0,0,0,0,1,9.0,9.0,0.0%,FA,14,2019
48,Ted Ginn Jr.,4,6,50,12.5,25,1,0,0,0,0,0,1,9.0,9.0,0.0%,FA,14,2019
49,Dede Westbrook,6,7,25,4.2,7,0,0,0,0,0,0,1,8.5,8.5,0.0%,FA,14,2019
50,Courtland Sutton,5,7,34,6.8,11,0,0,0,0,0,0,1,8.4,8.4,84.8%,DEN,14,2019
51,Danny Amendola,5,8,34,6.8,10,0,0,0,0,0,0,1,8.4,8.4,0.0%,FA,14,2019
52,Tyler Lockett,4,6,43,10.8,19,0,0,0,0,0,0,1,8.3,8.3,67.6%,SEA,14,2019
53,Davante Adams,4,6,41,10.3,15,0,0,0,0,0,0,1,8.1,8.1,99.8%,LV,14,2019
54,Steven Sims Jr.,4,7,40,10.0,13,0,0,0,0,0,0,1,8.0,8.0,0.0%,HOU,14,2019
55,Bisi Johnson,1,1,9,9.0,9,0,1,0,0,0,0,1,7.9,7.9,0.0%,FA,14,2019
56,Sterling Shepard,4,7,28,7.0,8,0,0,1,8,0,0,1,7.6,7.6,0.0%,TB,14,2019
57,Greg Ward,4,9,34,8.5,13,0,0,0,0,0,0,1,7.4,7.4,0.0%,FA,14,2019
58,James Washington,4,4,33,8.3,12,0,0,0,0,0,0,1,7.3,7.3,0.0%,FA,14,2019
59,Tim Patrick,2,3,50,25.0,37,1,0,0,0,0,0,1,7.0,7.0,0.9%,DET,14,2019
60,Jarius Wright,4,5,30,7.5,15,0,0,0,0,0,0,1,7.0,7.0,0.0%,FA,14,2019
61,Marvin Jones Jr.,3,7,38,12.7,18,0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,14,2019
62,Tajae Sharpe,4,4,25,6.3,9,0,0,0,0,0,0,1,6.5,6.5,0.0%,FA,14,2019
63,Tyrell Williams,3,4,35,11.7,18,0,0,0,0,0,0,1,6.5,6.5,0.0%,FA,14,2019
64,Randall Cobb,2,5,43,21.5,35,1,0,0,0,0,0,1,6.3,6.3,0.0%,FA,14,2019
65,Curtis Samuel,2,4,25,12.5,13,0,0,3,17,0,0,1,6.2,6.2,55.7%,BUF,14,2019
66,Laquon Treadwell,2,2,42,21.0,36,1,0,0,0,0,0,1,6.2,6.2,0.0%,IND,14,2019
