Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Stefon Diggs,7,11,167,23.9,62,2,3,2,18,0,0,1,43.5,43.5,98.6%,HOU,6,2019
2,Terry McLaurin,4,7,100,25.0,33,3,2,0,0,0,0,1,26.0,26.0,93.6%,WAS,6,2019
3,Chris Godwin,10,12,151,15.1,26,3,0,0,0,0,0,1,25.1,25.1,92.8%,TB,6,2019
4,Tyreek Hill,5,10,80,16.0,46,1,2,0,0,0,0,1,25.0,25.0,100.0%,MIA,6,2019
5,Curtis Samuel,4,6,70,17.5,30,2,1,1,8,1,0,1,23.8,23.8,55.7%,BUF,6,2019
6,Alshon Jeffery,10,12,76,7.6,26,2,1,0,0,0,0,1,23.6,23.6,0.0%,FA,6,2019
7,Robbie Chosen,5,8,125,25.0,92,1,1,0,0,0,0,1,23.5,23.5,0.0%,MIA,6,2019
8,Golden Tate,6,9,102,17.0,64,1,1,0,0,0,0,1,22.2,22.2,0.0%,FA,6,2019
9,Mike Evans,9,17,96,10.7,17,0,0,0,0,0,0,1,20.6,20.6,99.7%,TB,6,2019
10,Julian Edelman,9,15,113,12.6,36,2,0,0,0,0,0,1,20.3,20.3,12.1%,FA,6,2019
11,Julio Jones,8,9,108,13.5,22,2,0,0,0,0,0,1,18.8,18.8,0.1%,FA,6,2019
12,Jaron Brown,3,5,29,9.7,17,0,2,0,0,0,0,1,17.9,17.9,0.0%,FA,6,2019
13,Adam Thielen,6,8,57,9.5,20,1,1,1,0,0,0,1,17.7,17.7,46.2%,CAR,6,2019
14,Kenny Golladay,5,9,121,24.2,66,2,0,0,0,0,0,1,17.1,17.1,4.0%,FA,6,2019
15,Michael Thomas,8,12,89,11.1,26,1,0,0,0,0,0,1,16.9,16.9,0.2%,FA,6,2019
16,DeAndre Hopkins,9,12,55,6.1,18,0,0,0,0,0,0,1,16.5,16.5,80.6%,TEN,6,2019
17,Allen Lazard,4,5,65,16.3,35,1,1,0,0,0,0,1,16.5,16.5,0.8%,NYJ,6,2019
18,Odell Beckham Jr.,6,11,101,16.8,41,1,0,0,0,0,0,1,16.1,16.1,4.8%,MIA,6,2019
19,Jamison Crowder,6,9,98,16.3,30,3,0,0,0,0,0,1,15.8,15.8,0.1%,WAS,6,2019
20,DJ Moore,7,10,73,10.4,23,1,0,1,13,0,0,1,15.6,15.6,98.5%,CHI,6,2019
21,Calvin Ridley,4,6,48,12.0,23,1,1,0,0,0,0,1,14.8,14.8,94.1%,TEN,6,2019
22,Auden Tate,5,11,91,18.2,29,1,0,0,0,0,0,1,14.1,14.1,0.0%,FA,6,2019
23,Larry Fitzgerald,6,8,69,11.5,22,1,0,0,0,0,0,1,12.9,12.9,0.2%,FA,6,2019
24,Tyler Lockett,5,5,75,15.0,22,2,0,1,3,0,0,1,12.8,12.8,67.6%,SEA,6,2019
25,Mike Williams,5,10,72,14.4,20,1,0,0,0,0,0,1,12.2,12.2,57.9%,NYJ,6,2019
26,DeVante Parker,3,4,28,9.3,12,0,1,0,0,0,0,1,11.8,11.8,0.1%,FA,6,2019
27,Courtland Sutton,4,8,76,19.0,41,1,0,0,0,0,0,1,11.6,11.6,84.8%,DEN,6,2019
28,Tavon Austin,5,6,64,12.8,23,1,0,0,0,0,0,1,11.4,11.4,0.1%,FA,6,2019
29,DK Metcalf,4,5,69,17.3,30,1,0,1,4,0,0,1,11.3,11.3,99.1%,SEA,6,2019
30,Adam Humphries,6,6,47,7.8,16,0,0,0,0,0,0,1,10.7,10.7,0.0%,FA,6,2019
31,Alex Erickson,4,6,47,11.8,21,1,0,1,17,0,0,1,10.4,10.4,0.0%,FA,6,2019
32,Demaryius Thomas,4,4,62,15.5,33,1,0,0,0,0,0,1,10.2,10.2,0.1%,FA,6,2019
33,Cedrick Wilson Jr.,5,6,46,9.2,14,0,0,0,0,0,0,1,9.6,9.6,0.1%,NO,6,2019
34,Jakobi Meyers,4,4,54,13.5,23,2,0,0,0,0,0,1,9.4,9.4,61.4%,LV,6,2019
35,William Fuller V,5,9,44,8.8,12,0,0,0,0,0,0,1,9.4,9.4,0.0%,FA,6,2019
36,Michael Gallup,4,7,48,12.0,17,0,0,0,0,0,0,1,8.8,8.8,0.1%,FA,6,2019
37,Mecole Hardman Jr.,4,4,45,11.3,14,0,0,0,0,0,0,1,8.5,8.5,0.2%,KC,6,2019
38,Dede Westbrook,3,8,53,17.7,23,2,0,0,0,0,0,1,8.3,8.3,0.0%,FA,6,2019
39,Nelson Agholor,4,7,42,10.5,23,1,0,0,0,0,0,1,8.2,8.2,0.6%,BAL,6,2019
40,Damiere Byrd,2,2,60,30.0,58,1,0,0,0,0,0,1,8.0,8.0,0.0%,FA,6,2019
41,Keke Coutee,4,6,39,9.8,23,1,0,0,0,0,0,1,7.9,7.9,0.0%,FA,6,2019
42,Marquez Valdes-Scantling,2,2,48,24.0,46,1,0,1,9,0,0,1,7.7,7.7,0.2%,BUF,6,2019
43,Robert Woods,0,4,0,0.0,0,0,0,2,16,1,0,1,7.6,7.6,0.1%,HOU,6,2019
44,Dante Pettis,3,6,45,15.0,21,1,0,0,0,0,0,1,7.5,7.5,0.0%,CHI,6,2019
