Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Greg Zuerlein,3,4,75.0,55,0,2,0,0,1,4,4,1,15.0,15.0,52.1%,NYJ,7,2019
2,Brett Maher,3,3,100.0,63,0,2,0,0,1,4,4,1,15.0,15.0,0.0%,FA,7,2019
3,Stephen Hauschka,3,3,100.0,45,0,0,1,2,0,2,2,1,13.0,13.0,0.0%,FA,7,2019
4,Josh Lambo,4,4,100.0,37,0,3,1,0,0,1,1,1,13.0,13.0,0.1%,FA,7,2019
5,Ka'imi Fairbairn,3,3,100.0,47,0,1,1,1,0,2,2,1,12.0,12.0,89.8%,HOU,7,2019
6,Harrison Butker,3,3,100.0,39,0,1,2,0,0,3,3,1,12.0,12.0,98.8%,KC,7,2019
7,Justin Tucker,3,3,100.0,28,0,3,0,0,0,3,3,1,12.0,12.0,99.8%,BAL,7,2019
8,Chase McLaughlin,2,2,100.0,50,0,1,0,0,1,2,2,1,10.0,10.0,3.7%,TB,7,2019
9,Zane Gonzalez,2,2,100.0,47,0,0,1,1,0,3,3,1,10.0,10.0,0.1%,FA,7,2019
10,Wil Lutz,2,4,50.0,39,0,0,2,0,0,4,4,1,10.0,10.0,1.5%,DEN,7,2019
11,Jason Myers,3,4,75.0,35,0,0,3,0,0,1,1,1,10.0,10.0,8.8%,SEA,7,2019
12,Robbie Gould,3,4,75.0,29,0,3,0,0,0,0,0,1,9.0,9.0,0.1%,FA,7,2019
13,Matt Prater,1,1,100.0,46,0,0,0,1,0,3,3,1,7.0,7.0,3.7%,ARI,7,2019
14,Daniel Carlson,1,1,100.0,45,0,0,0,1,0,3,3,1,7.0,7.0,9.8%,LV,7,2019
15,Mike Nugent,1,1,100.0,34,0,0,1,0,0,4,4,1,7.0,7.0,1.0%,FA,7,2019
16,Cody Parkey,1,1,100.0,45,0,0,0,1,0,2,3,1,6.0,6.0,0.1%,FA,7,2019
17,Dan Bailey,0,1,0.0,0,0,0,0,0,0,6,6,1,6.0,6.0,0.0%,FA,7,2019
18,Mason Crosby,0,0,0.0,0,0,0,0,0,0,6,6,1,6.0,6.0,0.1%,FA,7,2019
19,Eddy Pineiro,1,1,100.0,46,0,0,0,1,0,2,2,1,6.0,6.0,2.8%,CAR,7,2019
20,Matt Bryant,1,2,50.0,52,0,0,0,0,1,1,1,1,6.0,6.0,1.1%,FA,7,2019
21,Randy Bullock,1,1,100.0,38,0,0,1,0,0,2,2,1,5.0,5.0,0.0%,FA,7,2019
22,Jake Elliott,1,1,100.0,38,0,0,1,0,0,1,1,1,4.0,4.0,95.3%,PHI,7,2019
23,Adam Vinatieri,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,0.2%,FA,7,2019
24,Jason Sanders,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,49.7%,MIA,7,2019
25,Aldrick Rosas,0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,0.0%,FA,7,2019
26,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2019
27,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,FA,7,2019
28,Kasey Redfern,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,7,2019
29,Dustin Hopkins,0,1,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,20.7%,CLE,7,2019
30,Brandon McManus,0,1,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,FA,7,2019
