Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Wil Lutz,4,4,100.0,47,0,1,0,3,0,2,2,1,17.0,17.0,1.5%,DEN,13,2019
2,Brandon McManus,3,3,100.0,53,0,0,1,0,2,2,2,1,15.0,15.0,0.1%,FA,13,2019
3,Jason Sanders,1,1,100.0,51,0,0,0,0,1,2,3,1,14.1,14.1,49.7%,MIA,13,2019
4,Jason Myers,3,3,100.0,36,0,2,1,0,0,4,4,1,13.0,13.0,8.8%,SEA,13,2019
5,Jake Elliott,3,4,75.0,48,0,0,1,2,0,2,2,1,13.0,13.0,95.3%,PHI,13,2019
6,Dustin Hopkins,3,4,75.0,42,0,1,1,1,0,2,2,1,12.0,12.0,20.7%,CLE,13,2019
7,Greg Zuerlein,2,3,66.7,33,0,1,1,0,0,4,4,1,10.0,10.0,52.1%,NYJ,13,2019
8,Harrison Butker,1,1,100.0,50,0,0,0,0,1,5,5,1,10.0,10.0,98.8%,KC,13,2019
9,Randy Bullock,2,3,66.7,47,0,1,0,1,0,2,2,1,9.0,9.0,0.0%,FA,13,2019
10,Justin Tucker,2,2,100.0,49,0,0,1,1,0,2,2,1,9.0,9.0,99.8%,BAL,13,2019
11,Stephen Hauschka,2,3,66.7,41,0,1,0,1,0,2,3,1,9.0,9.0,0.0%,FA,13,2019
12,Michael Badgley,2,3,66.7,46,0,0,1,1,0,2,2,1,9.0,9.0,1.1%,DET,13,2019
13,Aldrick Rosas,2,2,100.0,45,0,1,0,1,0,1,1,1,8.0,8.0,0.0%,FA,13,2019
14,Mason Crosby,1,1,100.0,47,0,0,0,1,0,4,4,1,8.0,8.0,0.1%,FA,13,2019
15,Younghoe Koo,2,3,66.7,45,0,0,0,2,0,0,1,1,8.0,8.0,79.8%,ATL,13,2019
16,Chris Boswell,2,2,100.0,39,0,1,1,0,0,2,2,1,8.0,8.0,4.4%,PIT,13,2019
17,Matt Gay,2,2,100.0,37,0,1,1,0,0,2,2,1,8.0,8.0,30.7%,IND,13,2019
18,Matt Prater,2,2,100.0,25,0,2,0,0,0,2,2,1,8.0,8.0,3.7%,ARI,13,2019
19,Ryan Succop,1,1,100.0,31,0,0,1,0,0,4,4,1,7.0,7.0,0.0%,FA,13,2019
20,Sam Ficken,2,2,100.0,42,0,0,1,1,0,0,0,1,7.0,7.0,0.0%,FA,13,2019
21,Austin Seibert,2,2,100.0,34,0,0,2,0,0,1,1,1,7.0,7.0,0.1%,FA,13,2019
22,Dan Bailey,1,1,100.0,47,0,0,0,1,0,3,4,1,7.0,7.0,0.0%,FA,13,2019
23,Eddy Pineiro,1,1,100.0,30,0,0,1,0,0,3,3,1,6.0,6.0,2.8%,CAR,13,2019
24,Robbie Gould,1,2,50.0,32,0,0,1,0,0,2,2,1,5.0,5.0,0.1%,FA,13,2019
25,Adam Vinatieri,1,4,25.0,28,0,1,0,0,0,2,2,1,5.0,5.0,0.2%,FA,13,2019
26,Josh Lambo,1,1,100.0,53,0,0,0,0,1,0,0,1,5.0,5.0,0.1%,FA,13,2019
27,Kai Forbath,1,1,100.0,23,0,1,0,0,0,1,2,1,4.0,4.0,3.0%,LAR,13,2019
28,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,89.8%,HOU,13,2019
29,Joey Slye,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,0.2%,NE,13,2019
30,Daniel Carlson,1,2,50.0,34,0,0,1,0,0,0,1,1,3.0,3.0,9.8%,LV,13,2019
31,Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,0.1%,FA,13,2019
32,Brett Maher,0,2,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,0.0%,FA,13,2019
33,Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
34,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,FA,13,2019
35,Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,33.3%,FA,13,2019
