Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Harrison Butker,4,4,100.0,46,0,2,1,1,0,4,4,1,17.0,17.0,98.8%,KC,1,2019
2,Stephen Gostkowski,4,4,100.0,41,0,1,2,1,0,3,3,1,16.0,16.0,0.1%,FA,1,2019
3,Greg Zuerlein,3,4,75.0,56,0,1,0,1,1,3,3,1,15.0,15.0,52.1%,NYJ,1,2019
4,Wil Lutz,3,4,75.0,58,0,0,1,1,1,3,3,1,15.0,15.0,1.5%,DEN,1,2019
5,Zane Gonzalez,4,4,100.0,42,0,2,1,1,0,1,1,1,14.0,14.0,0.1%,FA,1,2019
6,Cairo Santos,2,2,100.0,53,0,0,1,0,1,5,5,1,13.0,13.0,28.4%,CHI,1,2019
7,Joey Slye,2,3,66.7,52,0,0,0,1,1,3,3,1,12.0,12.0,0.2%,NE,1,2019
8,Robbie Gould,3,4,75.0,47,0,1,1,1,0,2,2,1,12.0,12.0,0.1%,FA,1,2019
9,Matt Prater,2,2,100.0,55,0,0,1,0,1,3,3,1,11.0,11.0,3.7%,ARI,1,2019
10,Justin Tucker,1,1,100.0,34,0,0,1,0,0,8,8,1,11.0,11.0,99.8%,BAL,1,2019
11,Dustin Hopkins,2,2,100.0,48,0,0,0,2,0,3,3,1,11.0,11.0,20.7%,CLE,1,2019
12,Brandon McManus,3,4,75.0,39,0,2,1,0,0,1,1,1,10.0,10.0,0.1%,FA,1,2019
13,Randy Bullock,2,3,66.7,39,0,1,1,0,0,2,2,1,8.0,8.0,0.0%,FA,1,2019
14,Josh Lambo,2,2,100.0,37,0,1,1,0,0,2,2,1,8.0,8.0,0.1%,FA,1,2019
15,Ty Long,1,1,100.0,40,0,0,0,1,0,3,3,1,7.0,7.0,0.7%,FA,1,2019
16,Jake Elliott,1,1,100.0,22,0,1,0,0,0,3,3,1,6.0,6.0,95.3%,PHI,1,2019
17,Daniel Carlson,1,1,100.0,29,0,1,0,0,0,3,3,1,6.0,6.0,9.8%,LV,1,2019
18,Stephen Hauschka,1,1,100.0,43,0,0,0,1,0,2,2,1,6.0,6.0,0.0%,FA,1,2019
19,Jason Sanders,1,1,100.0,54,0,0,0,0,1,1,1,1,6.0,6.0,49.7%,MIA,1,2019
20,Brett Maher,0,0,0.0,0,0,0,0,0,0,5,5,1,5.0,5.0,0.0%,FA,1,2019
21,Aldrick Rosas,1,1,100.0,28,0,1,0,0,0,2,2,1,5.0,5.0,0.0%,FA,1,2019
22,Matt Gay,1,1,100.0,31,0,0,1,0,0,2,2,1,5.0,5.0,30.7%,IND,1,2019
23,Adam Vinatieri,1,3,33.3,44,0,0,0,1,0,1,2,1,5.0,5.0,0.2%,FA,1,2019
24,Mason Crosby,1,1,100.0,39,0,0,1,0,0,1,1,1,4.0,4.0,0.1%,FA,1,2019
25,Dan Bailey,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,0.0%,FA,1,2019
26,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,89.8%,HOU,1,2019
27,Jason Myers,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,8.8%,SEA,1,2019
28,Chris Boswell,1,1,100.0,19,1,0,0,0,0,0,0,1,3.0,3.0,4.4%,PIT,1,2019
29,Eddy Pineiro,1,1,100.0,38,0,0,1,0,0,0,0,1,3.0,3.0,2.8%,CAR,1,2019
30,Austin Seibert,0,0,0.0,0,0,0,0,0,0,1,2,1,1.0,1.0,0.1%,FA,1,2019
31,Matt McCrane,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2019
32,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,DET,1,2019
33,Kaare Vedvik,0,1,0.0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.2%,FA,1,2019
34,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,FA,1,2019
35,Mike Nugent,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,FA,1,2019
36,Matt Bryant,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,FA,1,2019
37,Sebastian Janikowski,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,20.0%,FA,1,2019
38,Ryan Succop,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2019
39,Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.0%,LAR,1,2019
40,Graham Gano,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,NYG,1,2019
41,Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,33.3%,FA,1,2019
42,Cody Parkey,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,FA,1,2019
43,Caleb Sturgis,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,1,2019
44,Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,FA,1,2019
