Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Harrison Butker,4,5,80.0,43,0,0,2,2,0,2,3,1,16.0,16.0,98.8%,KC,10,2019
2,Younghoe Koo,4,4,100.0,48,0,0,3,1,0,2,2,1,15.0,15.0,79.8%,ATL,10,2019
3,Matt Gay,3,3,100.0,45,0,0,1,2,0,3,3,1,14.0,14.0,30.7%,IND,10,2019
4,Jason Sanders,3,3,100.0,48,0,0,0,3,0,1,1,1,13.0,13.0,49.7%,MIA,10,2019
5,Chase McLaughlin,3,4,75.0,47,0,0,1,2,0,1,1,1,12.0,12.0,3.7%,TB,10,2019
6,Sam Ficken,2,3,66.7,53,0,0,1,0,1,4,4,1,12.0,12.0,0.0%,FA,10,2019
7,Zane Gonzalez,2,2,100.0,54,0,0,1,0,1,3,3,1,11.0,11.0,0.1%,FA,10,2019
8,Jason Myers,2,2,100.0,46,0,0,0,2,0,3,3,1,11.0,11.0,8.8%,SEA,10,2019
9,Wil Lutz,3,3,100.0,47,0,2,0,1,0,0,0,1,10.0,10.0,1.5%,DEN,10,2019
10,Matt Prater,2,2,100.0,54,0,1,0,0,1,1,1,1,9.0,9.0,3.7%,ARI,10,2019
11,Daniel Carlson,2,3,66.7,40,0,1,0,1,0,2,3,1,9.0,9.0,9.8%,LV,10,2019
12,Dan Bailey,2,2,100.0,27,0,2,0,0,0,2,2,1,8.0,8.0,0.0%,FA,10,2019
13,Randy Bullock,2,2,100.0,42,0,0,1,1,0,1,1,1,8.0,8.0,0.0%,FA,10,2019
14,Austin Seibert,2,2,100.0,47,0,1,0,1,0,1,2,1,8.0,8.0,0.1%,FA,10,2019
15,Justin Tucker,0,0,0.0,0,0,0,0,0,0,7,7,1,7.0,7.0,99.8%,BAL,10,2019
16,Mason Crosby,1,1,100.0,47,0,0,0,1,0,3,3,1,7.0,7.0,0.1%,FA,10,2019
17,Joey Slye,1,1,100.0,50,0,0,0,0,1,1,1,1,6.0,6.0,0.2%,NE,10,2019
18,Brett Maher,1,2,50.0,23,0,1,0,0,0,3,3,1,6.0,6.0,0.0%,FA,10,2019
19,Michael Badgley,1,1,100.0,27,0,1,0,0,0,3,3,1,6.0,6.0,1.1%,DET,10,2019
20,Adam Vinatieri,2,2,100.0,39,0,1,1,0,0,0,1,1,6.0,6.0,0.2%,FA,10,2019
21,Chris Boswell,1,1,100.0,33,0,0,1,0,0,2,2,1,5.0,5.0,4.4%,PIT,10,2019
22,Greg Zuerlein,1,2,50.0,30,0,0,1,0,0,1,1,1,4.0,4.0,52.1%,NYJ,10,2019
23,Ryan Succop,0,0,0.0,0,0,0,0,0,0,3,4,1,3.0,3.0,0.0%,FA,10,2019
24,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,2,3,1,2.0,2.0,2.8%,CAR,10,2019
25,Stephen Hauschka,0,2,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,0.0%,FA,10,2019
26,Aldrick Rosas,0,0,0.0,0,0,0,0,0,0,1,2,1,1.0,1.0,0.0%,FA,10,2019
27,Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,33.3%,FA,10,2019
28,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,FA,10,2019
